,scl_energy,scl_pct_5,scl_entropy,scl_sum,scl_rms,scl_min,scl_ptp,scr_pct_95,scl_svd_entropy,scl_iqr,scr_n_below_mean,scl_lineintegral,scr_max,scl_pct_95,scr_entropy,scr_svd_entropy,scr_iqr,scr_kurtosis,scr_iqr_5_95,scl_perm_entropy,scl_kurtosis,scr_rms,scl_mean,scr_ptp,scl_std,scr_sum,scl_n_below_mean,scr_std,scl_peaks,scl_n_sign_changes,scr_n_sign_changes,scr_lineintegral,scr_perm_entropy,scr_energy,scr_peaks,scr_mean,scr_min,scr_skewness,scl_max,scr_pct_5,scl_skewness,scl_n_above_mean,scr_n_above_mean,scl_iqr_5_95
0,0.005986103687867506 +/- 0.001008442665104937,0.01133083912346342 +/- 0.0031238138313634564,0.0387493319080706 +/- 0.004781970367918456,0.00871191876002141 +/- 0.0009272769413627591,0.051309460181721035 +/- 0.0028281681572042737,0.021485836451095707 +/- 0.003478597561790063,-0.0026723677177979076 +/- 0.0004780476702297662,0.01640833778727956 +/- 0.0014549072783341796,0.024532335649385395 +/- 0.004403815511515669,0.0014430785676109337 +/- 0.0017078081569931053,0.006948156066274758 +/- 0.002341945729578476,0.012720470336718392 +/- 0.0015453588770498205,-0.011277391769107381 +/- 0.0005042213325524514,-0.005772314270443568 +/- 0.0025046230922201886,0.0015499732763228468 +/- 0.000876601788714925,0.009994655264564445 +/- 0.0011963136977872649,0.02266167824692681 +/- 0.0023926273955744894,0.0018172100481026576 +/- 0.0011005483849264488,0.0027792624265099318 +/- 0.0007090592817435566,0.0030464991982897317 +/- 0.0010154997327632398,-0.004329235702832679 +/- 0.0014430785676109135,0.0 +/- 0.0,0.021218599679315896 +/- 0.0029858851359622573,-0.010529128808123966 +/- 0.000634652169269797,0.0 +/- 0.0,5.3447354355962154e-05 +/- 0.00016034206306788645,0.0012292891501870852 +/- 0.0009272769413627707,0.010315339390700206 +/- 0.0018053816947145374,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004275788348476706 +/- 0.0010953448173126321,0.0 +/- 0.0,0.0 +/- 0.0,-0.0069481560662746685 +/- 0.001195119175574444,0.0 +/- 0.0,0.0 +/- 0.0,0.11223944414751474 +/- 0.005087334701995007,0.0 +/- 0.0,0.008551576696953556 +/- 0.0011709728647892482,0.0003206841261357951 +/- 0.0005450582056218838,-0.0004275788348476528 +/- 0.0009195430536656976,0.001977552111170533 +/- 0.0018211357602779983
