,scl_entropy,scl_mean,scl_max,scl_n_above_mean,scl_n_below_mean,scl_iqr_5_95,scl_perm_entropy,scr_perm_entropy,scl_lineintegral,scr_n_sign_changes,scl_skewness,scl_min,scr_entropy,scr_rms,scl_rms,scr_kurtosis,scr_std,scr_skewness,scr_sum,scr_mean,scr_lineintegral,scl_n_sign_changes,scl_iqr,scl_energy,scr_pct_5,scr_n_above_mean,scr_iqr,scr_n_below_mean,scr_energy,scr_min,scr_peaks,scl_peaks,scr_pct_95,scr_iqr_5_95,scr_max,scr_ptp,scl_ptp,scl_kurtosis,scl_std,scl_sum,scl_pct_5,scl_pct_95,scr_svd_entropy,scl_svd_entropy
0,0.02131630648330062 +/- 0.0009109644887520502,0.007072691552062904 +/- 0.0011243146505166733,0.002848722986247576 +/- 0.0009267172035419077,0.0026522593320236097 +/- 0.0012656285586174166,0.0026522593320236097 +/- 0.0012656285586174166,0.001915520628683709 +/- 0.0007432586419657218,0.0013752455795678076 +/- 0.0005727850584327318,0.0012770137524558355 +/- 0.0014929945141031978,0.00103143418467585 +/- 0.00034381139489194474,0.000834970530451884 +/- 0.0003144952965340131,0.0006876227897839148 +/- 0.0005893909626719151,0.0006876227897839038 +/- 0.0005469316662897714,0.0005893909626719207 +/- 0.0007858546168958689,0.0005893909626719207 +/- 0.0003675498415298463,0.0004420432220039516 +/- 0.00034381139489194474,0.00044204322200394055 +/- 0.0004079874195932227,0.00034381139489196854 +/- 0.00031449529653403905,0.00014734774066799128 +/- 0.00022507739169726432,9.823182711199419e-05 +/- 0.00019646365422398837,9.823182711199419e-05 +/- 0.00019646365422398837,4.911591355600819e-05 +/- 0.0005127851919897101,4.911591355599709e-05 +/- 0.00014734774066799128,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.911591355598599e-05 +/- 0.00014734774066795797,-4.911591355598599e-05 +/- 0.00014734774066795797,-0.00014734774066795797 +/- 0.00022507739169721347,-0.00014734774066795797 +/- 0.00022507739169721347,-0.00029469548133592705 +/- 0.00032579811300149534,-0.00034381139489192414 +/- 0.0015225933202357613,-0.0005402750491158903 +/- 0.0004079874195932227,-0.0008840864440078034 +/- 0.0004281826074204957,-0.0023575638506876163 +/- 0.0006876227897839006,-0.0034381139489194413 +/- 0.0011622946528682938,-0.01959724950884083 +/- 0.0020304544802155697,-0.01989194499017678 +/- 0.004838603064923511
