,scl_min,scl_pct_5,scl_n_sign_changes,scl_iqr_5_95,scl_kurtosis,scl_rms,scr_skewness,scr_pct_95,scl_pct_95,scr_n_sign_changes,scl_peaks,scr_peaks,scr_iqr_5_95,scl_iqr,scr_min,scl_sum,scl_perm_entropy,scr_entropy,scl_mean,scr_n_above_mean,scl_n_above_mean,scr_kurtosis,scl_ptp,scl_skewness,scl_energy,scr_perm_entropy,scr_svd_entropy,scl_std,scl_lineintegral,scr_energy,scr_n_below_mean,scr_pct_5,scl_n_below_mean,scl_max,scr_rms,scr_lineintegral,scr_std,scr_ptp,scr_max,scr_sum,scr_mean,scr_iqr,scl_svd_entropy,scl_entropy
0,-0.07018072289156627 +/- 0.003399747243258425,-0.07006024096385544 +/- 0.0046197396554308184,-0.00439759036144578 +/- 0.001572046789240951,-0.007710843373493981 +/- 0.0027447676505769933,0.002650602409638547 +/- 0.0015287442819818477,-0.014638554216867484 +/- 0.002800395011848045,0.004216867469879515 +/- 0.0022859838507241358,0.0033734939759036187 +/- 0.001504818794794803,-0.007650602409638563 +/- 0.0024551426352186424,0.0003614457831325302 +/- 0.0009409939368562282,0.0 +/- 0.0,0.0 +/- 0.0,-0.008012048192771093 +/- 0.0017469879518072309,0.013795180722891542 +/- 0.0018162425821302709,0.0011445783132530197 +/- 0.0005683121163889607,-0.02018072289156627 +/- 0.0031904970305699724,-0.003493975903614455 +/- 0.0020124449504204988,0.0007831325301204672 +/- 0.0009732225555062453,-0.039397590361445786 +/- 0.003431091774915205,0.001626506024096397 +/- 0.0016618209908594913,-0.0015060240963855498 +/- 0.001326669611177416,-0.0028915662650602636 +/- 0.0022828066652405376,-0.011927710843373508 +/- 0.0027048125687522354,0.004759036144578311 +/- 0.0021795243994127134,-0.025542168674698794 +/- 0.0046678001512796205,0.006325301204819289 +/- 0.0015995081984761256,0.01253012048192772 +/- 0.002100674189658145,0.01072289156626507 +/- 0.0017624986552202144,-0.017228915662650602 +/- 0.0023670943017335563,0.008795180722891548 +/- 0.0011804769844738154,0.009156626506024113 +/- 0.002100674189658153,-0.011626506024096383 +/- 0.0027874060966889907,0.002710843373493965 +/- 0.0015060240963855344,0.0009638554216867323 +/- 0.0018896851977539936,-0.0018072289156626509 +/- 0.002069345064737071,-0.020602409638554232 +/- 0.002360953968947644,-0.0065662650602409615 +/- 0.001755277383654647,-0.005421686746987953 +/- 0.0021383420902769856,-0.006204819277108431 +/- 0.00220600402693983,-0.007048192771084339 +/- 0.0018868023811283987,-6.02409638554291e-05 +/- 0.0021289875960328075,-0.04849397590361446 +/- 0.001812242042950754,-0.00885542168674699 +/- 0.002499092591890559,-0.024939759036144583 +/- 0.004184037434743449
