,scl_min,scl_pct_5,scl_n_sign_changes,scl_iqr_5_95,scl_kurtosis,scl_rms,scr_skewness,scr_pct_95,scl_pct_95,scr_n_sign_changes,scl_peaks,scr_peaks,scr_iqr_5_95,scl_iqr,scr_min,scl_sum,scl_perm_entropy,scr_entropy,scl_mean,scr_n_above_mean,scl_n_above_mean,scr_kurtosis,scl_ptp,scl_skewness,scl_energy,scr_perm_entropy,scr_svd_entropy,scl_std,scl_lineintegral,scr_energy,scr_n_below_mean,scr_pct_5,scl_n_below_mean,scl_max,scr_rms,scr_lineintegral,scr_std,scr_ptp,scr_max,scr_sum,scr_mean,scr_iqr,scl_svd_entropy,scl_entropy
0,0.0056654195617316435 +/- 0.0013772419804088864,0.006199893105291232 +/- 0.0010197105306434568,0.0 +/- 0.0,-0.0009086050240513565 +/- 0.0003422300501033234,0.0006413682522714681 +/- 0.000465943232874449,-0.0012827365045430584 +/- 0.0014965259219668577,0.0012827365045429916 +/- 0.0005951645497413241,-0.009941207910208482 +/- 0.0007249951879342835,0.0007482629609833924 +/- 0.000545058205621873,0.0001068947087119021 +/- 0.0002137894174238042,0.0 +/- 0.0,0.0 +/- 0.0,-0.0074826296098343455 +/- 0.0006760614986998138,-0.0026723677177980187 +/- 0.0007927523770278746,5.344735435595105e-05 +/- 0.00016034206306785314,-0.00534473543559596 +/- 0.0010953448173126375,0.0 +/- 0.0,0.0 +/- 0.0,-0.0034740780331373954 +/- 0.0014391140585607917,0.0012292891501870296 +/- 0.0005879208979155604,0.0010154997327631698 +/- 0.00016034206306788642,-0.0005879208979155837 +/- 0.00044396706910307355,-0.002405130946018208 +/- 0.0004927602596094435,0.0008551576696953056 +/- 0.0004898530940626098,-0.00160342063067882 +/- 0.0016901537467495379,-0.000694815606627519 +/- 0.0007190606118158233,0.0008017103153393657 +/- 0.0009022951906004354,-0.0009086050240513565 +/- 0.0003422300501033234,-0.0061998931052913205 +/- 0.0008684167188280034,-0.009353287012292932 +/- 0.0008017103153393953,0.0004275788348476195 +/- 0.0014301537317220469,5.344735435595105e-05 +/- 0.00016034206306785314,0.0005344735435595105 +/- 0.0,-0.0017637626937466954 +/- 0.000957588074140512,-0.008230892570817772 +/- 0.0005951645497413021,-0.005772314270443657 +/- 0.0007090592817435364,-0.0010154997327632808 +/- 0.00044396706910307355,-0.005451630144307917 +/- 0.0005236749850953084,-4.4408920985006264e-17 +/- 0.0007170715053446638,-0.00587920897915557 +/- 0.0005344735435595772,-0.004703367183324458 +/- 0.000523674985095288,-0.009353287012292932 +/- 0.0010487128204354898,-0.006734366648850932 +/- 0.0019002019064277072,-0.004382683057188708 +/- 0.0011413231696452643
