,scl_entropy,scl_mean,scl_max,scl_n_above_mean,scl_n_below_mean,scl_iqr_5_95,scl_perm_entropy,scr_perm_entropy,scl_lineintegral,scr_n_sign_changes,scl_skewness,scl_min,scr_entropy,scr_rms,scl_rms,scr_kurtosis,scr_std,scr_skewness,scr_sum,scr_mean,scr_lineintegral,scl_n_sign_changes,scl_iqr,scl_energy,scr_pct_5,scr_n_above_mean,scr_iqr,scr_n_below_mean,scr_energy,scr_min,scr_peaks,scl_peaks,scr_pct_95,scr_iqr_5_95,scr_max,scr_ptp,scl_ptp,scl_kurtosis,scl_std,scl_sum,scl_pct_5,scl_pct_95,scr_svd_entropy,scl_svd_entropy
0,0.019096385542168637 +/- 0.0013211874818952576,0.0542771084337349 +/- 0.002547986262958626,0.010903614457831301 +/- 0.0027533481643437197,0.004457831325301165 +/- 0.0013524062843761275,0.004457831325301165 +/- 0.0013524062843761275,-0.023975903614457884 +/- 0.007197723870478957,0.004518072289156594 +/- 0.0012123260118974627,-0.004156626506024131 +/- 0.0006842058247952167,0.03626506024096382 +/- 0.00253871174767535,6.024096385539579e-05 +/- 0.0012182980973588398,-0.0038554216867470294 +/- 0.0014805067141499494,0.007951807228915619 +/- 0.001611938332561413,-0.0012048192771084599 +/- 0.0006599066957893366,-0.016506024096385574 +/- 0.008109964230142869,0.004518072289156594 +/- 0.002487448532778633,6.0240963855418e-05 +/- 0.00018072289156625398,-0.007108433734939801 +/- 0.006094766202381581,-4.4408920985006264e-17 +/- 0.0005388115608433395,0.038313253012048167 +/- 0.0023975600894135447,0.038313253012048167 +/- 0.0023975600894135447,-0.02475903614457835 +/- 0.00715042731792008,0.016265060240963823 +/- 0.001347028902108304,-0.0004819277108433995 +/- 0.008018160545530024,-0.0020481927710843785 +/- 0.002289156626506024,-0.0009036144578313587 +/- 0.0007253972637826609,-0.0009638554216867878 +/- 0.0004819277108433662,0.03506024096385539 +/- 0.002623077235792428,-0.0009638554216867878 +/- 0.0004819277108433662,0.0031325301204819024 +/- 0.005643392013797769,0.00030120481927709 +/- 0.00030120481927709,0.012048192771084298 +/- 0.0022700534555923904,-0.0026506024096385914 +/- 0.0014805067141499529,0.04156626506024093 +/- 0.002172018840640963,0.04102409638554213 +/- 0.002446257892077935,0.03349397590361443 +/- 0.003085843005991733,0.033674698795180716 +/- 0.0029933152406758693,-0.024337349397590403 +/- 0.007432865935029954,-0.00018072289156627618 +/- 0.0015251793856833934,0.03536144578313251 +/- 0.0026812304920804733,-0.014277108433734986 +/- 0.0036349818895290665,-0.009277108433734981 +/- 0.008468945431706013,0.01421686746987948 +/- 0.0024276435758566126,-0.022771084337349434 +/- 0.0020124449504205087,0.00018072289156623178 +/- 0.007845446027511159
