,scl_min,scl_pct_5,scl_n_sign_changes,scl_iqr_5_95,scl_kurtosis,scl_rms,scr_skewness,scr_pct_95,scl_pct_95,scr_n_sign_changes,scl_peaks,scr_peaks,scr_iqr_5_95,scl_iqr,scr_min,scl_sum,scl_perm_entropy,scr_entropy,scl_mean,scr_n_above_mean,scl_n_above_mean,scr_kurtosis,scl_ptp,scl_skewness,scl_energy,scr_perm_entropy,scr_svd_entropy,scl_std,scl_lineintegral,scr_energy,scr_n_below_mean,scr_pct_5,scl_n_below_mean,scl_max,scr_rms,scr_lineintegral,scr_std,scr_ptp,scr_max,scr_sum,scr_mean,scr_iqr,scl_svd_entropy,scl_entropy
0,-0.005100956429330505 +/- 0.0016836322548092132,-0.0028692879914984258 +/- 0.0016497528901445312,-0.0015940488841657886 +/- 0.0005820643544157027,0.0011158342189160231 +/- 0.0010479852775407148,-0.0006376195536663354 +/- 0.0004632198664761881,0.005897980871413378 +/- 0.0017534537725823688,-0.0028692879914984258 +/- 0.0011445621269148872,-0.008448459086078663 +/- 0.0015113137782495037,0.0012221041445270586 +/- 0.0013660956569800777,0.00031880977683313995 +/- 0.0002603070927505901,0.0 +/- 0.0,0.00010626992561104664 +/- 0.00021253985122209328,-0.004091392136025529 +/- 0.001165340711979891,0.002922422954303927 +/- 0.0013702228435948734,0.00031880977683315106 +/- 0.0007207577027763132,0.009245483528161524 +/- 0.0014098298790033454,0.001540913921360254 +/- 0.00050127423655988,-0.00031880977683313995 +/- 0.0002603070927505901,0.027630180658873515 +/- 0.0012796593601267043,0.0014346439957491964 +/- 0.0008248764450722714,0.0020722635494154983 +/- 0.0006485948786255967,-0.002444208289054195 +/- 0.001597587287818596,0.0015940488841657662 +/- 0.0009203245523745598,-0.0012752391073326597 +/- 0.0010679995346568457,0.0029755579171094394 +/- 0.0012840643967688106,-0.0030818278427205414 +/- 0.0013609190727806413,-0.006960680127523944 +/- 0.0013112606460417558,0.0009032943676939298 +/- 0.0012807620396593103,-0.002125398512221055 +/- 0.0016463266083772247,-0.0029224229543039605 +/- 0.0012174749455249171,0.0005844845908607565 +/- 0.0008714781863366978,-0.005844845908607876 +/- 0.0014257606657809556,0.0011689691817215575 +/- 0.00039762565215453743,0.003825717321997868 +/- 0.0016081557864422637,-0.0028161530286928914 +/- 0.0016642358940877598,-0.006748140276301828 +/- 0.0010902382852647687,-0.003613177470775808 +/- 0.000704914939501685,-0.0027630180658873684 +/- 0.0010573724092525158,-0.006854410201912886 +/- 0.0008714781863367005,-0.0014346439957492075 +/- 0.001165340711979885,-0.004675876726886308 +/- 0.0012069943349203556,-0.003347502656748158 +/- 0.0011893214285653268,-0.005951115834218934 +/- 0.0016256172731964292,-0.00308182784272053 +/- 0.001297189757251189
