,scl_energy,scl_pct_5,scl_entropy,scl_sum,scl_rms,scl_min,scl_ptp,scr_pct_95,scl_svd_entropy,scl_iqr,scr_n_below_mean,scl_lineintegral,scr_max,scl_pct_95,scr_entropy,scr_svd_entropy,scr_iqr,scr_kurtosis,scr_iqr_5_95,scl_perm_entropy,scl_kurtosis,scr_rms,scl_mean,scr_ptp,scl_std,scr_sum,scl_n_below_mean,scr_std,scl_peaks,scl_n_sign_changes,scr_n_sign_changes,scr_lineintegral,scr_perm_entropy,scr_energy,scr_peaks,scr_mean,scr_min,scr_skewness,scl_max,scr_pct_5,scl_skewness,scl_n_above_mean,scr_n_above_mean,scl_iqr_5_95
0,0.06729021913415287 +/- 0.0018273993583408444,-0.0002137894174238264 +/- 0.002486307503925821,-0.014056654195617302 +/- 0.004869579040039804,0.0027258150721539477 +/- 0.002273241081575275,-0.008017103153393901 +/- 0.002111001353087296,0.0812934259754142 +/- 0.004231802077352763,0.0 +/- 0.0,0.012132549438802787 +/- 0.0023908358360604154,-0.005718866916087628 +/- 0.003321055346425651,-0.010154997327632264 +/- 0.00420844889043922,0.000374131480491724 +/- 0.0006781709000774881,0.0017103153393907221 +/- 0.0007855124776429187,0.02699091394975951 +/- 0.003979944241823939,0.02934259754142171 +/- 0.003959796139388876,5.3447354355962154e-05 +/- 0.00016034206306788645,-0.0026723677177979523 +/- 0.0017886905965453078,0.014430785676109049 +/- 0.004726390372941557,-0.03559593800106894 +/- 0.002809928258277915,0.00026723677177981076 +/- 0.00026723677177981076,-0.0002137894174238153 +/- 0.0016935306806793052,0.008070550507749897 +/- 0.0013824176543428593,-0.00085515766969535 +/- 0.0005450582056218686,-0.0016568679850347046 +/- 0.003540862014976361,0.01876002137894176 +/- 0.001747491472396781,0.0005879208979155725 +/- 0.0004439670691030481,0.013575628006413687 +/- 0.003305104186796418,-0.00026723677177981076 +/- 0.00026723677177981076,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03570283270978088 +/- 0.003387061361358614,0.002030999465526462 +/- 0.0008210738372922306,-0.0030999465526456273 +/- 0.001909200545108675,0.0 +/- 0.0,0.049706039551042226 +/- 0.0037106477728935904,0.00021378941742384862 +/- 0.0002618374925476542,-0.0013896312132549381 +/- 0.0008348743640734017,0.02479957242116517 +/- 0.005393682869713676,-0.0006413682522715014 +/- 0.001260270029134303,0.0005344735435596215 +/- 0.0014140840786021599,0.00037413148049173504 +/- 0.0010154997327632398,-0.0018706574024585643 +/- 0.0015351583769476467,0.03907001603420633 +/- 0.0031479538904601234
