,F1 Score,BAccuracy,Accuracy,Class,Test Baseline Class 0,Test Baseline Class 1,Train Baseline Class 0,Train Baseline Class 1,Train Identities Class 0,Train Identities Class 1,Test Identities Class 0,Test Identities Class 1,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.7998125820678208,0.5,0.8631933368775474,[0 1],0.8631933368775474,0.1368066631224526,0.8331643356643357,0.16683566433566432,61,12,6,1,0.4506120605933605,0.11388567540456174,0.11365664827551641,0.0,0.023316062176165803,0.007772020725388601,0.5120098542394266,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 0.  2.  5. 25. 57. 69. 70.]
1,0.6646571766717454,0.5,0.7661135928525845,[0 1],0.7661135928525845,0.23388640714741543,0.843588157313301,0.15641184268669908,61,11,6,2,0.571371751083706,0.2778041366163083,0.27740549607286513,0.0,0.1364256480218281,0.07162346521145975,0.44474761255163797,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[15. 32. 37. 42. 48. 53. 60. 65.]
2,0.7814668971217321,0.5,0.8502725232446297,[0 1],0.8502725232446297,0.14972747675537032,0.8342725907605335,0.16572740923946647,60,12,7,1,0.5853670697401017,0.1785490451602391,0.17817115928645894,0.0,0.055674518201284794,0.011777301927194861,0.4089935760171306,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 1.  9. 16. 19. 22. 41. 44. 52.]
3,0.6921147817723479,0.5,0.7862140836683043,[0 1],0.7862140836683043,0.2137859163316957,0.8418023732316573,0.15819762676834265,60,11,7,2,0.5330473358268117,0.28018883652525095,0.27965797315292074,0.0,0.19080779944289694,0.1309192200557103,0.5072902859310933,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 3.  6. 21. 26. 35. 39. 46. 50. 77.]
4,0.7771184072856652,0.4651691524190615,0.8085678153651596,[0 1],0.8691116029086311,0.13088839709136896,0.8321390024240494,0.1678609975759506,60,12,7,1,0.5277648174215305,0.1274447380243333,0.12724429374384855,-0.09026465095613245,0.0,0.0,0.46135265700483097,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[10. 14. 30. 31. 34. 36. 40. 62.]
5,0.7974502230587196,0.5,0.8615336365061942,[0 1],0.8615336365061942,0.13846636349380587,0.8329614281160345,0.16703857188396556,60,12,7,1,0.5309492369107698,0.15244708026731213,0.1518853748553462,0.0,0.10985277463193659,0.056625141562853906,0.4677236693090384,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[11. 20. 24. 45. 55. 58. 66. 75.]
6,0.8001344602188389,0.49598540145985404,0.8589034602622847,[0 1],0.8658555854005372,0.1341444145994628,0.8325016809993984,0.1674983190006016,60,12,7,1,0.5013087531058438,0.13513237319087712,0.13474569173844317,-0.01339624552969898,0.1166077738515901,0.07420494699646643,0.5166058394153115,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[18. 28. 43. 47. 61. 72. 74. 78.]
7,0.6974858325433485,0.5,0.7901216685979142,[0 1],0.7901216685979142,0.20987833140208575,0.8415059260980711,0.15849407390192888,60,11,7,2,0.4862887835031461,0.21095443635732544,0.21023278813189955,0.0,0.11387163561076605,0.02139406487232574,0.5039413382227591,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 7. 13. 17. 23. 38. 51. 63. 64. 76.]
8,0.7888439893326731,0.5,0.8554770318021201,[0 1],0.8554770318021201,0.14452296819787985,0.8339191717818233,0.16608082821817674,61,12,6,1,0.6604481568670224,0.2068910028656039,0.20634078369230507,0.0,0.19315403422982885,0.07946210268948656,0.4144981412640511,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 4. 12. 27. 56. 59. 68. 79.]
9,0.7980089261068805,0.49972732230503547,0.8616204356683905,[0 1],0.8620905814135715,0.13790941858642847,0.8328964613368283,0.16710353866317168,60,12,7,1,0.3268498702715209,0.09540808100371548,0.0952834572993951,-0.0009379758162122442,0.0,0.0,0.6158880203595786,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', LinearDiscriminantAnalysis(solver='lsqr'))])",[ 8. 29. 33. 49. 54. 67. 71. 73.]
