,scl_energy,scl_pct_5,scl_entropy,scl_sum,scl_rms,scl_min,scl_ptp,scr_pct_95,scl_svd_entropy,scl_iqr,scr_n_below_mean,scl_lineintegral,scr_max,scl_pct_95,scr_entropy,scr_svd_entropy,scr_iqr,scr_kurtosis,scr_iqr_5_95,scl_perm_entropy,scl_kurtosis,scr_rms,scl_mean,scr_ptp,scl_std,scr_sum,scl_n_below_mean,scr_std,scl_peaks,scl_n_sign_changes,scr_n_sign_changes,scr_lineintegral,scr_perm_entropy,scr_energy,scr_peaks,scr_mean,scr_min,scr_skewness,scl_max,scr_pct_5,scl_skewness,scl_n_above_mean,scr_n_above_mean,scl_iqr_5_95
0,0.0815815324165029 +/- 0.003109855818914882,0.05761296660117874 +/- 0.002152711886130756,0.05117878192534375 +/- 0.0033297546673238293,0.049557956777996015 +/- 0.005817489176451002,0.03929273084479366 +/- 0.0031906447483127163,0.027406679764243547 +/- 0.003940308668002259,0.026424361493123705 +/- 0.0028874142351078733,0.01424361493123768 +/- 0.0025426678006964204,0.014194499017681684 +/- 0.004187545710617611,0.012328094302553983 +/- 0.003209115171693443,0.01006876227897836 +/- 0.002109698584962143,0.00687622789783886 +/- 0.0016871870370646124,0.004666011787819202 +/- 0.0017606530774985274,0.004518664047151244 +/- 0.004484366290967925,0.003634577603143352 +/- 0.0010579891566079643,0.0028978388998034733 +/- 0.0009933078789860796,0.0028487229862474983 +/- 0.0012386562095204777,0.0020628683693516446 +/- 0.0016111217550939612,0.0019646365422396283 +/- 0.0005811473264341398,0.0019155206286836535 +/- 0.0010636742547989874,0.001571709233791685 +/- 0.0007858546168958702,0.0010805500982317916 +/- 0.0004281826074204982,0.0008840864440078144 +/- 0.0008450221283931776,0.0008840864440078144 +/- 0.0006515962260030292,0.0005402750491158792 +/- 0.0006385068762278837,0.0004911591355598821 +/- 0.0005380378757417866,0.0003929273084479101 +/- 0.00048123570585129023,0.0003438113948919019 +/- 0.0004936088222554509,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002946954813360048 +/- 0.0008277160877383685,-0.000589390962671954 +/- 0.0010017720065997762,-0.0007367387033399342 +/- 0.0005032883480333973,-0.0013261296660118326 +/- 0.0011210915727419618,-0.00279960707269159 +/- 0.0007301605475107265,-0.0031925343811395447 +/- 0.0010361013315190993,-0.008939096267190616 +/- 0.0012957667935435107
