,scl_entropy,scl_mean,scl_max,scl_n_above_mean,scl_n_below_mean,scl_iqr_5_95,scl_perm_entropy,scr_perm_entropy,scl_lineintegral,scr_n_sign_changes,scl_skewness,scl_min,scr_entropy,scr_rms,scl_rms,scr_kurtosis,scr_std,scr_skewness,scr_sum,scr_mean,scr_lineintegral,scl_n_sign_changes,scl_iqr,scl_energy,scr_pct_5,scr_n_above_mean,scr_iqr,scr_n_below_mean,scr_energy,scr_min,scr_peaks,scl_peaks,scr_pct_95,scr_iqr_5_95,scr_max,scr_ptp,scl_ptp,scl_kurtosis,scl_std,scl_sum,scl_pct_5,scl_pct_95,scr_svd_entropy,scl_svd_entropy
0,0.020669500531349617 +/- 0.0011987794019849651,0.0313496280552603 +/- 0.004115816520943059,-1.1102230246251566e-17 +/- 0.0007514418503576262,0.00786397449521784 +/- 0.0012971897572511923,0.00786397449521784 +/- 0.0012971897572511923,0.04112646121147712 +/- 0.0035181605435168706,0.0007438894792773266 +/- 0.0004250797024441866,-0.0054197662061636785 +/- 0.0013400127750179017,0.03958554729011686 +/- 0.0034291610627550486,0.0008501594048883843 +/- 0.0006804595363902994,-0.01073326248671629 +/- 0.001590502608618051,-0.041073326248671646 +/- 0.002126062595509298,-0.001062699256110544 +/- 0.0007514418503576497,0.043783209351753435 +/- 0.004258759810736215,0.0 +/- 0.0,0.0005844845908607565 +/- 0.0004413721499956244,-0.027523910733262526 +/- 0.005417682081415881,-0.00015940488841659217 +/- 0.00111583421891605,-0.03251859723698197 +/- 0.003299505780289054,-0.03251859723698197 +/- 0.003299505780289054,0.00037194473963865217 +/- 0.007681816231613131,0.001168969181721513 +/- 0.00031880977683313995,-0.01620616365568548 +/- 0.0010954053203022297,-0.00956429330499472 +/- 0.0009203245523745278,-0.006854410201912875 +/- 0.0008714781863366999,0.0009032943676938965 +/- 0.0004782146652497099,0.019075451647183828 +/- 0.0010745881198808158,0.0009032943676938965 +/- 0.0004782146652497099,0.014612114771519625 +/- 0.0014503022384650514,-0.0002656748140276166 +/- 0.0003564401664452193,0.01838469713071198 +/- 0.0008299946520623355,0.002444208289054184 +/- 0.0002603070927505901,-0.01503719447396389 +/- 0.0006309427251348452,-0.013921360255047855 +/- 0.000520614185501221,0.04043570669500529 +/- 0.004007729005979386,0.040170031880977654 +/- 0.003758711835032373,-0.027683315621679104 +/- 0.005783906059317663,-0.0015940488841657886 +/- 0.0016116632187144616,-0.04256110520722639 +/- 0.0024746293352168112,-0.026833156216790676 +/- 0.0016844705084109958,-0.03352816153028695 +/- 0.0035040886490536817,-0.003506907545164728 +/- 0.002141279668396372,-0.04112646121147717 +/- 0.0045967117436519,0.09463336875664184 +/- 0.0087097588872269
