,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_sum,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,scl_mean,scl_std,scl_min,scl_max,scl_ptp,scl_sum,scl_energy,scl_skewness,scl_kurtosis,scl_peaks,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr,scl_iqr_5_95,scl_pct_5,scl_pct_95,scl_entropy,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_std,scr_min,scr_max,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_kurtosis,scr_peaks,scr_rms,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_perm_entropy,scr_svd_entropy,accx_mean,accx_std,accx_min,accx_max,accx_ptp,accx_sum,accx_energy,accx_skewness,accx_kurtosis,accx_peaks,accx_rms,accx_lineintegral,accx_n_above_mean,accx_n_below_mean,accx_n_sign_changes,accx_iqr,accx_iqr_5_95,accx_pct_5,accx_pct_95,accx_entropy,accx_perm_entropy,accx_svd_entropy,accy_mean,accy_std,accy_min,accy_max,accy_ptp,accy_sum,accy_energy,accy_skewness,accy_kurtosis,accy_peaks,accy_rms,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_iqr_5_95,accy_pct_5,accy_pct_95,accy_entropy,accy_perm_entropy,accy_svd_entropy,accz_mean,accz_std,accz_min,accz_max,accz_ptp,accz_sum,accz_energy,accz_skewness,accz_kurtosis,accz_peaks,accz_rms,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_5,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,3.9996218142990256e-17,-0.0005866666666665799,-0.00082666666666657,0.00024000000000001998,-0.00023999999999994,0.00034666666666667,0.00288000000000001,0.0028,0.0018133333333333103,0.02085333333333335,-0.0009066666666665699,0.07314666666666667,0.01061333333333333,0.01919999999999998,0.041626666666666666,0.00173333333333331,0.00021333333333336,-0.00018666666666662,0.00037333333333336004,0.0,0.012186666666666662,0.02370666666666666,0.004053333333333341,0.00018666666666667997,0.00426666666666667,0.00421333333333332,0.00010666666666669,0.003946666666666659,0.0012266666666666801,2.6666666666689994e-05,0.00074666666666668,0.0,0.00442666666666667,3.0005295123536335e-17,0.00128000000000001,-7.999999999996001e-05,0.022293333333333328,0.00032000000000001,0.00013333333333333998,0.004853333333333319,0.00322666666666666,0.009706666666666629,4.0007060164715114e-17,0.05247999999999999,0.00029333333333334,0.00021333333333334003,0.00048000000000002,2.666666666669e-05,0.00021333333333335,0.00031999999999999,7.999999999999999e-05,0.0008533333333333301,0.00103999999999996,0.0,1.0001765041178778e-17,0.00045333333333334,0.00034666666666667003,0.00029333333333333,-2.6666666666640002e-05,0.0003466666666666699,0.00026666666666668,0.00031999999999999997,0.00034666666666667,-2.6666666666630007e-05,-0.00013333333333328,0.00165333333333331,0.005466666666666639,0.00232,-0.0005333333333332598,-0.00047999999999994,0.004346666666666629,0.008373333333333332,0.03080000000000001,0.005546666666666681,0.00471999999999999,0.00583999999999998,0.011013333333333321,0.01786666666666666,0.0028000000000000004,0.00559999999999998,0.00229333333333333,0.0005333333333333199,0.008026666666666672,-0.00031999999999994,0.00029333333333336997,0.00335999999999999,0.04810666666666665,0.05269333333333333,0.023306666666666663,0.00071999999999998,0.02904000000000002,0.025573333333333344,0.00045333333333333,0.029759999999999988,0.023173333333333317,0.010026666666666647,0.0034399999999999895,0.03512000000000001,0.08856,0.00874666666666664,0.00597333333333331,0.009893333333333329,0.00029333333333334,0.00143999999999998,0.005093333333333309,0.027359999999999995,0.036879999999999975,0.0043999999999999794,0.012826666666666658,0.03253333333333331,0.021893333333333338,0.00842666666666665,0.013493333333333333,0.02175999999999999,0.00090666666666667,0.01743999999999999,0.03237333333333333,0.00285333333333332,0.00191999999999999,0.01927999999999998,0.027413333333333317,0.0034399999999999904,0.011039999999999979,0.01218666666666665,0.00629333333333333,0.00351999999999998,0.00263999999999998,0.015013333333333332,0.029439999999999987,0.00261333333333334,0.006026666666666661,0.024186666666666662
std,0.00047035578863365045,0.0003278060251481891,0.0003192583999301,0.0006341709860172437,0.00031925839993005457,0.00043637111852916826,0.0005593647190240871,0.0007463491388331852,0.001004090399747046,0.0023645112772509467,0.000505964425626936,0.0058828732377014725,0.000922048176347685,0.002129626409015265,0.0028233943322808577,0.0006061414087549294,0.00035108298058897234,0.00035666493595975466,0.0006792879350948127,0.0,0.0006538017972776425,0.0019533320692702214,0.0011711764687644896,0.0002529822128134516,0.0008709296863228975,0.0013232209113548925,0.00018645490634136132,0.0009474071178292845,0.0003599725641122938,0.0005684720695224154,0.0004131182235954621,0.0,0.0012004937255917624,0.00021773242158071334,0.0003935278865987357,0.0004363711185291703,0.00089066489243558,0.00030274464650533345,0.0003142696805273419,0.0010725762225065358,0.0007378313233581165,0.0013315543687874708,0.00035555555555553335,0.0021102454365473995,0.00019676394329934974,0.00021034950339908997,0.0006260201550812032,0.00029346798256386046,0.00030274464650534516,0.00030274464650532754,0.00017998628205614193,0.0004836078403105756,0.00042536839516462907,0.0,0.00012570787221093392,0.0003566649359598095,0.00035666493595978203,0.00023349200953889365,0.0002334920095388797,0.00025298221281345746,0.00017777777777776667,0.00032780602514818555,0.00017998628205612383,0.0005098535253226276,0.000338478804705013,0.00044974615611283045,0.0006440611887195354,0.000843742398228231,0.0007436978013635841,0.0005303620938729041,0.0013066969006328383,0.0012457136384963386,0.002035730220550904,0.001164410516893355,0.0006657771843937454,0.0012969860598734868,0.0011929008113330392,0.002532943439782229,0.0006190394789859927,0.000653197264742181,0.0006675549637517596,0.00025141574442185603,0.0013681383223694144,0.0005152489509755911,0.0008839864810987255,0.0006434475047414717,0.003518024136807539,0.00322753584865003,0.0014065806538561562,0.00033377748187588956,0.002764001393578478,0.0022747568042580896,0.0003092004823275483,0.001956363469473754,0.0014135848832745042,0.0012393546707863638,0.0007160936555065863,0.0017329914192688166,0.001739362732741333,0.0007625817098498376,0.0012004937255917646,0.001541908389458175,0.0003654187518416464,0.0007243217346653727,0.0008474799243771074,0.0031732212865372743,0.0010369947081308403,0.001015436414115176,0.0015367755243840039,0.0022592471159357938,0.0021644033762930203,0.0012070574362146068,0.0015303352331845301,0.002916314264425048,0.0008068839621624526,0.0017014735806585503,0.0017608078953833895,0.0007226836133041296,0.0010502439457949833,0.0015398572965788753,0.002898922745852257,0.0005822052584466825,0.0013896264708169095,0.0016051768103833761,0.000735149266778134,0.0009557105817397636,0.0008474799243771174,0.0011247166995830566,0.0016733790756622432,0.0009721047548083469,0.001239354670786384,0.0020619540055461004
min,-0.0005333333333332,-0.0010666666666666,-0.0013333333333332,-0.0005333333333332,-0.0007999999999999,-0.0002666666666666,0.0021333333333333,0.0016,0.0008,0.0173333333333334,-0.0015999999999999,0.0634666666666666,0.0093333333333334,0.016,0.0370666666666666,0.0005333333333333,-0.0005333333333332,-0.0007999999999999,-0.0007999999999999,0.0,0.0109333333333333,0.0205333333333334,0.0021333333333333,-0.0002666666666666,0.0026666666666667,0.0024,-0.0002666666666666,0.0029333333333333,0.0008,-0.0010666666666666,0.0002666666666667,0.0,0.0029333333333333,-0.0002666666666666,0.0005333333333333,-0.0010666666666666,0.0210666666666666,-0.0002666666666666,-0.0002666666666666,0.0024,0.0016,0.0077333333333333,-0.0002666666666666,0.0488,0.0,0.0,-0.0002666666666666,-0.0005333333333332,-0.0002666666666666,-0.0002666666666666,0.0,0.0002666666666667,0.0005333333333333,0.0,-0.0002666666666666,0.0,-0.0002666666666666,0.0,-0.0005333333333332,0.0,0.0,0.0,0.0,-0.0010666666666666,-0.0005333333333332,0.0010666666666666,0.0045333333333333,0.0010666666666666,-0.0015999999999999,-0.0010666666666666,0.0018666666666666,0.0069333333333333,0.0266666666666667,0.0034666666666667,0.0032,0.004,0.0090666666666666,0.0144,0.0018666666666666,0.0045333333333333,0.0013333333333334,0.0002666666666667,0.0064,-0.0010666666666666,-0.0007999999999999,0.0021333333333333,0.0432,0.0469333333333333,0.0205333333333334,0.0002666666666667,0.0248,0.0229333333333333,0.0,0.0264,0.0210666666666666,0.0085333333333333,0.0024,0.0322666666666666,0.0850666666666667,0.0072,0.0037333333333333,0.0069333333333333,-0.0002666666666666,0.0005333333333333,0.004,0.0224,0.0352,0.0034666666666667,0.0109333333333333,0.0290666666666666,0.0194666666666667,0.0061333333333333,0.0114666666666667,0.0170666666666666,-0.0005333333333332,0.0149333333333333,0.0293333333333333,0.0018666666666666,0.0008,0.0170666666666666,0.0226666666666667,0.0024,0.0082666666666667,0.0101333333333333,0.0048,0.0021333333333333,0.0016,0.0133333333333334,0.0264,0.0010666666666666,0.004,0.0216
25%,-0.0002666666666666,-0.0007999999999999,-0.0010666666666666,-0.0002666666666666,-0.00046666666666655,0.0,0.0026666666666667,0.0024,0.00086666666666665,0.01873333333333335,-0.00126666666666655,0.06886666666666671,0.009733333333333375,0.017266666666666673,0.03973333333333337,0.00140000000000005,6.6666666666675e-05,-0.0002666666666666,0.0002666666666667,0.0,0.0122666666666667,0.0226,0.00353333333333335,0.0,0.00353333333333335,0.0030666666666667,0.0,0.00353333333333335,0.00086666666666665,-0.0003999999999999,0.00033333333333335,0.0,0.00353333333333335,-0.00019999999999995,0.0011333333333333,-0.00019999999999995,0.0218666666666667,0.0002666666666667,0.0,0.00433333333333335,0.002999999999999975,0.008866666666666651,-0.0002666666666666,0.051199999999999975,0.0002666666666667,0.0,0.0,0.0,0.0,6.6666666666675e-05,0.0,0.000599999999999975,0.0008,0.0,0.0,0.0002666666666667,6.6666666666675e-05,6.6666666666675e-05,0.0,0.0002666666666667,0.0002666666666667,0.0,0.0002666666666667,-0.0002666666666666,-0.0002666666666666,0.0013333333333334,0.0050666666666666,0.00166666666666665,-0.000999999999999925,-0.000999999999999925,0.0037333333333333,0.0074666666666667,0.030466666666666677,0.004999999999999999,0.004599999999999975,0.004866666666666649,0.010199999999999975,0.01626666666666665,0.0024666666666666747,0.0051333333333333,0.001733333333333325,0.00033333333333335,0.007266666666666675,-0.0005333333333332,-0.00046666666666655,0.002999999999999975,0.04513333333333335,0.0516666666666666,0.022999999999999972,0.0005333333333333,0.02633333333333335,0.024,0.0002666666666667,0.028866666666666648,0.022199999999999977,0.00940000000000005,0.002999999999999975,0.03366666666666667,0.08766666666666662,0.00833333333333335,0.0056,0.00940000000000005,6.6666666666675e-05,0.00086666666666665,0.0048,0.025866666666666677,0.0363333333333333,0.0037333333333333,0.01126666666666665,0.030999999999999972,0.0203333333333333,0.00753333333333335,0.0125333333333333,0.02013333333333335,0.0002666666666667,0.0166666666666667,0.03086666666666665,0.002199999999999975,0.0011333333333333,0.0181333333333333,0.025133333333333376,0.002999999999999975,0.010466666666666674,0.0108666666666667,0.00599999999999995,0.0027333333333333498,0.001933333333333275,0.0141333333333333,0.027999999999999976,0.0018,0.0054666666666666995,0.022733333333333324
50%,0.0,-0.0005333333333332,-0.0007999999999999,0.00026666666666665,-0.0002666666666666,0.0002666666666667,0.0026666666666667,0.0026666666666667,0.0017333333333333,0.02133333333333335,-0.00093333333333325,0.07453333333333334,0.0109333333333333,0.0194666666666666,0.04133333333333335,0.0018666666666666,0.0002666666666667,-0.0002666666666666,0.00039999999999999996,0.0,0.0122666666666667,0.02386666666666665,0.00413333333333335,0.0002666666666667,0.00466666666666665,0.0045333333333333,0.00013333333333335,0.0037333333333333,0.0013333333333334,0.00013333333333335,0.0008,0.0,0.00413333333333335,0.0,0.0013333333333334,0.0,0.0221333333333333,0.0002666666666667,0.0,0.0050666666666666,0.0034666666666667,0.009466666666666599,-0.0001333333333333,0.05306666666666665,0.0002666666666667,0.0002666666666667,0.00039999999999999996,0.0,0.0002666666666667,0.0005333333333333,0.0,0.0008,0.0010666666666666,0.0,0.0,0.00039999999999999996,0.00039999999999999996,0.0002666666666667,0.0,0.0002666666666667,0.0002666666666667,0.0002666666666667,0.0002666666666667,0.00013333333333335,-0.0002666666666666,0.0017333333333333,0.0054666666666666995,0.0024,-0.00066666666666655,-0.0003999999999999,0.0042666666666666495,0.00813333333333335,0.0309333333333333,0.0056,0.0049333333333333,0.0062666666666666496,0.0114666666666666,0.0173333333333333,0.0028,0.0057333333333333,0.00226666666666665,0.0005333333333333,0.00786666666666665,-0.0002666666666666,0.00026666666666670007,0.00346666666666665,0.048533333333333345,0.05346666666666665,0.023600000000000003,0.0005333333333333,0.030133333333333352,0.025066666666666702,0.00039999999999999996,0.029866666666666652,0.022933333333333347,0.009733333333333299,0.0036,0.035466666666666646,0.0886666666666666,0.0090666666666666,0.0057333333333333,0.00999999999999995,0.00039999999999999996,0.0012000000000000001,0.0049333333333333,0.0276,0.036933333333333304,0.00386666666666665,0.0132,0.03199999999999995,0.0214666666666667,0.0090666666666666,0.01306666666666665,0.02226666666666665,0.0010666666666666,0.0170666666666666,0.03293333333333335,0.00306666666666665,0.0016,0.0190666666666667,0.02786666666666665,0.00346666666666665,0.0110666666666666,0.012400000000000001,0.00653333333333335,0.0037333333333333,0.0024000000000000002,0.0152,0.0301333333333333,0.0029333333333333503,0.00599999999999995,0.02386666666666665
75%,0.00020000000000002503,-0.0002666666666666,-0.0005999999999998749,0.000733333333333325,0.0,0.000733333333333325,0.0029333333333333,0.00333333333333335,0.002333333333333325,0.022600000000000023,-0.0005333333333332,0.07773333333333331,0.011133333333333249,0.02079999999999995,0.044000000000000025,0.0021333333333333,0.0002666666666667,0.0,0.000733333333333325,0.0,0.01246666666666665,0.024999999999999953,0.00446666666666665,0.0002666666666667,0.0048,0.00499999999999995,0.0002666666666667,0.004,0.0013333333333334,0.0005333333333333,0.00099999999999995,0.0,0.0048,0.00020000000000002503,0.00153333333333335,0.0002666666666667,0.022933333333333323,0.0005333333333333,0.00020000000000002503,0.00553333333333335,0.0037333333333333,0.010799999999999975,0.00020000000000002503,0.05406666666666665,0.00046666666666664997,0.0002666666666667,0.00099999999999995,0.00020000000000002503,0.0002666666666667,0.0005333333333333,0.0,0.00099999999999995,0.0010666666666666,0.0,0.0,0.0005333333333333,0.0005333333333333,0.0005333333333333,0.0,0.0005333333333333,0.0002666666666667,0.0005333333333333,0.0005333333333333,0.0002666666666667,0.0,0.0018666666666666,0.0056,0.00286666666666665,-6.666666666665e-05,-0.0002666666666666,0.00499999999999995,0.009399999999999999,0.0314666666666667,0.006200000000000001,0.0050666666666666,0.0069333333333333,0.012,0.019666666666666652,0.003400000000000025,0.006066666666666625,0.002799999999999975,0.0005333333333333,0.0082666666666667,-6.666666666665e-05,0.0008,0.003933333333333325,0.05133333333333327,0.0544666666666667,0.023933333333333327,0.00099999999999995,0.03086666666666665,0.0270666666666667,0.0005333333333333,0.031133333333333325,0.024466666666666675,0.010333333333333325,0.0037333333333333,0.03640000000000004,0.08953333333333333,0.0090666666666666,0.00653333333333335,0.01086666666666665,0.0005333333333333,0.0018666666666666,0.0050666666666666,0.028933333333333297,0.03726666666666663,0.004866666666666625,0.0136,0.03440000000000003,0.022600000000000023,0.0092666666666667,0.014600000000000024,0.02379999999999995,0.00153333333333335,0.018400000000000024,0.033533333333333325,0.0034666666666667,0.0028,0.0206,0.0290666666666666,0.004,0.012,0.012999999999999949,0.00686666666666665,0.004,0.0032,0.01566666666666665,0.030600000000000023,0.003400000000000025,0.006600000000000025,0.0249333333333333
max,0.0010666666666666,-0.0002666666666666,-0.0002666666666666,0.0010666666666666,0.0002666666666667,0.0010666666666666,0.0042666666666667,0.004,0.0037333333333333,0.024,-0.0002666666666666,0.0805333333333333,0.0117333333333333,0.0221333333333333,0.0458666666666667,0.0024,0.0008,0.0005333333333333,0.0016,0.0,0.0130666666666666,0.0264,0.0061333333333333,0.0005333333333333,0.0053333333333334,0.0064,0.0002666666666667,0.0064,0.0018666666666666,0.0005333333333333,0.0013333333333334,0.0,0.0066666666666667,0.0002666666666667,0.0018666666666666,0.0002666666666667,0.0237333333333333,0.0008,0.0008,0.0061333333333333,0.004,0.0117333333333333,0.0008,0.0549333333333333,0.0005333333333333,0.0005333333333333,0.0013333333333334,0.0005333333333333,0.0008,0.0005333333333333,0.0005333333333333,0.0018666666666666,0.0018666666666666,0.0,0.0002666666666667,0.0013333333333334,0.0008,0.0005333333333333,0.0002666666666667,0.0008,0.0005333333333333,0.0008,0.0005333333333333,0.0005333333333333,0.0005333333333333,0.0024,0.0069333333333333,0.0034666666666667,0.0008,0.0005333333333333,0.0069333333333333,0.0104,0.0344000000000001,0.0074666666666667,0.0053333333333334,0.0072,0.0122666666666667,0.0218666666666667,0.0034666666666667,0.0064,0.0032,0.0010666666666666,0.0106666666666667,0.0005333333333333,0.0018666666666666,0.004,0.052,0.0576,0.0256,0.0013333333333334,0.0325333333333334,0.0301333333333333,0.0010666666666666,0.0325333333333334,0.0250666666666666,0.0128,0.0045333333333333,0.0378666666666667,0.0914666666666667,0.0098666666666666,0.0077333333333333,0.012,0.0008,0.0026666666666667,0.0072,0.0333333333333333,0.0386666666666667,0.0061333333333333,0.0154666666666667,0.0362666666666666,0.0258666666666667,0.0098666666666666,0.0162666666666667,0.0256,0.0018666666666666,0.02,0.0346666666666667,0.0037333333333333,0.0037333333333333,0.0216,0.0312,0.004,0.0128,0.0149333333333333,0.0069333333333333,0.0050666666666666,0.004,0.0168,0.0314666666666667,0.0037333333333333,0.0082666666666667,0.0277333333333333
