,accx_perm_entropy,bvp_n_above_mean,accy_pct_95,accx_energy,bvp_iqr_5_95,accz_lineintegral,accz_sum,accz_mean,accz_rms,accy_kurtosis,scl_lineintegral,scl_perm_entropy,bvp_sum,accy_n_sign_changes,accx_max,accy_min,accx_peaks,accz_pct_5,scl_entropy,accy_skewness,scl_iqr,accz_pct_95,accx_svd_entropy,scl_kurtosis,bvp_mean,accz_svd_entropy,accz_kurtosis,accy_mean,accx_n_sign_changes,accy_perm_entropy,accx_iqr,hrv_lineintegral,bvp_pct_5,hrv_ptp,hrv_iqr,bvp_min,hrv_std,hrv_mean,hrv_min,accz_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_pct_5,hrv_entropy,hrv_perm_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_sum,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_iqr_5_95,hrv_n_sign_changes,accz_peaks,accy_entropy,accx_skewness,accx_sum,accx_entropy,accx_n_below_mean,accx_rms,accy_n_below_mean,accy_lineintegral,accy_peaks,accz_std,accy_svd_entropy,accx_iqr_5_95,accy_max,accx_pct_5,accy_std,accy_sum,accy_energy,scr_perm_entropy,scr_svd_entropy,accx_ptp,accx_mean,accx_kurtosis,accx_lineintegral,accy_n_above_mean,accz_max,accy_rms,accy_iqr_5_95,accz_skewness,accz_n_below_mean,accz_min,accz_iqr,accz_n_above_mean,accz_iqr_5_95,bvp_std,scl_rms,scl_n_below_mean,scl_n_above_mean,scl_pct_5,scl_iqr_5_95,scl_min,scl_peaks,bvp_entropy,accx_n_above_mean,scr_lineintegral,scr_rms,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_mean,scr_std,scr_max,scr_min,scl_n_sign_changes,scl_svd_entropy,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_n_sign_changes,bvp_max,bvp_ptp,bvp_energy,bvp_n_below_mean,bvp_rms,bvp_lineintegral,scl_ptp,scl_skewness,bvp_perm_entropy,scl_mean,bvp_kurtosis,scl_std,bvp_svd_entropy,bvp_skewness,bvp_pct_95,scl_max,accz_energy,bvp_iqr,accy_iqr,accz_n_sign_changes,scl_pct_95,accy_ptp,accz_ptp,accx_pct_95,accy_pct_5,bvp_peaks,accx_min,scl_energy,accx_std,accz_perm_entropy,scl_sum
0,0.057616761239633364 +/- 0.003306974583129788,-0.04120471409864688 +/- 0.0042953870275486816,0.1613269314709734 +/- 0.006940612557067117,0.0 +/- 0.0,0.04050632911392408 +/- 0.002639234649992305,-0.0008293321693583433 +/- 0.00036257633622515664,0.017503273679615905 +/- 0.004397304467880167,-0.005587079877782619 +/- 0.00201732344099368,0.0 +/- 0.0,-0.00013094718463548815 +/- 0.00034091006878683147,0.0 +/- 0.0,0.0 +/- 0.0,0.012047140986468818 +/- 0.0017151359846694447,0.0 +/- 0.0,0.0017459624618070824 +/- 0.0012345818964409425,0.010737669140113504 +/- 0.0027342574881476555,-0.04046268005237885 +/- 0.0016910842974954654,0.0010039284155390793 +/- 0.0020663117203919175,0.0 +/- 0.0,-0.0003928415539065755 +/- 0.0011622459149449448,0.014535137494543904 +/- 0.0016683993761341168,0.0 +/- 0.0,0.004452204277608063 +/- 0.0025210875736697835,8.729812309036245e-05 +/- 0.00017459624618072493,0.0070274989087734776 +/- 0.00030554343081622576,0.0 +/- 0.0,-0.003972064600611047 +/- 0.001344646163312908,0.0 +/- 0.0,-0.00013094718463551035 +/- 0.00020002512854452818,0.03330423395896992 +/- 0.002057070566206599,0.0 +/- 0.0,0.0006983849847228552 +/- 0.0011581404767718533,0.0 +/- 0.0,-0.0011348756001745785 +/- 0.0012830151424442805,0.0 +/- 0.0,0.00484504583151466 +/- 0.0011457359012140306,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007856831078131843 +/- 0.0003805236965116213,0.0 +/- 0.0,-0.0048886948930597866 +/- 0.002490675271529822,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0037974683544304113 +/- 0.0012041129833377396,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0025316455696202667 +/- 0.0008235688460983436,0.0 +/- 0.0,0.0 +/- 0.0,-0.006372762985595781 +/- 0.0023195687918963607,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00021824530772591723 +/- 0.0011589627278351543,0.048101265822784844 +/- 0.004639137583792735,0.0007420340462680364 +/- 0.0017023134002618905,0.0 +/- 0.0,0.007638585770405948 +/- 0.0016244254968073733,0.024705368834570064 +/- 0.002439666278914387,0.0 +/- 0.0,-0.0005237887385421081 +/- 0.0016882653518824808,0.001833260584897445 +/- 0.001619138977825542,-0.0009602793539938648 +/- 0.000991516079581016,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014491488432998712 +/- 0.0021631622336733217,0.0016586643387167532 +/- 0.0009721107573688207,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002357049323439564 +/- 0.0005920846777062438,0.0 +/- 0.0,0.0 +/- 0.0,4.3649061545181225e-05 +/- 0.0001309471846355437,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016150152771715054 +/- 0.0006488899496865229,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004277608031427372 +/- 0.0010833412174588249,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003055434308162575 +/- 0.0003928415539066026,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010257529463116588 +/- 0.0034327704480195055,0.0 +/- 0.0,-0.00021824530772586171 +/- 0.000292806806307242,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004495853339153222 +/- 0.0008293321693583497,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0074639895242252004 +/- 0.0006605301593374918,-0.0059362723701440025 +/- 0.001355231313510254,0.0 +/- 0.0,0.0 +/- 0.0,-0.001003928415539046 +/- 0.00039284155390661003,-0.0009166302924486947 +/- 0.0007917222674472753,0.0 +/- 0.0,0.01610650371017025 +/- 0.0031683927444713057,0.0016586643387167422 +/- 0.0007509668500255409,0.0036228721082496975 +/- 0.0013101991287475905,0.0 +/- 0.0,0.0031427324312527593 +/- 0.0010105488348136319,-0.018245307725883876 +/- 0.001732818266370932,-0.005587079877782597 +/- 0.0009721107573688287,0.008336970755128792 +/- 0.0014271307485178334,-0.005936272370144024 +/- 0.002149023766929922,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007856831078131621 +/- 0.0005790702383859379
