,bvp_rms,hrv_rms,accz_energy,accz_perm_entropy,bvp_std,hrv_sum,hrv_mean,accz_peaks,scl_rms,accy_energy,accx_energy,accz_rms,accy_pct_5,scr_rms,scl_max,hrv_iqr_5_95,accz_svd_entropy,scl_min,scl_pct_95,hrv_std,accx_svd_entropy,hrv_pct_95,accx_sum,accx_mean,accx_pct_95,scl_sum,scl_mean,bvp_lineintegral,accx_pct_5,scl_energy,hrv_svd_entropy,accy_peaks,accz_entropy,scl_pct_5,bvp_pct_5,scr_lineintegral,accy_entropy,accy_n_sign_changes,accy_iqr_5_95,bvp_svd_entropy,accy_lineintegral,accx_entropy,accy_svd_entropy,accz_iqr,accz_n_sign_changes,scr_iqr_5_95,accx_min,scr_pct_95,scr_svd_entropy,bvp_n_sign_changes,hrv_pct_5,bvp_energy,scr_peaks,accz_mean,accz_sum,accx_iqr,bvp_min,bvp_iqr,hrv_n_above_mean,accx_kurtosis,accy_perm_entropy,accy_max,accz_kurtosis,accy_kurtosis,bvp_ptp,scl_perm_entropy,bvp_perm_entropy,accx_n_above_mean,accy_skewness,accy_mean,accy_sum,accx_n_sign_changes,hrv_entropy,hrv_min,scl_n_above_mean,scl_n_below_mean,accy_ptp,accy_n_above_mean,bvp_sum,bvp_mean,accz_n_below_mean,accy_n_below_mean,hrv_ptp,accz_skewness,scr_entropy,accz_pct_95,scr_n_below_mean,scr_n_above_mean,hrv_skewness,accx_rms,accx_iqr_5_95,scl_ptp,bvp_skewness,scl_kurtosis,bvp_max,scl_iqr_5_95,scr_skewness,scr_min,hrv_iqr,scr_n_sign_changes,scl_lineintegral,scr_pct_5,bvp_entropy,accx_peaks,scl_peaks,hrv_n_sign_changes,scr_iqr,hrv_kurtosis,scl_skewness,scr_energy,scr_perm_entropy,scl_std,scl_iqr,scl_entropy,accz_n_above_mean,hrv_peaks,scr_kurtosis,accz_pct_5,scl_n_sign_changes,hrv_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_pct_95,accy_rms,accx_n_below_mean,hrv_n_below_mean,bvp_iqr_5_95,accz_std,accz_iqr_5_95,accx_perm_entropy,accz_min,accy_iqr,accx_ptp,hrv_lineintegral,hrv_max,hrv_energy,accz_max,scr_max,scr_ptp,accz_ptp,accx_skewness,scl_svd_entropy,bvp_peaks,scr_std,accy_std,scr_sum,scr_mean,bvp_kurtosis,accz_lineintegral,accx_lineintegral,accy_min,accy_pct_95,accx_max,accx_std
0,0.4143346170303809 +/- 0.009363169677757776,0.3808301240907146 +/- 0.008844166492264485,0.006461275139067224 +/- 0.002091459034634159,0.1831835686777921 +/- 0.007842234505013314,0.3024818142918272 +/- 0.008763994448625568,0.2959777492511767 +/- 0.00619804006841466,0.2959777492511767 +/- 0.00619804006841466,0.0697047496790758 +/- 0.002512973360723309,0.011253744116388586 +/- 0.0035288051210986956,-0.013607188703465922 +/- 0.0037489424242720575,0.04154899443731284 +/- 0.002193999784902735,0.04788189987163035 +/- 0.0033879767594039603,-0.0004706889174154183 +/- 0.0026546987367130534,0.06106118955926406 +/- 0.005595669313046028,0.0036371416345742924 +/- 0.0009615834426291838,0.12623020967051782 +/- 0.006604077576626621,0.02276422764227648 +/- 0.0030605998703033843,0.011510483525887938 +/- 0.0021261888316311253,-0.008301240907145846 +/- 0.002444648156968041,0.2547282841249466 +/- 0.009456568249893042,0.0005990586221652384 +/- 0.002383977454374694,0.10205391527599494 +/- 0.005957639088462831,-0.003722721437740617 +/- 0.0009952677235441096,-0.003722721437740617 +/- 0.0009952677235441096,-0.013179289687633678 +/- 0.002963335848212379,0.00530594779632011 +/- 0.000979505617651666,0.00530594779632011 +/- 0.000979505617651666,0.07424047924689779 +/- 0.005945333081853338,-0.010312366281557494 +/- 0.003556713504889398,0.0004278990158322893 +/- 0.00038272451476250305,0.008044501497646595 +/- 0.0035171112688120783,0.04219084296106122 +/- 0.003716568378366865,-0.0012409071459135279 +/- 0.0013319967835920717,-0.015575524176294353 +/- 0.0034983198007650465,-0.005134788189987094 +/- 0.005938399746454619,0.0016688061617458727 +/- 0.0014504451225227663,0.003765511339323979 +/- 0.002221780913264388,-0.01022678647839106 +/- 0.0020020004390739524,-0.00975609756097554 +/- 0.001160860929931579,0.009328198545143395 +/- 0.00229475184900162,-0.004107830551989678 +/- 0.0019439994337356497,-0.0005990586221651273 +/- 0.0006111620392420031,0.026358579375267487 +/- 0.0033812145939475205,-0.0035087719298244834 +/- 0.0008515082902067799,0.017030380830124148 +/- 0.0020592570672684743,-0.0008557980316644898 +/- 0.0030498125256663267,-0.004792468977321307 +/- 0.002349940987205127,-0.002439024390243849 +/- 0.0029710492660402115,0.0071459135643988534 +/- 0.0016688061617458308,0.0022678647839110442 +/- 0.0016906072969737722,0.010997004706889246 +/- 0.00408660362091769,0.01638853230637576 +/- 0.002436019739407836,0.0002567394094993958 +/- 0.0005804304649657996,0.003337612323491701 +/- 0.003137407407757532,0.003337612323491701 +/- 0.003137407407757532,-0.0008985879332477298 +/- 0.0010900932137661089,-0.00885750962772779 +/- 0.0014326631615561045,0.04659820282413356 +/- 0.0028541217194098874,0.000599058622165205 +/- 0.0005134788189987471,-0.001583226358579337 +/- 0.001690607296973758,0.024860932819854555 +/- 0.00374234324417395,-0.0024390243902438604 +/- 0.0014326631615560915,0.004535729567822033 +/- 0.0015687037038787848,0.0012836970474968457 +/- 0.0007411428359302124,-0.007359863072314898 +/- 0.0017930960068255725,0.002011125374411671 +/- 0.0016355596793852325,-0.004450149764655497 +/- 0.0021919124475593987,-0.00025673940949931805 +/- 0.0015451835759749994,0.00025673940949942907 +/- 0.001447285795916801,0.0019255455712452463 +/- 0.001243854672978068,0.0019255455712452463 +/- 0.001243854672978068,-0.00012836970474964238 +/- 0.0008130081300813041,0.03350449293966627 +/- 0.0037599153189924943,0.04681215233204968 +/- 0.005664452115831559,-0.0002995293110825248 +/- 0.0014579995753017318,-0.0002995293110825248 +/- 0.0014579995753017318,-0.0004706889174154405 +/- 0.0018890663290238936,0.002952503209242652 +/- 0.0016288289525609031,0.0015832263585794481 +/- 0.0004706889174154819,0.0015832263585794481 +/- 0.0004706889174154819,0.0 +/- 0.0,-0.0036799315361573993 +/- 0.001151358497824008,0.05027813436029103 +/- 0.0048684679464145505,8.557980316645786e-05 +/- 0.00017115960633291573,0.0002567394094993847 +/- 0.001213303113286934,0.007958921694480137 +/- 0.0018073352231016617,0.0018827556696620173 +/- 0.0010688913989556497,0.0018827556696620173 +/- 0.0010688913989556497,0.0011981172443303989 +/- 0.0006573509411954543,0.01146769362430471 +/- 0.0020233787620944476,-0.0035943517329909526 +/- 0.00200884802641089,0.008814719726144693 +/- 0.0019533953291422054,-0.004664099272571609 +/- 0.0021518683715327576,0.0013692768506632924 +/- 0.0009719997168678434,-0.003808301240907086 +/- 0.0013456726738139944,-0.0027813436029096696 +/- 0.004171741101106152,0.0002567394094993847 +/- 0.0003921759259696952,0.00021394950791616684 +/- 0.0009423498307892663,0.04249037227214384 +/- 0.005258285243875696,-0.0009413778348309254 +/- 0.0012372128621994923,0.002225074882327849 +/- 0.0008073582483574343,0.00025673940949941796 +/- 0.0013825840326404677,0.0 +/- 0.0,-0.0012409071459135057 +/- 0.0005223173134674174,0.0 +/- 0.0,0.0 +/- 0.0,0.011852802738553736 +/- 0.0022887597980858223,-0.0022250748823277266 +/- 0.000760649928739029,0.0012409071459136057 +/- 0.0016622100641467737,0.010783055198973091 +/- 0.0017725558559869997,-0.0013692768506631814 +/- 0.001504355655220101,0.03478818998716308 +/- 0.0031736725101906204,-0.004193410355156135 +/- 0.0027116781373991996,0.008215661103979522 +/- 0.002068129392142847,0.0011125374411639411 +/- 0.0009217226884269601,0.0008130081300813496 +/- 0.0011231839750455057,-0.0010269576379973832 +/- 0.0011026186330102819,-0.004878048780487765 +/- 0.0015687037038787616,-0.0011125374411638412 +/- 0.0006952536075854488,-0.003808301240907086 +/- 0.0019179233916144652,-0.0036799315361574214 +/- 0.0015332882214094009,-0.0036799315361574214 +/- 0.0015332882214094009,0.01116816431322214 +/- 0.0029238374507242677,0.09679075738125807 +/- 0.004934030057475244,-0.0016260162601625327 +/- 0.0010269576379974249,4.278990158326224e-05 +/- 0.0007761385172108362,-0.024133504492939616 +/- 0.002383977454374692,0.005947796320068521 +/- 0.0014249743949804664,-0.0032520325203251655 +/- 0.001434578914355173,-0.008044501497646494 +/- 0.0016215058041502976,0.000641848523748445 +/- 0.0011679370187382258,0.0004278990158322893 +/- 0.00019136225738125153,0.0 +/- 0.0,0.16050492083868212 +/- 0.010401467291105007,0.02314933675652552 +/- 0.005060980018986279,0.053230637569533654 +/- 0.00443943940071643,-0.001583226358579337 +/- 0.0007666441107047084,0.022207958921694537 +/- 0.002904989999571029,0.021181001283697088 +/- 0.003214942876553154,0.001069747539580701 +/- 0.0009615834426291911,0.0002995293110826358 +/- 0.001578593645331339,-0.012152332049636238 +/- 0.0022496259183731283,-0.02203679931536151 +/- 0.003606810528521435,0.04424475823705607 +/- 0.004368763035721077,-0.008344030808729096 +/- 0.0012140574205486618,0.03256311510483528 +/- 0.0026059717549995996,0.03256311510483528 +/- 0.0026059717549995996,-0.00209670517757804 +/- 0.0004859998584338973,0.0034659820282413765 +/- 0.001450445122522763,0.09696191698759099 +/- 0.00458950369800322,-0.004621309370988392 +/- 0.0024491378727007607,0.03525887890457856 +/- 0.00562878344968946,0.014163457424047976 +/- 0.00440735986307231,0.004278990158322671 +/- 0.003055810196210033
