,accy_perm_entropy,accy_pct_5,accy_min,accy_rms,accz_ptp,accz_peaks,accy_mean,accy_n_sign_changes,accx_lineintegral,accy_energy,accy_ptp,accx_rms,accy_sum,bvp_rms,accx_svd_entropy,accz_max,bvp_lineintegral,scl_rms,scl_min,hrv_sum,bvp_iqr,scl_sum,accz_min,accx_ptp,scl_pct_95,scl_entropy,accz_svd_entropy,accz_energy,scl_pct_5,bvp_std,accx_pct_95,accx_energy,hrv_mean,scl_std,bvp_energy,accx_std,hrv_pct_5,scl_mean,scr_sum,accz_iqr_5_95,accz_lineintegral,hrv_energy,scl_energy,accx_entropy,accz_std,hrv_ptp,accx_sum,bvp_iqr_5_95,accz_n_sign_changes,hrv_min,hrv_iqr_5_95,hrv_std,accy_svd_entropy,accy_max,hrv_n_below_mean,hrv_svd_entropy,bvp_min,bvp_pct_95,accy_n_above_mean,accy_peaks,scr_rms,accx_n_below_mean,hrv_entropy,hrv_iqr,accx_iqr,bvp_skewness,hrv_max,scl_iqr_5_95,bvp_max,scl_iqr,scr_ptp,hrv_skewness,accx_skewness,scr_iqr_5_95,scr_n_above_mean,accx_n_above_mean,accz_iqr,accy_n_below_mean,accy_entropy,scr_n_below_mean,scl_lineintegral,accz_kurtosis,accz_skewness,scr_max,accz_sum,scl_kurtosis,hrv_perm_entropy,hrv_n_sign_changes,hrv_kurtosis,scl_n_sign_changes,scr_perm_entropy,scr_min,scl_peaks,scr_peaks,scr_skewness,scl_n_below_mean,scr_n_sign_changes,scr_entropy,bvp_mean,bvp_entropy,scl_skewness,accy_pct_95,accy_std,scr_pct_5,scl_n_above_mean,bvp_n_sign_changes,bvp_kurtosis,accz_pct_5,accy_kurtosis,hrv_n_above_mean,bvp_svd_entropy,bvp_sum,hrv_lineintegral,scl_ptp,scr_std,accx_kurtosis,scl_perm_entropy,accy_skewness,accz_pct_95,scr_kurtosis,accz_n_above_mean,scr_energy,accy_iqr_5_95,accx_max,scr_svd_entropy,accx_peaks,scr_lineintegral,scr_mean,accx_n_sign_changes,accz_n_below_mean,scr_iqr,scr_pct_95,scl_max,hrv_rms,bvp_pct_5,accz_entropy,accx_iqr_5_95,accz_rms,scl_svd_entropy,accx_mean,bvp_perm_entropy,accz_mean,hrv_peaks,bvp_ptp,hrv_pct_95,accx_min,bvp_peaks,accy_iqr,accy_lineintegral,accx_pct_5,bvp_n_above_mean,bvp_n_below_mean,accz_perm_entropy,accx_perm_entropy
0,-0.0064184852374839065 +/- 0.0011158241172790145,0.0026529738981601048 +/- 0.0015043556552200915,0.004749679075738167 +/- 0.0006186064310997495,-0.0001711596063328491 +/- 0.0019905354470882326,0.0008557980316645896 +/- 0.0005412541994297673,0.0018827556696620284 +/- 0.000476488178248168,0.007402652973898216 +/- 0.0011647973974168789,0.0008130081300813608 +/- 0.0005562687205819513,0.00047068891741554043 +/- 0.000752177827610072,0.0006846384253316629 +/- 0.00154518357597499,0.002524604193410429 +/- 0.0010731652720568853,0.005134788189987205 +/- 0.000956811286906193,0.00919982884039373 +/- 0.0012584887607918554,0.001626016260162655 +/- 0.0006573509411954282,0.0018399657680788107 +/- 0.0007423770463370755,0.004107830551989766 +/- 0.00128654654500409,0.0014976465554129791 +/- 0.0007472935043463014,0.00012836970474970898 +/- 0.0005756792489120082,-0.005434317501069696 +/- 0.0008779753756389981,0.00017115960633296012 +/- 0.0008600663775028617,0.0004278990158323115 +/- 0.0007160120038802628,-0.0023962344886606425 +/- 0.0007702182284980505,0.007531022678647891 +/- 0.0013422667643438679,0.0006418485237484339 +/- 0.0005820055844559804,0.0009413778348310364 +/- 0.0006846384253316212,-0.003380402225074808 +/- 0.0007521778276100512,0.0041078305519897775 +/- 0.0010688913989556357,0.002567394094993636 +/- 0.0010992924757094818,-0.01822849807445437 +/- 0.0016483834218449505,0.000599058622165205 +/- 0.0005479781118898788,-0.0009413778348309254 +/- 0.000872746172630331,0.004407359863072358 +/- 0.0005756792489120049,-0.007573812580230999 +/- 0.0006642779074137756,-0.0029952931108257917 +/- 0.0008118812991446377,0.0022250748823278267 +/- 0.0006846384253315963,0.0027813436029097693 +/- 0.00043846601480360353,-0.00038510911424900486 +/- 0.0013456726738139805,-0.012280701754385915 +/- 0.0006912920163202101,-0.0017115960633290127 +/- 0.000331449152435357,0.0013692768506633145 +/- 0.0006846384253316366,0.0023106546854942843 +/- 0.0007936344454853023,-0.002396234488660631 +/- 0.0008163792909002567,-0.0014976465554128904 +/- 0.0006126581541838501,0.00012836970474970898 +/- 0.0006912920163202218,0.0031236628155755786 +/- 0.0008130081300812889,-0.0035515618314077347 +/- 0.000742377046337071,0.0008130081300813496 +/- 0.0008219671678347836,0.0018399657680787996 +/- 0.000606651556643458,0.0023962344886607314 +/- 0.0008810980009402847,-0.0011125374411638412 +/- 0.00034231921266583145,-0.0026529738981599825 +/- 0.0005344456994778298,-0.0013692768506631814 +/- 0.0006573509411954239,0.0004278990158323115 +/- 0.0008769320296071691,-0.001626016260162555 +/- 0.0022867589586456796,-0.00017115960633286021 +/- 0.00028383609673555943,-0.0002567394094992959 +/- 0.00047648817824816407,0.0005990586221652161 +/- 0.0009217226884269601,0.0001283697047497201 +/- 0.001116644274771068,-4.278990158318452e-05 +/- 0.0003554396175831172,0.0014120667522465435 +/- 0.0003851091142490394,-0.0026101839965767537 +/- 0.0005223173134674365,0.0008557980316645786 +/- 0.0003314491524354,-0.0012409071459135168 +/- 0.0005562687205819581,-0.0007702182284980208 +/- 0.00037303371361066903,0.00021394950791616684 +/- 0.0006418485237484043,-0.0007274283269147919 +/- 0.0003851091142490394,-0.004236200256739342 +/- 0.0009841677364142176,-0.0011125374411638412 +/- 0.0003423192126658314,0.002053915275994922 +/- 0.0007361853031273086,-0.0010269576379973832 +/- 0.000816379290900238,-0.0018827556696619063 +/- 0.00028383609673555943,4.278990158322893e-05 +/- 0.0001283697047496868,-0.00025673940949931805 +/- 0.00028383609673555943,-0.018913136499785987 +/- 0.0007843518519393904,0.0 +/- 0.0,0.0009841677364142653 +/- 0.00027398905594493936,0.0001711596063329268 +/- 0.00043637308631518297,0.0010269576379974832 +/- 0.0007211082390395026,0.0007274283269148918 +/- 0.000542942984187004,-4.2789901583217825e-05 +/- 0.0001283697047496535,-0.0002995293110825248 +/- 0.0005429429841869593,0.0008985879332478075 +/- 0.0004467396880150268,-0.0005990586221651162 +/- 0.000611162039242014,-0.009713307659392345 +/- 0.000856867111446335,0.0007274283269148918 +/- 0.0011329227466729602,-0.00021394950791610025 +/- 0.0002870433860718276,1.1102230246251566e-17 +/- 0.0001913622573812267,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.0002706270997148617,-0.0003423192126657426 +/- 0.00017115960633287133,0.0 +/- 0.0,4.278990158322893e-05 +/- 0.0001283697047496868,0.0 +/- 0.0,0.0 +/- 0.0,0.00012836970474968678 +/- 0.0001960879629848573,0.00034231921266583145 +/- 0.00017115960633291573,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013564398801882793 +/- 0.002296745725343533,0.0013264869490800524 +/- 0.0011553273427471129,0.00025673940949937356 +/- 0.0003423192126658314,0.00034231921266583145 +/- 0.00025673940949937356,-0.001968335472828364 +/- 0.0008600663775028595,0.0026529738981601048 +/- 0.0009906578436277471,0.0036799315361575324 +/- 0.001257761100273781,0.0009413778348310364 +/- 0.00046086134421350684,0.0004278990158323004 +/- 0.0005412541994297761,-0.0008130081300812497 +/- 0.0005562687205819513,0.0 +/- 0.0,-0.006760804450149716 +/- 0.0011449797313016364,-0.0029525032092425517 +/- 0.0007018065668316755,-0.014462986735130457 +/- 0.000971999716867818,0.00021394950791615576 +/- 0.00028704338607185245,0.00021394950791615576 +/- 0.00034498321558829915,0.0010269576379974942 +/- 0.000640420605352874,0.00021394950791617796 +/- 0.000696569131198109,-0.0004278990158321894 +/- 0.0001913622573812267,-0.00012836970474965347 +/- 0.00019608796298480643,-0.010569105691056879 +/- 0.0006642779074137764,0.0041506204535730175 +/- 0.0011647973974168644,0.0007274283269148918 +/- 0.001164797397416885,-0.01720154043645694 +/- 0.0009335654355700207,-0.0011553273427470812 +/- 0.000575679248912024,0.00021394950791617796 +/- 0.0007223766801940223,-0.019255455712451817 +/- 0.0009177411463212313,0.0010269576379974942 +/- 0.0008385074001825278,0.0002567394094993847 +/- 0.0003921759259696952,-0.0008557980316644898 +/- 0.0005062969433546882,-0.009542148053059418 +/- 0.00085686711144634,-0.00034231921266577594 +/- 0.0008934793760300058,-0.005819426615318734 +/- 0.00140882136355621,0.0017971758664955817 +/- 0.0005676721934711742,0.002096705177578151 +/- 0.0004859998584338973,0.004407359863072358 +/- 0.0007666441107047122,0.001668806161745906 +/- 0.0010025994449174161,-0.0026101839965767537 +/- 0.0006475287099024923,0.0035943517329910745 +/- 0.0009217226884269652,0.0009413778348310142 +/- 0.0009137422552016681,0.0019255455712452242 +/- 0.001287257933803274,4.278990158322893e-05 +/- 0.0001283697047496868,0.0009841677364142542 +/- 0.0005429429841869804,-0.007616602481814239 +/- 0.0007606499287390327,0.0014976465554129904 +/- 0.0006697679008343449,-0.0012409071459135168 +/- 0.0010025994449174215,0.0023106546854942734 +/- 0.0009606309080292477,0.0022678647839110668 +/- 0.0008985879332477376,0.0021822849807445867 +/- 0.0010206983690095475,-0.00012836970474965347 +/- 0.0006642779074137756,-0.00663243474540004 +/- 0.00198177769395113,-0.00012836970474964238 +/- 0.0013672696027959446,0.0022678647839110442 +/- 0.0017121308535509234
