,accx_perm_entropy,bvp_n_above_mean,accy_pct_95,accx_energy,bvp_iqr_5_95,accz_lineintegral,accz_sum,accz_mean,accz_rms,accy_kurtosis,scl_lineintegral,scl_perm_entropy,bvp_sum,accy_n_sign_changes,accx_max,accy_min,accx_peaks,accz_pct_5,scl_entropy,accy_skewness,scl_iqr,accz_pct_95,accx_svd_entropy,scl_kurtosis,bvp_mean,accz_svd_entropy,accz_kurtosis,accy_mean,accx_n_sign_changes,accy_perm_entropy,accx_iqr,hrv_lineintegral,bvp_pct_5,hrv_ptp,hrv_iqr,bvp_min,hrv_std,hrv_mean,hrv_min,accz_entropy,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_pct_5,hrv_entropy,hrv_perm_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_sum,hrv_rms,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_iqr_5_95,hrv_n_sign_changes,accz_peaks,accy_entropy,accx_skewness,accx_sum,accx_entropy,accx_n_below_mean,accx_rms,accy_n_below_mean,accy_lineintegral,accy_peaks,accz_std,accy_svd_entropy,accx_iqr_5_95,accy_max,accx_pct_5,accy_std,accy_sum,accy_energy,scr_perm_entropy,scr_svd_entropy,accx_ptp,accx_mean,accx_kurtosis,accx_lineintegral,accy_n_above_mean,accz_max,accy_rms,accy_iqr_5_95,accz_skewness,accz_n_below_mean,accz_min,accz_iqr,accz_n_above_mean,accz_iqr_5_95,bvp_std,scl_rms,scl_n_below_mean,scl_n_above_mean,scl_pct_5,scl_iqr_5_95,scl_min,scl_peaks,bvp_entropy,accx_n_above_mean,scr_lineintegral,scr_rms,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_mean,scr_std,scr_max,scr_min,scl_n_sign_changes,scl_svd_entropy,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_n_sign_changes,bvp_max,bvp_ptp,bvp_energy,bvp_n_below_mean,bvp_rms,bvp_lineintegral,scl_ptp,scl_skewness,bvp_perm_entropy,scl_mean,bvp_kurtosis,scl_std,bvp_svd_entropy,bvp_skewness,bvp_pct_95,scl_max,accz_energy,bvp_iqr,accy_iqr,accz_n_sign_changes,scl_pct_95,accy_ptp,accz_ptp,accx_pct_95,accy_pct_5,bvp_peaks,accx_min,scl_energy,accx_std,accz_perm_entropy,scl_sum
0,0.0 +/- 0.0,0.06963087248322145 +/- 0.003907991509681936,0.22105704697986575 +/- 0.006740185791192778,0.019924496644295263 +/- 0.0017821011565644048,-4.19463087248384e-05 +/- 0.0001258389261745152,0.0 +/- 0.0,0.0 +/- 0.0,0.09530201342281877 +/- 0.003375570392404467,0.0 +/- 0.0,0.0 +/- 0.0,0.0020553691275167598 +/- 0.0008888263464939956,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0002652917500141298,-0.0003355704697987072 +/- 0.0001677852348993536,0.000503355704697972 +/- 0.0005564806695227215,0.009899328859060374 +/- 0.001275057395433758,0.0 +/- 0.0,0.0014261744966442946 +/- 0.0006815468460264952,0.0 +/- 0.0,0.0004194630872482952 +/- 0.0002652917500141298,0.004614093959731525 +/- 0.0009189975797066532,0.0024328859060402386 +/- 0.0008133691035933435,-8.38926174496768e-05 +/- 0.0001677852348993536,4.19463087248273e-05 +/- 0.00012583892617448189,0.0 +/- 0.0,0.0 +/- 0.0,0.004152684563758347 +/- 0.0012077332255778547,0.000251677852348986 +/- 0.0003355704697986572,0.0 +/- 0.0,0.008934563758389236 +/- 0.0012867333599142687,0.00033557046979862946 +/- 0.000251677852348986,0.0015100671140939493 +/- 0.0005991131231998798,0.0 +/- 0.0,0.00486577181208051 +/- 0.0013937288360600954,0.0017197986577180858 +/- 0.0008273105253068534,0.008557046979865757 +/- 0.0014433431656111595,0.0 +/- 0.0,0.0 +/- 0.0,0.0011744966442952976 +/- 0.0006164823178145646,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013842281879194451 +/- 0.0007031482640201275,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00041946308724836177 +/- 0.0002652917500141298,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004404362416107366 +/- 0.0020741166636033754,0.0 +/- 0.0,0.0 +/- 0.0,0.0027684563758389015 +/- 0.0008002845649471176,0.0 +/- 0.0,0.0 +/- 0.0,0.04890939597315432 +/- 0.003676947483357561,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007130872483221195 +/- 0.0004980848190871727,-0.002558724832214787 +/- 0.0008888263464940118,0.01564597315436238 +/- 0.0035545629701980545,0.0 +/- 0.0,0.00356543624161072 +/- 0.0007081351936297899,0.00033557046979862946 +/- 0.0003656794415721893,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.000713087248322175 +/- 0.0005643298677463804,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003229865771812057 +/- 0.001272985814219265,0.08393456375838923 +/- 0.003586102757800594,0.019630872483221474 +/- 0.0004891738166816373,0.00041946308724830625 +/- 0.0004963154180452586,0.0 +/- 0.0,-0.031417785234899354 +/- 0.0014463875544938277,0.037164429530201326 +/- 0.004282633898691343,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006711409395973367 +/- 0.0005689874146917044,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001677852348993092 +/- 0.000205494105938162,0.00394295302013421 +/- 0.0010136783534894964,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001258389261745152 +/- 0.00019222213485555855,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008682885906040239 +/- 0.0015700475899507425,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0025167785234899375 +/- 0.000726531379013789,0.0 +/- 0.0,-0.0001258389261745152 +/- 0.00019222213485555855,0.0 +/- 0.0,0.0 +/- 0.0,0.0016778523489932805 +/- 0.00041946308724831737,-0.0026426174496644527 +/- 0.0011571404550447684,-0.0043204697986577445 +/- 0.0004980848190871643,0.0 +/- 0.0,-0.014513422818791987 +/- 0.001839908741565545,0.002139261744966414 +/- 0.0005453020134227976,0.000503355704697983 +/- 0.0003656794415722122,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00033557046979868497 +/- 0.000313897431776348,0.004949664429530165 +/- 0.0012272431911348701,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005872483221476266 +/- 0.0002054941059382164,-0.0005453020134228437 +/- 0.00032761114412359983,0.009354026845637553 +/- 0.0019945458771759776,0.0 +/- 0.0,-0.0031040268456376087 +/- 0.000960194894484874,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
