,bvp_pct_5,bvp_n_above_mean,bvp_rms,bvp_std,bvp_lineintegral,hrv_pct_95,bvp_ptp,hrv_svd_entropy,hrv_max,scl_max,bvp_pct_95,scl_skewness,scr_n_below_mean,scl_iqr_5_95,hrv_perm_entropy,scr_skewness,hrv_kurtosis,scr_min,bvp_n_below_mean,scr_pct_5,scl_n_below_mean,bvp_sum,bvp_skewness,hrv_rms,scr_kurtosis,scl_kurtosis,bvp_mean,scr_perm_entropy,hrv_n_below_mean,scl_peaks,bvp_entropy,scr_n_sign_changes,scr_entropy,scr_peaks,hrv_n_sign_changes,bvp_energy,hrv_n_above_mean,bvp_min,scr_iqr,hrv_skewness,scl_lineintegral,scr_n_above_mean,scr_svd_entropy,scl_perm_entropy,hrv_pct_5,scl_mean,bvp_iqr_5_95,scl_sum,hrv_peaks,scr_sum,scl_pct_95,scl_n_above_mean,scl_energy,hrv_min,hrv_energy,bvp_svd_entropy,hrv_sum,scl_iqr,bvp_max,scr_energy,scl_std,bvp_iqr,scr_lineintegral,hrv_iqr,scr_ptp,scl_ptp,scr_max,hrv_entropy,hrv_std,bvp_n_sign_changes,bvp_kurtosis,hrv_ptp,hrv_lineintegral,scr_iqr_5_95,scr_pct_95,hrv_mean,scr_rms,scr_mean,hrv_iqr_5_95,scl_n_sign_changes,scr_std,scl_rms,scl_min,bvp_peaks,bvp_perm_entropy,scl_pct_5,scl_svd_entropy,scl_entropy
0,0.0010584445467096137 +/- 0.00217851824731607,0.01803957662218133 +/- 0.002995147739580849,0.0018867924528301772 +/- 0.0017151076993634903,0.004417855499309698 +/- 0.0011309899427008304,0.0005522319374137163 +/- 0.0020456613686970003,0.0006902899217671399 +/- 0.0015018102965559843,0.005384261389783695 +/- 0.0017469169715694584,0.002254947077772651 +/- 0.0010382433661001924,0.00161067648412333 +/- 0.001013470572735642,0.003589507593189145 +/- 0.0012653223271852107,0.001702715140358957 +/- 0.0012356853734098077,-0.0001840773124712314 +/- 0.0006242365377933757,-0.0005522319374136941 +/- 0.0004956433324559883,-0.004417855499309698 +/- 0.0007755315023632308,4.601932811780785e-05 +/- 0.0005226790930326804,-0.0008283479061205412 +/- 0.00027611596870684706,-0.002024850437183634 +/- 0.0005124495501914521,-0.0003681546249424628 +/- 0.0001840773124712314,0.01983433041877588 +/- 0.002741531708901315,-4.601932811780785e-05 +/- 0.0002478216662279941,0.0006902899217671177 +/- 0.0005145117297514289,4.601932811780785e-05 +/- 0.0002478216662279941,-0.0013805798435342909 +/- 0.0010693925484235995,0.0024850437183617123 +/- 0.0014869299973679986,-0.001288541187298664 +/- 0.0004956433324560378,0.001242521859180812 +/- 0.00021088705453086413,-0.00023009664058903923 +/- 0.00023009664058903923,4.601932811780785e-05 +/- 0.00013805798435342353,-0.0022089277496548654 +/- 0.0005747812239667303,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.601932811780785e-05 +/- 0.00013805798435342353,0.0 +/- 0.0,0.0 +/- 0.0,0.0028071790151863786 +/- 0.0015186378278877098,-0.0006442705936493098 +/- 0.0003681546249424628,0.0051081454210768484 +/- 0.0019024414734095188,-0.001702715140358957 +/- 0.0010300519689645442,-0.002024850437183623 +/- 0.0005893349505230658,-0.0055223193741371305 +/- 0.0007700506456825486,-0.00027611596870684706 +/- 0.00036815462494246273,0.001288541187298642 +/- 0.0005366729769761109,0.0008283479061205523 +/- 0.0004956433324560109,-0.001978831109065815 +/- 0.0016211610633969952,0.008237459733087893 +/- 0.0021233818674752662,0.001288541187298664 +/- 0.00163092914373394,0.005982512655315209 +/- 0.0013805798435343058,-4.601932811780785e-05 +/- 0.00013805798435342353,-0.0009203865623561791 +/- 0.0009203865623561902,0.005798435342843977 +/- 0.001271999536225052,9.20386562356157e-05 +/- 0.00027611596870684706,0.005246203405430294 +/- 0.0005522319374137292,-0.0011965025310630372 +/- 0.002090716372130788,0.0024850437183617123 +/- 0.001808272683330741,-0.0021168890934192388 +/- 0.001368252991009522,0.0073630924988495 +/- 0.002158497818602573,0.0007823285780027666 +/- 0.0010504106958594882,0.003589507593189123 +/- 0.0017918014113144783,0.0007823285780027333 +/- 0.0005062126092958862,-0.0027611596870685704 +/- 0.0009203865623561791,0.0003221352968246549 +/- 0.001030051968964545,0.001978831109065804 +/- 0.0018755346408021007,0.001656695812241149 +/- 0.0008023744028606977,0.0011965025310630485 +/- 0.0009249770475030878,-0.003359410952600095 +/- 0.0008245040435880709,4.601932811781895e-05 +/- 0.0009531668282194062,0.0017487344684767425 +/- 0.0011421696866995758,0.0011965025310630372 +/- 0.0007188448850351455,-0.0037735849056603765 +/- 0.0016694300181515904,-0.0006902899217671287 +/- 0.000854771082420916,4.601932811781895e-05 +/- 0.0010782673275526752,-0.0017027151403589459 +/- 0.0016470805493026602,-0.0014726184997699066 +/- 0.0013927976024318027,-0.003313391624482287 +/- 0.0010248991003828725,0.006948918545789218 +/- 0.0018912768143611938,-0.0024390243902439046 +/- 0.0008498014409857093,9.20386562356157e-05 +/- 0.0010851197535712458,9.20386562356157e-05 +/- 0.0004956433324559882,0.0009664058904739648 +/- 0.00013805798435342353,-0.002945236999539802 +/- 0.0007188448850351255,-0.0015186378278876922 +/- 0.0008982614494221558,0.004279797514956274 +/- 0.0014413676726521827,-0.0024850437183617123 +/- 0.00253064465437046,0.014035895075931903 +/- 0.0018664795021328367,0.00644270593649332 +/- 0.001758396058402468,-0.003681546249424772 +/- 0.0013805798435342798,-0.005798435342843977 +/- 0.0011858351336148298
