,bvp_n_below_mean,scl_min,bvp_peaks,scl_rms,bvp_perm_entropy,scl_max,bvp_iqr,hrv_lineintegral,scr_pct_95,hrv_min,hrv_energy,scl_pct_5,hrv_pct_5,scl_entropy,bvp_skewness,hrv_pct_95,hrv_kurtosis,hrv_max,scl_energy,bvp_iqr_5_95,scl_skewness,scl_n_above_mean,scl_pct_95,hrv_skewness,bvp_pct_5,scl_kurtosis,bvp_svd_entropy,scl_iqr,hrv_entropy,bvp_lineintegral,scr_svd_entropy,scr_rms,bvp_ptp,hrv_iqr_5_95,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_sum,hrv_peaks,scr_perm_entropy,bvp_max,bvp_entropy,scl_mean,bvp_pct_95,hrv_ptp,hrv_rms,hrv_std,scl_n_sign_changes,scr_sum,scr_energy,scr_pct_5,scr_entropy,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_iqr,bvp_rms,bvp_std,scr_kurtosis,scr_skewness,scl_ptp,scl_peaks,scl_lineintegral,scl_n_below_mean,scr_std,scr_min,scl_iqr_5_95,scl_std,scl_perm_entropy,scr_mean,bvp_sum,hrv_n_below_mean,scr_max,bvp_mean,scl_sum,scr_n_above_mean,scr_iqr_5_95,bvp_n_sign_changes,bvp_energy,hrv_mean,bvp_min,bvp_kurtosis,hrv_iqr,hrv_svd_entropy,scr_lineintegral,scr_ptp,bvp_n_above_mean,scl_svd_entropy
0,0.02452741020793948 +/- 0.0029319616955096645,0.017107750472589757 +/- 0.0032591568335664585,0.015359168241965936 +/- 0.004028117644113425,0.0 +/- 0.0,0.008553875236294861 +/- 0.005460201917705492,0.0 +/- 0.0,0.018667296786389377 +/- 0.003770366262152781,-0.0017013232514177968 +/- 0.0028213254360300944,-0.0012287334593573229 +/- 0.0005671077504725786,-0.00023629489603026465 +/- 0.0003170228701559403,-0.0005671077504726396 +/- 0.0003536538172754261,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004536862003780684 +/- 0.00360037749617031,0.0 +/- 0.0,4.725897920604405e-05 +/- 0.00014177693761813215,-0.0026937618147448326 +/- 0.0020166907649670773,0.000992438563327025 +/- 0.001656762584400563,-0.0006616257088847277 +/- 0.00048194891432825384,-0.0007088846880907607 +/- 0.00031702287015591545,0.0 +/- 0.0,0.06814744801512285 +/- 0.0032108294426206104,0.0023629489603024132 +/- 0.000700963940179151,-0.0013232514177694 +/- 0.0005902644610962644,0.001559546313799598 +/- 0.0008726930677041024,0.00708884688090734 +/- 0.00128558322388803,0.00014177693761813215 +/- 0.00021656784947804092,0.00604914933837426 +/- 0.0008662713979122617,0.0 +/- 0.0,0.0033553875236294493 +/- 0.0023766145483327485,0.0 +/- 0.0,-0.0009924385633270695 +/- 0.0013105316279642904,0.0013705103969753885 +/- 0.0014090785931829323,-0.00014177693761816546 +/- 0.0002165678494780918,0.0028355387523629205 +/- 0.0007907939759301291,0.0 +/- 0.0,-0.005623818525519875 +/- 0.0010013998157097034,0.0 +/- 0.0,0.0 +/- 0.0,0.0018903591682419396 +/- 0.0007907939759301092,0.0 +/- 0.0,0.0 +/- 0.0,-0.00340264650283556 +/- 0.0015645506008739889,0.007466918714555748 +/- 0.0019690611206048814,0.014886578449905452 +/- 0.0011814744801512168,0.005056710775047213 +/- 0.0009224584733432598,9.4517958412077e-05 +/- 0.0005089947832830331,0.0 +/- 0.0,0.0 +/- 0.0,0.009546313799621908 +/- 0.0021636149607295965,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009924385633270695 +/- 0.0006143667296786555,0.0 +/- 0.0,0.0009924385633270027 +/- 0.0007457341133298431,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009073724007561457 +/- 0.002417147798212547,0.0 +/- 0.0,0.0 +/- 0.0,0.038799621928166314 +/- 0.00339114049166545,0.007608695652173892 +/- 0.001240491942193441,-0.0031663516068053178 +/- 0.0011776876932303524,0.0 +/- 0.0,0.000189035916824154 +/- 0.0005671077504725915,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004725897920605515 +/- 0.0,0.0001890359168241762 +/- 0.0002315207696392168,0.0 +/- 0.0,-0.001748582230623874 +/- 0.0003691044270277218,-0.0002835538752363198 +/- 0.001235982687204365,0.0 +/- 0.0,0.0013232514177693555 +/- 0.00041199422906812563,-0.0011814744801512678 +/- 0.0009510686104677684,-0.0011814744801512678 +/- 0.00048426043317389056,-0.0001890359168242206 +/- 0.00023152076963927118,-0.00037807183364843013 +/- 0.0009404418120100556,0.0 +/- 0.0,0.0 +/- 0.0,0.08794896030245744 +/- 0.007202770772711085,0.029395085066162542 +/- 0.0029117054443760556
