,bvp_n_below_mean,scl_min,bvp_peaks,scl_rms,bvp_perm_entropy,scl_max,bvp_iqr,hrv_lineintegral,scr_pct_95,hrv_min,hrv_energy,scl_pct_5,hrv_pct_5,scl_entropy,bvp_skewness,hrv_pct_95,hrv_kurtosis,hrv_max,scl_energy,bvp_iqr_5_95,scl_skewness,scl_n_above_mean,scl_pct_95,hrv_skewness,bvp_pct_5,scl_kurtosis,bvp_svd_entropy,scl_iqr,hrv_entropy,bvp_lineintegral,scr_svd_entropy,scr_rms,bvp_ptp,hrv_iqr_5_95,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_sum,hrv_peaks,scr_perm_entropy,bvp_max,bvp_entropy,scl_mean,bvp_pct_95,hrv_ptp,hrv_rms,hrv_std,scl_n_sign_changes,scr_sum,scr_energy,scr_pct_5,scr_entropy,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_iqr,bvp_rms,bvp_std,scr_kurtosis,scr_skewness,scl_ptp,scl_peaks,scl_lineintegral,scl_n_below_mean,scr_std,scr_min,scl_iqr_5_95,scl_std,scl_perm_entropy,scr_mean,bvp_sum,hrv_n_below_mean,scr_max,bvp_mean,scl_sum,scr_n_above_mean,scr_iqr_5_95,bvp_n_sign_changes,bvp_energy,hrv_mean,bvp_min,bvp_kurtosis,hrv_iqr,hrv_svd_entropy,scr_lineintegral,scr_ptp,bvp_n_above_mean,scl_svd_entropy
0,0.04341978866474548 +/- 0.00892183110163405,-0.031700288184437986 +/- 0.002604311568054934,0.06416906820365038 +/- 0.003537358816430712,0.0 +/- 0.0,0.018203650336215228 +/- 0.004117498015398222,0.044812680115273805 +/- 0.003925907029187215,-0.00024015369836690725 +/- 0.0008658864734543566,0.0 +/- 0.0,0.0 +/- 0.0,0.0024495677233429603 +/- 0.0007268369812882637,0.0646013448607109 +/- 0.001936181015441524,0.0014409221902017878 +/- 0.0020150025901443827,0.006436119116234429 +/- 0.0010120704853844899,0.02166186359269936 +/- 0.0030029777199501472,0.005427473583093223 +/- 0.001307459902864172,0.025312199807877068 +/- 0.0043176936826069354,0.0003362151777137834 +/- 0.0005703334335753192,0.001536983669548553 +/- 0.0008804180009521183,0.011719500480307432 +/- 0.0015219000497362898,0.0 +/- 0.0,0.0 +/- 0.0,-0.00028818443804032865 +/- 0.0003185998837997313,0.021853986551392923 +/- 0.004071295836269128,4.8030739673410316e-05 +/- 0.0002586534489498058,0.0 +/- 0.0,4.803073967339922e-05 +/- 0.00014409221902019764,0.022190201729106664 +/- 0.0022711989274806703,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007684918347742986 +/- 0.0007188582875646562,0.0 +/- 0.0,0.002545629202689781 +/- 0.0008869445395110208,-0.004562920268972104 +/- 0.0008388208067518284,0.0 +/- 0.0,-0.0003842459173871049 +/- 0.00019212295869355244,0.0 +/- 0.0,0.0 +/- 0.0,0.001969260326609068 +/- 0.0008443033540464408,0.0 +/- 0.0,9.606147934682063e-05 +/- 0.0038412582177006992,0.0 +/- 0.0,0.005187319884726238 +/- 0.002001216777713699,-0.00014409221902011993 +/- 0.0013249869571694162,0.0 +/- 0.0,0.0014409221902017878 +/- 0.0008591999913543783,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014409221902017544 +/- 0.0007440890194442671,0.0 +/- 0.0,-0.0017291066282420276 +/- 0.0005763688760807036,0.0 +/- 0.0,0.0 +/- 0.0,0.000960614793467851 +/- 0.0006443999935157843,0.0 +/- 0.0,0.0 +/- 0.0,-0.001296829971181479 +/- 0.00022010450023801954,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02439961575408266 +/- 0.002765836704877626,0.0 +/- 0.0,0.0 +/- 0.0,0.015225744476464987 +/- 0.001921829877400815,0.0026897214217099564 +/- 0.00023530160833650646,0.0 +/- 0.0,0.0 +/- 0.0,0.004995196926032697 +/- 0.002794051791018053,0.0 +/- 0.0,0.0 +/- 0.0,0.0036503362151777408 +/- 0.001056676272814598,-0.004899135446685843 +/- 0.0011725797901761758,0.0022094140249760085 +/- 0.0018627011940120378,-0.0005763688760806573 +/- 0.0005999037462438066,0.004755043227665745 +/- 0.0011253962069029608,0.009077809798270919 +/- 0.0007877627025387285,-0.0205571565802113 +/- 0.0013206270014281996,-0.0014409221902016768 +/- 0.00037204450972215503
