,bvp_rms,hrv_sum,hrv_mean,hrv_pct_95,hrv_pct_5,bvp_lineintegral,hrv_n_below_mean,bvp_std,hrv_n_above_mean,hrv_rms,scl_entropy,hrv_iqr_5_95,bvp_pct_5,hrv_svd_entropy,hrv_entropy,scr_lineintegral,hrv_peaks,bvp_kurtosis,bvp_svd_entropy,scl_pct_5,hrv_perm_entropy,scl_kurtosis,scr_perm_entropy,scr_iqr_5_95,scr_pct_95,scl_pct_95,scl_rms,bvp_sum,bvp_mean,scr_std,scr_entropy,scr_max,scr_mean,scr_sum,scr_ptp,scl_skewness,bvp_entropy,scr_peaks,hrv_n_sign_changes,scl_peaks,scl_energy,scr_min,scr_energy,scl_perm_entropy,scr_pct_5,scr_rms,scl_iqr,scl_ptp,scr_skewness,scr_iqr,scl_std,hrv_kurtosis,scr_n_sign_changes,scl_sum,scl_mean,scr_n_below_mean,scr_n_above_mean,scr_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_svd_entropy,bvp_n_sign_changes,bvp_iqr_5_95,scl_lineintegral,scl_min,scl_iqr_5_95,bvp_skewness,bvp_energy,scl_max,hrv_skewness,bvp_min,bvp_max,scl_n_sign_changes,bvp_ptp,bvp_pct_95,hrv_energy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,hrv_min,scl_svd_entropy,hrv_max,hrv_iqr,bvp_perm_entropy,hrv_std,hrv_ptp,hrv_lineintegral,bvp_iqr
0,0.14960883571099867 +/- 0.009040075047688454,0.1524620340543028 +/- 0.011858440630626379,0.1524620340543028 +/- 0.011858440630626379,-0.04703175333640125 +/- 0.004026625467874336,-0.051265531523239725 +/- 0.003801541910366022,-0.00823745973308786 +/- 0.0075909575713687906,0.03861021629084219 +/- 0.007995849983607547,0.21500230096640588 +/- 0.008684860459888045,-0.0027151403589507407 +/- 0.006334807490468535,0.1846295444086517 +/- 0.011055754492249253,0.0021629084215370686 +/- 0.00177099690795158,-0.004417855499309675 +/- 0.0030400634265833077,-0.01942015646571559 +/- 0.007658589622720569,0.02406810860561438 +/- 0.002562660983400967,0.0574781408191441 +/- 0.003103832255668157,0.02057063966866087 +/- 0.002776838442990419,-4.601932811779674e-05 +/- 0.0005982512655315199,0.004555913483663165 +/- 0.001490486400432741,0.0005522319374137608 +/- 0.002894465751222525,-0.0005062126092958752 +/- 0.0008597119968830714,-0.0017487344684767314 +/- 0.0010040232042922864,-0.0023009664058904478 +/- 0.0013016231591100704,0.00032213529682469935 +/- 0.0018755346408020845,0.00032213529682468823 +/- 0.0008245040435880844,0.0003221352968246771 +/- 0.0007714245105494835,-0.0004601932811780562 +/- 0.0021288602864648685,-0.0006902899217671177 +/- 0.0007203164216520005,4.601932811780785e-05 +/- 0.0003822652490988394,4.601932811780785e-05 +/- 0.0003822652490988394,0.006120570639668699 +/- 0.002635987757316108,-0.0018407731247123472 +/- 0.001333766842723367,-0.0022549470777726175 +/- 0.0016001232076128444,-0.0003221352968246549 +/- 0.0005839198131821937,-0.0003221352968246549 +/- 0.0005839198131821937,-0.0024390243902438604 +/- 0.0017101614520075349,0.0008283479061205967 +/- 0.0010453581860654095,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00046019328117807845 +/- 0.00020580469190057158,0.0 +/- 0.0,-0.0018867924528301549 +/- 0.00088400242578457,0.0 +/- 0.0,-0.003543488265071293 +/- 0.002089196403647712,0.0 +/- 0.0,-0.0002761159687068249 +/- 0.0011858351336148229,-4.601932811780785e-05 +/- 0.00013805798435342353,-0.00018407731247122028 +/- 0.0007477255779692452,4.4408920985006264e-17 +/- 0.0011642071459432625,0.0 +/- 0.0,4.601932811783005e-05 +/- 0.001308924312317327,0.00036815462494247384 +/- 0.0002761159687068693,0.00036815462494247384 +/- 0.0002761159687068693,-0.0005522319374136941 +/- 0.0004508954887773752,-0.0005522319374136941 +/- 0.0004508954887773752,-0.0019788311090657594 +/- 0.0008245040435880814,0.0007363092498849588 +/- 0.0007755315023632375,0.0007363092498849588 +/- 0.0007755315023632375,-0.0017487344684767314 +/- 0.0012983650234391249,-0.008191440404970041 +/- 0.0019718624284977837,-0.018499769903359387 +/- 0.0049938923023471775,-0.002116889093419194 +/- 0.0016100189309282773,-0.001196502531063004 +/- 0.0013988664660442263,-0.0015186378278876811 +/- 0.001634172195542083,0.01537045559134841 +/- 0.0027163100898985313,0.02245743212149106 +/- 0.0035634534160342395,-0.004647952139898726 +/- 0.001727411355648728,0.0022089277496548875 +/- 0.0017194239937661654,-0.03474459272894613 +/- 0.0020399595268570194,-0.015738610216290815 +/- 0.0019174106448227885,-4.601932811780785e-05 +/- 0.00038226524909883933,-0.02604693971468014 +/- 0.0029909023118770187,0.009664058904740026 +/- 0.004027677218047156,0.0007363092498849811 +/- 0.0026691210308329417,-0.0010584445467095693 +/- 0.002197874631617013,0.011734928670041445 +/- 0.00335183759496183,0.011734928670041445 +/- 0.00335183759496183,0.045651173492867035 +/- 0.00371476043637563,0.007961343764381068 +/- 0.00287427454572062,0.032489645651173536 +/- 0.00867851811789234,-0.001196502531063015 +/- 0.003122539430039071,-0.0012885411872986309 +/- 0.0017316969831777877,-0.0005982512655314908 +/- 0.004136879082921153,-0.0039576622181315855 +/- 0.003268344391084151,-0.004555913483663099 +/- 0.0067710994716084286,0.00170271514035899 +/- 0.004831152814218302
