,bvp_n_below_mean,hrv_energy,bvp_svd_entropy,bvp_n_above_mean,scl_mean,hrv_std,bvp_energy,scl_std,hrv_svd_entropy,bvp_rms,bvp_max,scr_n_above_mean,bvp_pct_5,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr_5_95,scr_iqr,hrv_skewness,scl_perm_entropy,scl_iqr,scl_n_below_mean,bvp_min,scr_entropy,hrv_lineintegral,scl_n_above_mean,hrv_n_above_mean,hrv_pct_5,scl_min,scl_kurtosis,hrv_entropy,hrv_max,scr_skewness,scr_peaks,scr_n_sign_changes,hrv_peaks,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_pct_5,scr_min,hrv_kurtosis,scr_perm_entropy,bvp_mean,hrv_iqr,bvp_lineintegral,bvp_sum,scl_lineintegral,scl_skewness,scr_lineintegral,bvp_pct_95,bvp_perm_entropy,bvp_ptp,scr_n_below_mean,bvp_iqr,hrv_sum,scr_sum,bvp_std,bvp_skewness,hrv_mean,bvp_iqr_5_95,scr_kurtosis,scr_svd_entropy,scl_ptp,scr_rms,scr_max,scl_pct_95,scr_mean,scr_pct_95,bvp_n_sign_changes,scr_std,hrv_rms,scr_ptp,scr_energy,bvp_peaks,scl_iqr_5_95,scl_sum,scr_iqr_5_95,bvp_kurtosis,hrv_ptp,hrv_pct_95,scl_energy,scl_pct_5,scl_max,hrv_min,scl_n_sign_changes,scl_rms,scl_svd_entropy,scl_entropy
0,0.018999114260407436 +/- 0.0035948917402268696,0.013330380868024816 +/- 0.0015776362383132687,0.010761736049601445 +/- 0.00245822658748945,0.009964570416297613 +/- 0.002892248337866372,0.007307351638618276 +/- 0.0025613806449816196,0.006155890168290545 +/- 0.0024293335964397766,0.0056687333923826745 +/- 0.0014391564932924618,0.0052258635961027755 +/- 0.001505757307351631,0.004118689105403028 +/- 0.0020682541060824625,0.004074402125775057 +/- 0.0008117937457848995,0.002967227635075309 +/- 0.0023354821742135015,0.0028786536758193537 +/- 0.0008689732892094129,0.001372896368467702 +/- 0.0014479878409452342,0.0013286093888397077 +/- 0.0008857395925597977,0.0013286093888396967 +/- 0.0006860909382121178,0.0012843224092117134 +/- 0.0014614703277236476,0.0011957484499557469 +/- 0.0013440204522137836,0.0011514614703277525 +/- 0.0009942402267778504,0.0009743135518157752 +/- 0.0006200177147918475,0.00088573959255982 +/- 0.001188344363595975,0.000752878653675837 +/- 0.0008414526129317941,0.0007085916740478537 +/- 0.0019324556447539087,0.0006643046944198483 +/- 0.00029708609089898133,0.0006643046944198483 +/- 0.003139381505482258,0.0006200177147918761 +/- 0.0006628268178518836,0.0005314437555358875 +/- 0.0005875331780965969,0.0002657218777679771 +/- 0.0025914506356647907,0.00022143489813998275 +/- 0.002905779398108831,0.00022143489813997164 +/- 0.00035705304465449595,0.00017714791851198842 +/- 0.001106288396527628,0.00013286093888398298 +/- 0.0015475115331847673,4.428697962801653e-05 +/- 0.0003100088573959254,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.428697962796102e-05 +/- 0.0005030033964393419,-0.0001771479185119329 +/- 0.0003542958370239074,-0.00022143489813992724 +/- 0.0008912582726969936,-0.00022143489813992724 +/- 0.00040830577755946996,-0.00026572187776789934 +/- 0.00021696100467518496,-0.0005314437555358542 +/- 0.0013403672232436953,-0.0005757307351638263 +/- 0.0013585351328767046,-0.0005757307351638375 +/- 0.0004450786368963958,-0.0006643046944198261 +/- 0.0009753195547185702,-0.0007528786536758036 +/- 0.0009300265721877926,-0.001284322409211669 +/- 0.0016023075744132456,-0.0013728963684676355 +/- 0.0017089266059853508,-0.0015943312666075848 +/- 0.0031139762322846785,-0.0016829052258635735 +/- 0.001968654629839939,-0.0016829052258635958 +/- 0.0006803494905109567,-0.001771479185119529 +/- 0.002335062236751828,-0.0018157661647475343 +/- 0.0023220065064514287,-0.001904340124003523 +/- 0.0018584707934771706,-0.0019486271036315173 +/- 0.0017288947117753124,-0.0021700620017714558 +/- 0.0022621067828382793,-0.002435783879539399 +/- 0.0020511135831548922,-0.0024800708591673935 +/- 0.0012400354295837128,-0.0029229406554472704 +/- 0.0011411956356709712,-0.0032772364924711804 +/- 0.0011411956356709376,-0.003542958370239124 +/- 0.0014144127035138506,-0.00394154118689104 +/- 0.0013927533386639919,-0.004340124003542933 +/- 0.0018558305438225943,-0.004428697962798922 +/- 0.0026719403240032654,-0.004472984942426916 +/- 0.0013204651475532036,-0.004915854738706815 +/- 0.0017317285027473157,-0.004960141718334798 +/- 0.0030541965721110394,-0.005048715677590754 +/- 0.0016475708802248322,-0.00509300265721877 +/- 0.0015500442869796206,-0.005137289636846743 +/- 0.001158254812278301,-0.005624446412754613 +/- 0.0014827873377133078,-0.0063773250664304615 +/- 0.0042946954552349455,-0.006510186005314422 +/- 0.0007423850582037456,-0.006643046944198372 +/- 0.0029642516440534054,-0.006687333923826366 +/- 0.0016145018718829196,-0.007927369353410074 +/- 0.0013642977680026085,-0.008724534986713894 +/- 0.001415105873221475,-0.009787422497785626 +/- 0.0015525729090308425,-0.010008857395925597 +/- 0.002353468601521081,-0.010097431355181551 +/- 0.0014794768014605771,-0.010318866253321502 +/- 0.0009712892913844703,-0.01089459698848536 +/- 0.0027170702657534048,-0.011293179805137277 +/- 0.0012249173326784157,-0.011603188662533192 +/- 0.001724350959604234,-0.025642161204605808 +/- 0.002508770423076808,-0.03148804251550043 +/- 0.002437393783138546
