,F1 Score,BAccuracy,Accuracy,Class,Test Baseline Class 0,Test Baseline Class 1,Train Baseline Class 0,Train Baseline Class 1,Train Identities Class 0,Train Identities Class 1,Test Identities Class 0,Test Identities Class 1,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.5530723660152304,0.5486170520231214,0.552809884416102,[0 1],0.5516141889198884,0.4483858110801116,0.5092824397698085,0.4907175602301915,60,58,7,6,0.5356877809890817,0.529579347297973,0.5537502454111325,0.09711294675717674,0.17844444444444443,0.17844444444444443,0.46075138469369303,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  2.  15.  24.  27.  36.  38.  44.  59.  71.  93. 100. 121. 130.]
1,0.5306227898442342,0.4998038422822634,0.48992619190105724,[0 1],0.7736884101336525,0.2263115898663475,0.4851594586101148,0.5148405413898852,57,61,10,3,0.4993026955337345,0.22991881833533057,0.24261377886694976,-0.00026941529312018986,0.08373732921992066,0.08373732921992066,0.4998854859537558,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  1.  25.  35.  55.  58.  65.  67.  86.  89.  94. 106. 111. 127.]
2,0.45790738184918167,0.4618977369203955,0.4581497797356828,[0 1],0.4575751771691247,0.5424248228308753,0.519784466336472,0.480215533663528,61,57,6,7,0.4523114230891114,0.4999918369866973,0.5004682165384083,-0.07505213419575996,0.03637005649717514,0.0,0.5343375054354949,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  7.  16.  21.  26.  29.  50.  52.  53.  57. 107. 117. 119. 126.]
3,0.45768575935215255,0.46199536485579895,0.46165597311335166,[0 1],0.49801405438435686,0.5019859456156431,0.515072225586022,0.48492777441397805,61,58,6,6,0.42129556678246227,0.4855325174297472,0.4990080196665263,-0.07595642212675346,0.12132278352607019,0.07161696084398458,0.5527215430744962,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  5.   9.  12.  22.  39.  40.  78.  80.  81.  85.  95. 104.]
4,0.49818873159326726,0.5161653814477807,0.4967288350746997,[0 1],0.39546919246167367,0.6045308075383263,0.5265570351704212,0.47344296482957876,62,56,5,8,0.5306838082361692,0.6398767877998179,0.6530875070458618,0.029801331563640288,0.16733968664189952,0.11306735583912131,0.4820339837566413,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[ 17.  43.  49.  51.  66.  72.  77.  83.  91.  97. 114. 115. 128.]
5,0.5033359732093832,0.5233602188345268,0.4986067248746052,[0 1],0.3688463681961731,0.6311536318038269,0.5304399121705028,0.46956008782949715,62,55,5,9,0.5301036080383368,0.6835575319811731,0.6992424612039443,0.04158095188651245,0.19823399558498897,0.14186902133922003,0.4843156031099718,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  0.   3.  63.  74.  75.  76.  79.  82.  88.  90. 103. 120. 125. 129.]
6,0.5288172847733427,0.523716047305418,0.5233717973792295,[0 1],0.3937023274007432,0.6062976725992568,0.5267318990888457,0.4732681009111543,62,56,5,8,0.49506848629072325,0.5861339522411549,0.6007757468100772,0.04535431977752369,0.0,0.0,0.47634461575279075,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[ 20.  31.  42.  45.  56.  64.  68.  70.  98. 101. 108. 123. 124.]
7,0.4995953397608204,0.5192597782602147,0.46856910734233775,[0 1],0.7546460851020615,0.24535391489793845,0.48774605234696083,0.5122539476530391,57,61,10,3,0.46836667205843424,0.22352083669314296,0.230071870755224,0.026139515690983717,0.0,0.0,0.5076326176771155,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  4.   6.  10.  28.  41.  47.  48.  69.  96.  99. 102. 113. 116.]
8,0.4605950163884173,0.46713734556339603,0.43738706179978315,[0 1],0.2824358511022768,0.7175641488977231,0.5414570523569965,0.4585429476430035,63,54,4,10,0.4481023891543827,0.6948989518287826,0.7029390430490468,-0.049705079212327696,0.10475950642155628,0.061823218332913626,0.5344623157504159,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[ 11.  19.  23.  30.  33.  54.  61.  73.  87.  92. 105. 109. 118. 122.]
9,0.5233398926698264,0.47276177462105273,0.5020333468889793,[0 1],0.7079097193981293,0.2920902806018707,0.4927490780893469,0.507250921910653,58,60,9,4,0.45298487120451053,0.2977808733907407,0.31759188405691746,-0.04738488408349073,0.15802297250261052,0.09676296554124608,0.5342831363128893,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', KNeighborsClassifier(n_jobs=-1, n_neighbors=9))])",[  8.  13.  14.  18.  32.  34.  37.  46.  60.  62.  84. 110. 112.]
