,bvp_rms,hrv_sum,hrv_mean,hrv_rms,hrv_pct_95,hrv_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_skewness,hrv_n_below_mean,hrv_std,bvp_std,bvp_lineintegral,hrv_lineintegral,bvp_peaks,hrv_max,bvp_pct_95,hrv_ptp,scl_skewness,bvp_iqr_5_95,bvp_svd_entropy,bvp_kurtosis,scl_std,scl_svd_entropy,scl_ptp,bvp_max,scr_lineintegral,hrv_entropy,hrv_kurtosis,scr_ptp,scr_max,bvp_pct_5,hrv_skewness,scl_entropy,scr_iqr,scr_n_above_mean,scr_n_below_mean,scl_max,scr_n_sign_changes,scl_iqr,scr_mean,scr_sum,scl_pct_5,hrv_perm_entropy,scr_peaks,scl_peaks,scr_energy,scr_min,bvp_entropy,hrv_n_sign_changes,scl_lineintegral,hrv_n_above_mean,scr_pct_5,scl_mean,scl_sum,scr_skewness,scr_kurtosis,hrv_peaks,scr_pct_95,scr_iqr_5_95,bvp_mean,bvp_sum,scr_entropy,scr_rms,scl_n_sign_changes,scl_n_above_mean,scl_n_below_mean,bvp_perm_entropy,hrv_energy,hrv_iqr,scl_kurtosis,scr_perm_entropy,bvp_ptp,bvp_min,scr_std,scl_pct_95,bvp_n_sign_changes,scl_perm_entropy,scl_energy,scl_iqr_5_95,scl_rms,hrv_min,hrv_svd_entropy,bvp_iqr,scl_min,hrv_iqr_5_95,bvp_energy,scr_svd_entropy
0,0.3513394264103372 +/- 0.004206636927441175,0.22741884651749134 +/- 0.005211478502009297,0.22741884651749134 +/- 0.005211478502009297,0.23725181216514338 +/- 0.0063499681915621855,0.1246139300346675 +/- 0.004868571450949259,0.07989284588717305 +/- 0.006065892751422635,0.04018279231011661 +/- 0.004294151916909519,0.04018279231011661 +/- 0.004294151916909519,0.03299716356760164 +/- 0.005268062279187941,0.0929404349196344 +/- 0.005167937508597952,-0.013677907343208307 +/- 0.00228223977185397,0.12297510242672552 +/- 0.0047101271206478066,0.12823826032146232 +/- 0.003684667465275019,-0.01957138354869209 +/- 0.001975472290477748,0.03306019539867633 +/- 0.002944504176393669,0.10393948944216831 +/- 0.005500046481783428,0.01207059565080365 +/- 0.001594904623873948,0.025370312007563824 +/- 0.005337739255427147,0.004065553104317688 +/- 0.0020300262105500053,0.04245193822880555 +/- 0.0037077774790280037,0.028679483138985183 +/- 0.0037103215008538163,0.010337220296249606 +/- 0.002182576702575559,0.025244248345414434 +/- 0.0033007561880320493,0.04254648597541758 +/- 0.0036780572230432286,0.031326820044122294 +/- 0.00411931221115523,-0.004475260006303205 +/- 0.0024034889334935555,0.0749133312322723 +/- 0.004597544523899278,-0.007563819728963139 +/- 0.00209052933523819,-0.0006303183107469357 +/- 0.0017716318087053525,0.010526315789473672 +/- 0.002667520197856762,0.010841474944847152 +/- 0.002188938588614593,0.0645761109360227 +/- 0.004313077111108876,0.009580838323353302 +/- 0.0036460522821253195,0.007091080995902943 +/- 0.0037323414063432188,0.0018279231011660735 +/- 0.0009327859178662911,-9.454774661202814e-05 +/- 0.0006911979892676157,-9.454774661202814e-05 +/- 0.0006911979892676157,0.0013236684525685604 +/- 0.0028843520173079196,0.004128584935392388 +/- 0.0015911636383692752,0.00482193507721399 +/- 0.0010070309050532946,0.025433343838638534 +/- 0.002392097435757448,0.025433343838638534 +/- 0.002392097435757448,-0.010746927198235123 +/- 0.003215395740935119,0.00012606366214940046 +/- 0.0009475761978173857,-0.0021745981720768916 +/- 0.0010775493852681292,-0.0005672864796722243 +/- 0.0005422203130817893,-0.0037188780334068807 +/- 0.001185936824596691,0.0006303183107469245 +/- 0.0003452395572046436,0.0 +/- 0.0,0.0 +/- 0.0,0.030570438071225982 +/- 0.0035739659633998748,0.08588086983926882 +/- 0.005417163268776657,0.000409706901985496 +/- 0.00031673103123607026,-0.0073432083202017 +/- 0.001726485461683245,-0.0073432083202017 +/- 0.001726485461683245,-0.000409706901985496 +/- 0.0006911979892676102,-0.00352978254018278 +/- 0.001365043039880729,0.0002836432398361288 +/- 0.0014265956883398976,-0.002899464229435866 +/- 0.0015554948224712265,-0.0025212732429877316 +/- 0.0015631385777040204,-0.00018909549322408957 +/- 0.0012222325515074389,-0.00018909549322408957 +/- 0.0012222325515074389,0.00015757957768671726 +/- 0.0017897599577057367,0.04497321147179326 +/- 0.004702212619900368,0.0016703435234793561 +/- 0.0007193641481571688,0.00015757957768672837 +/- 0.0009269108836969946,0.00015757957768672837 +/- 0.0009269108836969946,0.006240151276394568 +/- 0.002214203349543055,0.06854711629372835 +/- 0.004840027934312602,-0.008982035928143738 +/- 0.0020821981291092215,-0.0010085092971950816 +/- 0.001666473881676928,0.0021115663410022022 +/- 0.0006618342262842684,0.049479987393633795 +/- 0.004445866996427961,0.09836117239205797 +/- 0.004440166376430859,0.06779073432083202 +/- 0.004046942994204299,0.025275764260951804 +/- 0.0018311804659734,-0.0009139615505830423 +/- 0.0030178031968550994,0.00624015127639459 +/- 0.0010241460327306516,0.008194138039710076 +/- 0.0016616988750663684,0.039615505830444354 +/- 0.0029397778424056706,0.004034037188780338 +/- 0.0015297398171461383,0.10406555310431767 +/- 0.006245878814338646,0.004664355499527273 +/- 0.0013504119310197669,-0.007973526630948625 +/- 0.003664665454812604,0.03438386385124489 +/- 0.002869333294451955,0.11471793255594073 +/- 0.005721679529989386,-0.016136148755121336 +/- 0.0051377709101329515,0.010211156634100216 +/- 0.0019076893728863997
