,bvp_n_above_mean,bvp_n_below_mean,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,scl_rms,hrv_sum,bvp_min,scl_std,bvp_max,hrv_iqr_5_95,scl_lineintegral,scl_max,scl_energy,hrv_std,hrv_rms,scr_ptp,scl_min,scl_iqr,scr_max,hrv_pct_5,bvp_ptp,hrv_iqr,scr_pct_5,hrv_lineintegral,scl_entropy,scl_perm_entropy,hrv_kurtosis,hrv_mean,scl_kurtosis,hrv_n_below_mean,hrv_entropy,scr_min,scr_svd_entropy,hrv_skewness,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scl_sum,hrv_n_above_mean,bvp_sum,scr_perm_entropy,scr_lineintegral,scr_entropy,scr_n_above_mean,scr_energy,bvp_mean,scr_kurtosis,scr_n_below_mean,scl_n_sign_changes,hrv_perm_entropy,scr_skewness,bvp_n_sign_changes,bvp_energy,scr_std,scr_sum,hrv_peaks,scl_n_below_mean,scl_n_above_mean,scr_pct_95,hrv_pct_95,scl_ptp,scl_skewness,hrv_svd_entropy,bvp_peaks,hrv_ptp,bvp_pct_5,scl_iqr_5_95,bvp_iqr,scr_iqr,bvp_svd_entropy,scr_rms,bvp_rms,bvp_std,hrv_energy,scl_pct_95,scr_mean,hrv_max,bvp_iqr_5_95,scl_svd_entropy,bvp_skewness,scl_pct_5,scr_iqr_5_95,hrv_min,bvp_lineintegral,scl_mean
0,0.006452680344142992 +/- 0.001783522564951952,0.0012905360688286627 +/- 0.002495878884597372,-0.0036730641958966914 +/- 0.0010406475971883947,0.0003639973527465701 +/- 0.0014458009447355033,-0.007710125744540009 +/- 0.004352523684789319,-0.007677035076108496 +/- 0.0011250827266710863,-0.0007941760423560096 +/- 0.0013579275002437551,-0.005029781601588313 +/- 0.0008854459404539544,0.007478491065519577 +/- 0.0013335169873997317,-0.000330906684314991 +/- 0.0018601547746598553,-0.001025810721376541 +/- 0.0007166250108440459,0.003639973527465279 +/- 0.0010464188154097952,0.006022501654533474 +/- 0.0012626594327159921,-0.008338848444738534 +/- 0.0016989407879541385,-0.0009596293845135162 +/- 0.0012596205367752604,-0.003309066843150166 +/- 0.0011558073591378644,0.0004963600264725976 +/- 0.0008272667107875754,-0.009695565850430155 +/- 0.0012117692537128213,0.002547981469225735 +/- 0.0011657124390343158,-0.002713434811383142 +/- 0.0012451944223842997,-0.0005625413633354893 +/- 0.0009481501510188328,-0.0017538054268695813 +/- 0.001751306237246753,-0.00023163467902047595 +/- 0.001211769253712813,-0.0024818001323626214 +/- 0.0011769304595485558,0.00939774983454671 +/- 0.00283577568307459,0.002217074784910689 +/- 0.0025116231514422096,-0.0001654533421574733 +/- 0.0006659368563037312,-0.0007610853739245194 +/- 0.0006789637501218875,-0.0033752481800131797 +/- 0.0008345149048920445,6.618133686303596e-05 +/- 0.0005294506949040656,-0.00029781601588348974 +/- 0.0006692173532811673,0.0017868960953011715 +/- 0.0009949236517784825,-0.00043017868960950614 +/- 0.00039292991684441466,-0.0009927200529450287 +/- 0.0009122467737981503,-0.0014559894109860694 +/- 0.0010058692358418646,0.0 +/- 0.0,0.0 +/- 0.0,-3.309066843150132e-05 +/- 9.927200529450397e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.007180675049635954 +/- 0.0015453731871390602,-0.0006949040370615057 +/- 0.0006002103622507497,-0.00023163467902050927 +/- 0.00021188366106660015,-0.0012905360688285517 +/- 0.0005427273152500408,0.0029450694904037513 +/- 0.0012768882449751588,0.00023163467902056478 +/- 0.00036399735274656,-0.0006949040370615167 +/- 0.0006181847019281734,-0.00473196558570479 +/- 0.0011935598144851907,3.309066843151243e-05 +/- 9.927200529453728e-05,-0.0012905360688285517 +/- 0.0006692173532811409,-0.0002978160158834786 +/- 0.0005625413633355597,0.0003639973527465812 +/- 0.0005221619403726137,-0.0018199867637325728 +/- 0.0006146318868632082,-0.002018530774321581 +/- 0.0006002103622507119,-0.0031436135009926813 +/- 0.002003284032781628,-0.001819986763732584 +/- 0.0012837302939292204,0.00294506949040374 +/- 0.0010193859563699065,0.0014890800794176372 +/- 0.0015109794913078585,-0.0023825281270681174 +/- 0.0008345149048920375,-0.0011912640635340476 +/- 0.000557653856596698,0.0001323626737260608 +/- 0.00042376732213324366,-0.0018861681005955867 +/- 0.0009128467388572925,-0.0024487094639311204 +/- 0.001048509564378218,0.00016545334215755102 +/- 0.0009504570891029308,0.00023163467902056478 +/- 0.000592868063109523,-0.006882859033752431 +/- 0.0011054462666108707,0.04149569821310393 +/- 0.001907814070866909,-0.0006949040370615057 +/- 0.001319068923096928,-0.0006618133686300043 +/- 0.0012557025784917695,-0.0012574454003970391 +/- 0.0016264997653798183,-0.006585043017868897 +/- 0.0014305735487238633,0.003309066843150277 +/- 0.0013723654105445204,0.0010258107213766189 +/- 0.0012153784031904077,0.004996690933156888 +/- 0.0021056172428766443,-0.0007610853739244972 +/- 0.0016010549839050817,-0.0008603573792190123 +/- 0.001451470033055007,-0.003242885506287174 +/- 0.0010123797843003704,-0.0022501654533421123 +/- 0.0015149600453023874,0.002911978821972261 +/- 0.0013627571331551304,-0.00363997352746519 +/- 0.0013563138009211938,0.000330906684315091 +/- 0.0013563138009211936,0.002713434811383231 +/- 0.0017497424310261107,-0.016512243547319606 +/- 0.0013599419317031393,-0.004334877564526762 +/- 0.0015762416100350287,-0.0008272667107875109 +/- 0.000984412626118032,-0.002812706816677646 +/- 0.0016160311644043573,-0.0007610853739244972 +/- 0.0011843501104019454,-0.0016545334215750773 +/- 0.0013318737126073988
