,bvp_n_above_mean,bvp_n_below_mean,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,scl_rms,hrv_sum,bvp_min,scl_std,bvp_max,hrv_iqr_5_95,scl_lineintegral,scl_max,scl_energy,hrv_std,hrv_rms,scr_ptp,scl_min,scl_iqr,scr_max,hrv_pct_5,bvp_ptp,hrv_iqr,scr_pct_5,hrv_lineintegral,scl_entropy,scl_perm_entropy,hrv_kurtosis,hrv_mean,scl_kurtosis,hrv_n_below_mean,hrv_entropy,scr_min,scr_svd_entropy,hrv_skewness,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scl_sum,hrv_n_above_mean,bvp_sum,scr_perm_entropy,scr_lineintegral,scr_entropy,scr_n_above_mean,scr_energy,bvp_mean,scr_kurtosis,scr_n_below_mean,scl_n_sign_changes,hrv_perm_entropy,scr_skewness,bvp_n_sign_changes,bvp_energy,scr_std,scr_sum,hrv_peaks,scl_n_below_mean,scl_n_above_mean,scr_pct_95,hrv_pct_95,scl_ptp,scl_skewness,hrv_svd_entropy,bvp_peaks,hrv_ptp,bvp_pct_5,scl_iqr_5_95,bvp_iqr,scr_iqr,bvp_svd_entropy,scr_rms,bvp_rms,bvp_std,hrv_energy,scl_pct_95,scr_mean,hrv_max,bvp_iqr_5_95,scl_svd_entropy,bvp_skewness,scl_pct_5,scr_iqr_5_95,hrv_min,bvp_lineintegral,scl_mean
0,0.019073569482288822 +/- 0.003374055516985776,0.029185588858613377 +/- 0.003730650148531472,0.008174386920980914 +/- 0.001543754015619979,3.0275507114718714e-05 +/- 0.0015757812509443574,0.003814713896457755 +/- 0.0023341610980800818,-0.009082652134423264 +/- 0.0018613897849154642,0.0013623978201634634 +/- 0.0009006645340989021,-0.004329397517408429 +/- 0.0006910512994558373,0.003935815924916719 +/- 0.0016134317401724743,-0.004178019981834691 +/- 0.0017694991457708035,0.0024825915834089996 +/- 0.0012541516910207684,0.0029972752043596505 +/- 0.0007593058555243398,-0.01165607023917653 +/- 0.0025947010428175312,-0.01680290644868303 +/- 0.0021332956742298476,0.0032697547683923746 +/- 0.0012468216943369078,-0.003814713896457755 +/- 0.0011741277281056845,0.0017559794126551288 +/- 0.0007987227343792278,-0.007750529821374541 +/- 0.001781887855835568,0.002664244626097478 +/- 0.0012320308779519174,-0.003451407811080831 +/- 0.000910281342922982,0.00593399939448983 +/- 0.0005932763530809871,0.00027247956403269046 +/- 0.001168258030976368,0.0001816530426884566 +/- 0.0005776198615906349,0.0007266121707538153 +/- 0.00033713377916017034,0.013079019073569476 +/- 0.0022321899595721152,0.00926430517711171 +/- 0.001257071722193558,-6.055101422949294e-05 +/- 0.0005712371257678744,-0.00021192854980323084 +/- 0.0005075099792382677,-0.0020284589766878637 +/- 0.0008883681956476654,0.0003633060853769243 +/- 0.0005029744997225418,-0.0015440508628519756 +/- 0.000655658729267564,0.0024825915834090218 +/- 0.0013321223130487471,-6.055101422949294e-05 +/- 0.0002639357519552276,-0.002361489554950069 +/- 0.0008857849735590471,-0.0008779897063276087 +/- 0.0004581515576876067,0.0 +/- 0.0,0.0 +/- 0.0,-6.055101422949294e-05 +/- 0.00018165304268847883,0.0 +/- 0.0,0.0 +/- 0.0,-0.025915834090221013 +/- 0.0022461080219184286,-0.000151377535573749 +/- 0.0004541326067211656,0.00024220405691792734 +/- 0.00026393575195520467,-0.00024220405691794956 +/- 0.00022656114966843036,0.003088101725703907 +/- 0.0016791310473947554,0.0006055101422948739 +/- 0.000541584735694782,0.001150469270360255 +/- 0.0006024749846240575,0.0018468059339993737 +/- 0.0008174386920981051,6.0551014229481834e-05 +/- 0.00022656114966839477,0.00102936724190128 +/- 0.0005932763530810143,-0.00012110202845899698 +/- 0.0007801452453360629,0.0007568876778685785 +/- 0.0003102316308192585,-0.001120193763245536 +/- 0.0004700022614671535,0.00012110202845896367 +/- 0.0007316406886826908,0.001029367241901291 +/- 0.0013887187334156502,0.008991825613079018 +/- 0.0013677695426068958,0.00021192854980318644 +/- 0.0007544617495838388,-0.0006055101422948849 +/- 0.0009763557672780374,-0.0014532243415077307 +/- 0.0007754313336279423,0.0009082652134423053 +/- 0.0004881778836390239,0.0007871631849833305 +/- 0.0004919187650400196,0.002906448683015428 +/- 0.001181908646439165,9.082652134422276e-05 +/- 0.001013664489420728,0.0026339691189827263 +/- 0.0008129410585587338,0.0008174386920980714 +/- 0.0010315909801635367,0.000575234635180133 +/- 0.0017676852046012593,0.01883136542537086 +/- 0.0012095055619399638,0.008356039963669381 +/- 0.0009688162276718065,0.0009990917347865503 +/- 0.0022414101143057425,-0.001150469270360277 +/- 0.0007754313336279605,0.0043899485316378885 +/- 0.0008263605246113449,-0.0024825915834090218 +/- 0.0010382336178917588,0.004359673024523158 +/- 0.0029390641476261933,0.00245231607629427 +/- 0.0012368572943273295,0.007811080835603989 +/- 0.0012394483494071414,0.006448683015440526 +/- 0.0014834998486224608,-0.005358764759309742 +/- 0.0018567057955146112,-0.01092945806842266 +/- 0.0019873743181684682,-0.0021495610051468607 +/- 0.0016103041049920813,-0.0005146836209506622 +/- 0.0013338414030826886,0.0009082652134422941 +/- 0.0014893580231606274,0.0018165304268846327 +/- 0.0011328057483421042,-0.0010899182561307952 +/- 0.0016258821171174728,-0.00684226460793218 +/- 0.001368774393636968,0.003996366939146234 +/- 0.0012245684781202965,0.001634877384196165 +/- 0.0012715712988192755,0.002876173175900687 +/- 0.0008800751955039919,-0.013502876173175905 +/- 0.001681313154939716
