,bvp_n_below_mean,scr_iqr,scr_lineintegral,hrv_lineintegral,bvp_peaks,bvp_svd_entropy,bvp_ptp,bvp_max,bvp_pct_5,scl_min,hrv_max,hrv_entropy,bvp_min,bvp_pct_95,hrv_peaks,scl_std,hrv_svd_entropy,hrv_perm_entropy,bvp_kurtosis,bvp_rms,hrv_iqr,scl_pct_5,scl_entropy,bvp_perm_entropy,scr_n_below_mean,scl_pct_95,hrv_skewness,scr_iqr_5_95,scl_ptp,hrv_pct_95,bvp_n_above_mean,hrv_kurtosis,hrv_min,scl_energy,bvp_iqr_5_95,hrv_n_below_mean,bvp_n_sign_changes,scr_min,hrv_n_above_mean,scl_iqr,scr_energy,scr_kurtosis,bvp_sum,bvp_std,scr_rms,bvp_mean,scr_n_above_mean,scr_pct_5,hrv_n_sign_changes,hrv_iqr_5_95,hrv_energy,scr_peaks,scr_entropy,bvp_energy,scl_peaks,bvp_entropy,scr_std,scl_perm_entropy,scr_mean,scr_n_sign_changes,scr_ptp,scr_sum,scl_n_below_mean,scl_n_sign_changes,scr_skewness,hrv_rms,scr_svd_entropy,hrv_sum,scl_lineintegral,hrv_std,scl_n_above_mean,hrv_mean,scr_pct_95,scl_iqr_5_95,hrv_ptp,scr_perm_entropy,scl_skewness,scr_max,scl_kurtosis,scl_svd_entropy,scl_rms,scl_sum,bvp_skewness,bvp_iqr,hrv_pct_5,bvp_lineintegral,scl_max,scl_mean
0,0.02767181350287611 +/- 0.005496818270317347,0.017045110505600904 +/- 0.0037474425409994724,0.0004238570996063729 +/- 0.00045312229933682657,0.04253708749621551 +/- 0.003585443318900102,-0.001483499848622516 +/- 0.002647852304460939,0.002119285498032053 +/- 0.0023096858762047447,0.0006357856494095704 +/- 0.00025148724986127826,-0.009718437783832945 +/- 0.0027696711690376923,-0.0005752346351801995 +/- 0.000393581592491684,0.007054193157735334 +/- 0.0010226670150805235,0.015137753557372024 +/- 0.003574561826980412,-0.003754162882228329 +/- 0.00020082499487468882,-0.003602785346654591 +/- 0.0015873722953579467,0.004389948531637833 +/- 0.0009006645340989114,0.0 +/- 0.0,0.011413866182258491 +/- 0.0015908331402264323,0.031486527399333886 +/- 0.0040911161808317035,0.00036330608537689103 +/- 0.00022656114966839474,-0.012867090523766311 +/- 0.0020589570857910008,0.0016954283984256025 +/- 0.0007562819253283118,9.082652134422276e-05 +/- 0.00013873980305647435,-0.03300030275507121 +/- 0.004906127011554248,-0.0006660611565244112 +/- 0.0011392605341947835,0.014562518922191903 +/- 0.00181375304883442,0.0 +/- 0.0,-0.07226763548289442 +/- 0.0026151099089714996,-2.2204460492503132e-17 +/- 0.00019147911959846317,-0.0019981834695731782 +/- 0.0006521543817298949,-0.01429003935815929 +/- 0.0014252016101652981,-0.003209203754162937 +/- 0.0029916123105142287,-0.0001816530426885121 +/- 0.000453122299336837,0.0001816530426884344 +/- 0.0002422040569179495,0.01692400847714195 +/- 0.0014921249204179893,0.002633969118982671 +/- 0.000590954323219584,0.0019073569482288334 +/- 0.0011332102496041593,0.0 +/- 0.0,-0.0028156221616712496 +/- 0.0017021729090972609,-0.0002724795640327682 +/- 9.082652134425606e-05,9.082652134422276e-05 +/- 0.00013873980305647435,0.02110202845897663 +/- 0.0026533852394314893,-9.082652134426717e-05 +/- 0.00019385783340701676,0.0 +/- 0.0,3.0275507114740917e-05 +/- 9.082652134422276e-05,0.002058734483802549 +/- 0.000700928665019079,0.0003330305782621501 +/- 0.00021192854980318644,0.0003330305782621501 +/- 0.00034386366005447556,0.0014229488343929341 +/- 0.0005752346351801242,0.0007266121707538264 +/- 0.0006379445203059294,0.0 +/- 0.0,9.082652134417835e-05 +/- 0.00047000226146714564,0.0033605812897365417 +/- 0.0003935815924916772,0.0 +/- 0.0,0.0 +/- 0.0,0.0036633363608839843 +/- 0.001258893302227773,0.0 +/- 0.0,0.0 +/- 0.0,0.0006963366636390522 +/- 0.00030426508086952556,-0.001392673327278282 +/- 0.0006234108471684625,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0026642446260974452 +/- 0.0007635192378394606,0.0 +/- 0.0,-0.0005752346351801773 +/- 0.00028561856288393365,-0.0005146836209506955 +/- 0.0013130637869937386,0.0 +/- 0.0,-0.022494701786255 +/- 0.0028499208233699644,-0.0003027550711474869 +/- 0.0003316515637330755,0.05912806539509531 +/- 0.0038464194765466695,0.0 +/- 0.0,0.002543142597638459 +/- 0.0007683062392037388,0.0 +/- 0.0,-6.055101422950404e-05 +/- 0.00012110202845900807,0.008265213442325092 +/- 0.002289957383875339,0.0007568876778685562 +/- 0.0004541326067211545,0.001453224341507664 +/- 0.0002639357519552276,-0.027308507417499305 +/- 0.0008960731811655171,-0.0009082652134423719 +/- 0.0005744373587953485,-0.0025734181047533 +/- 0.0015511581540962143,0.005056009688162211 +/- 0.0004891157862973998,-0.015107478050257372 +/- 0.0034157696040567646,0.0023917650620647437 +/- 0.0010439563820506613,0.010021192854980265 +/- 0.0011444782422910104,-0.021495610051468404 +/- 0.002801098033598629,0.005298213745080172 +/- 0.0009404919507725949,-0.024916742355434496 +/- 0.0010920186979637388,-0.036905843172873196 +/- 0.0024047597265892348
