,bvp_n_below_mean,scr_iqr,scr_lineintegral,hrv_lineintegral,bvp_peaks,bvp_svd_entropy,bvp_ptp,bvp_max,bvp_pct_5,scl_min,hrv_max,hrv_entropy,bvp_min,bvp_pct_95,hrv_peaks,scl_std,hrv_svd_entropy,hrv_perm_entropy,bvp_kurtosis,bvp_rms,hrv_iqr,scl_pct_5,scl_entropy,bvp_perm_entropy,scr_n_below_mean,scl_pct_95,hrv_skewness,scr_iqr_5_95,scl_ptp,hrv_pct_95,bvp_n_above_mean,hrv_kurtosis,hrv_min,scl_energy,bvp_iqr_5_95,hrv_n_below_mean,bvp_n_sign_changes,scr_min,hrv_n_above_mean,scl_iqr,scr_energy,scr_kurtosis,bvp_sum,bvp_std,scr_rms,bvp_mean,scr_n_above_mean,scr_pct_5,hrv_n_sign_changes,hrv_iqr_5_95,hrv_energy,scr_peaks,scr_entropy,bvp_energy,scl_peaks,bvp_entropy,scr_std,scl_perm_entropy,scr_mean,scr_n_sign_changes,scr_ptp,scr_sum,scl_n_below_mean,scl_n_sign_changes,scr_skewness,hrv_rms,scr_svd_entropy,hrv_sum,scl_lineintegral,hrv_std,scl_n_above_mean,hrv_mean,scr_pct_95,scl_iqr_5_95,hrv_ptp,scr_perm_entropy,scl_skewness,scr_max,scl_kurtosis,scl_svd_entropy,scl_rms,scl_sum,bvp_skewness,bvp_iqr,hrv_pct_5,bvp_lineintegral,scl_max,scl_mean
0,0.011314213677907293 +/- 0.00488943808878795,0.021935077213993036 +/- 0.0016569101075442655,-0.011944531988654306 +/- 0.0016762793756031542,-0.02152537031200761 +/- 0.002729540299045025,0.008761424519382267 +/- 0.006407581696993642,0.016010085092971905 +/- 0.001977231281608344,0.006649858178380053 +/- 0.0007517718526238154,0.028364323983611696 +/- 0.0028538875317168223,-0.004412228175228549 +/- 0.0012527328657013375,-0.0018909549322408182 +/- 0.0009134180111055445,0.03334383863851241 +/- 0.003885031731795747,0.0 +/- 0.0,-0.00664985817838013 +/- 0.0018183891253389958,-0.001827923101166118 +/- 0.0004841566812397381,0.0 +/- 0.0,0.0011660888748817766 +/- 0.0006911979892676086,-0.002269145918688964 +/- 0.001259059839611613,-0.0030885597226599894 +/- 0.0007431343285566717,0.005578317050110271 +/- 0.0013595748257247547,0.0 +/- 0.0,0.0092026473369051 +/- 0.0013650430398807075,-0.001103057043807143 +/- 0.001756146450142462,0.04491017964071853 +/- 0.005281619884053897,0.00327765521588399 +/- 0.0026450848103822485,-0.012322722975102474 +/- 0.0009396817848014817,0.09899149070280487 +/- 0.0052214748620271765,0.002521273242987665 +/- 0.0014234591604962111,0.005924992121021077 +/- 0.00138670028364325,0.09218405294673807 +/- 0.0036489115576520278,-0.0033406870469587678 +/- 0.0009475761978173916,0.0014497321147179053 +/- 0.0006788735968653826,0.0 +/- 0.0,-0.006177119445319923 +/- 0.0012463737745531266,0.008982035928143695 +/- 0.0014390734392475066,0.014434289316104586 +/- 0.0011257845004407133,0.0 +/- 0.0,0.008351717617396759 +/- 0.0018008250396674148,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004097069019855515 +/- 0.0003742307622766513,0.0 +/- 0.0,0.0 +/- 0.0,0.00018909549322403406 +/- 0.0001543958236862658,-0.005830444374409105 +/- 0.0009991092016481263,-0.024204223132682057 +/- 0.0023449196643855405,3.1515915537339015e-05 +/- 9.454774661201704e-05,0.0 +/- 0.0,-0.0005042546485975574 +/- 0.0004036006452841375,0.0 +/- 0.0,0.005767412543334338 +/- 0.0005091551976490346,0.0014497321147179053 +/- 0.0006788735968653671,0.0 +/- 0.0,0.0 +/- 0.0,-3.151591553737232e-05 +/- 0.0007777474112356189,0.0 +/- 0.0,0.0 +/- 0.0,-0.0024897573274504257 +/- 0.0013255430724748239,0.0010085092971950482 +/- 0.0002358435163424919,-0.0014497321147179608 +/- 0.000350946382781596,0.0 +/- 0.0,0.008919004097068972 +/- 0.0012688825804725546,0.0 +/- 0.0,-0.0015757957768673502 +/- 0.0012042214418243042,0.0 +/- 0.0,-0.0032146233848093786 +/- 0.0011345729593444653,0.00425464859754171 +/- 0.0009375653816983138,-0.004727387330602006 +/- 0.0009866042132050622,-0.003561298455720163 +/- 0.0007330414969815956,-3.1515915537394526e-05 +/- 0.000384700775787381,-0.005578317050110348 +/- 0.0007853725681926918,-0.0007878978884336863 +/- 0.001018797975117836,0.0617711944531988 +/- 0.0022770112660811127,0.0 +/- 0.0,0.01809013551843678 +/- 0.0018867481307401049,0.00699653324929086 +/- 0.0013430366059037043,0.002773400567286455 +/- 0.000743134328556683,-3.1515915537350114e-05 +/- 9.454774661205034e-05,-0.0002521273242988009 +/- 0.00012606366214940046,-9.454774661205034e-05 +/- 0.00014442406854574174,0.0007878978884336308 +/- 0.000749124760416324,0.02555940750078787 +/- 0.0019037804362482084,0.02776552158840211 +/- 0.0011913683057948742,0.007091080995902899 +/- 0.0015836551561804132,-0.009139615505830478 +/- 0.002860839764994698,0.04566656161361484 +/- 0.0024552091652773216,-0.00778443113772459 +/- 0.0005988023952095703,0.002521273242987676 +/- 0.0002818869180586267,-0.00037819098644817915 +/- 0.0003675355748405579
