,accx_lineintegral,accy_pct_95,bvp_iqr_5_95,accx_perm_entropy,accy_perm_entropy,accz_mean,accz_svd_entropy,accy_iqr_5_95,accx_svd_entropy,accz_perm_entropy,accy_mean,accx_energy,scl_perm_entropy,hrv_svd_entropy,accy_iqr,scl_entropy,accy_pct_5,accx_sum,bvp_lineintegral,scl_energy,scl_pct_5,accz_min,accx_n_below_mean,scl_pct_95,accy_n_sign_changes,accy_sum,accy_max,bvp_svd_entropy,accz_skewness,bvp_min,bvp_n_sign_changes,accy_kurtosis,accz_peaks,hrv_pct_95,accy_skewness,scl_rms,bvp_kurtosis,scl_lineintegral,scl_n_below_mean,hrv_std,scl_n_above_mean,accz_entropy,hrv_iqr,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,hrv_entropy,hrv_perm_entropy,hrv_mean,accz_pct_95,hrv_skewness,hrv_kurtosis,hrv_min,hrv_ptp,hrv_peaks,hrv_rms,hrv_n_above_mean,accz_n_above_mean,accx_skewness,accx_ptp,accy_lineintegral,accy_peaks,accy_n_below_mean,accz_std,accy_svd_entropy,accy_rms,accz_rms,accz_lineintegral,accx_entropy,accx_rms,accx_n_sign_changes,accx_pct_5,accy_std,accy_ptp,scr_svd_entropy,accx_mean,accx_max,accx_min,accx_std,accx_peaks,accz_kurtosis,accz_energy,accy_entropy,accz_ptp,accz_sum,accz_pct_5,accz_n_below_mean,accz_iqr_5_95,accz_iqr,accz_n_sign_changes,bvp_std,bvp_pct_5,bvp_entropy,bvp_n_below_mean,bvp_n_above_mean,scl_n_sign_changes,scl_sum,scr_perm_entropy,accx_n_above_mean,accx_kurtosis,scr_lineintegral,scr_rms,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_mean,scr_std,scr_min,scr_max,scl_svd_entropy,scl_iqr_5_95,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_mean,bvp_energy,bvp_max,bvp_ptp,bvp_iqr,bvp_rms,bvp_peaks,scl_peaks,scl_min,scl_max,scl_mean,scl_std,bvp_perm_entropy,scl_ptp,scl_kurtosis,scl_skewness,accx_iqr,hrv_max,bvp_sum,bvp_skewness,hrv_sum,accx_iqr_5_95,accy_energy,hrv_lineintegral,accy_min,hrv_energy,accx_pct_95,accy_n_above_mean,bvp_pct_95,accz_max,hrv_pct_5,scl_iqr
0,0.030384307445956736 +/- 0.0038582649476515745,0.025700560448358667 +/- 0.006361944123400767,0.019495596477181697 +/- 0.0016315199257257679,0.017053642914331424 +/- 0.005512803838303299,0.016693354683746976 +/- 0.0020179476639117077,0.012850280224179323 +/- 0.0018557769393913943,0.009887910328262629 +/- 0.00040231687834750535,0.00872698158526819 +/- 0.0020862792987662755,0.008526821457165702 +/- 0.0018523195038045279,0.007646116893514787 +/- 0.002572349691980361,0.00716573258606884 +/- 0.0021141306527639467,0.0063250600480384 +/- 0.0019014158666193505,0.004723779023218555 +/- 0.0009773062942941542,0.004363490792634072 +/- 0.002309747275700825,0.0040432345876701085 +/- 0.0006805444355484737,0.0036028823058446347 +/- 0.0017171825932367727,0.003402722177742157 +/- 0.002686921408254582,0.003002401921537179 +/- 0.0015111758277163109,0.002802241793434701 +/- 0.0009128706365885818,0.0024419535628502297 +/- 0.0010354297162832103,0.0014411529223378404 +/- 0.00040824815961510645,0.0012409927942353626 +/- 0.0010808646917533804,0.0012009607686148671 +/- 0.0005937708956841881,0.001120896717373876 +/- 0.0006149836467468734,0.000840672538030407 +/- 0.0004886531471470557,0.0007205764611689202 +/- 0.00152752474206073,0.0006805444355484247 +/- 0.0005951188449687029,0.0006004803843074336 +/- 0.0004820494226898338,0.00048038430744594683 +/- 0.0006405124099279291,0.0004403522818254513 +/- 0.00037766137438176176,0.0004003202562049557 +/- 0.0006698639123571324,0.00032025620496395346 +/- 0.0011982889949636252,0.000280224179343469 +/- 0.00036028823058446017,0.00020016012810247785 +/- 0.0006991292712799287,0.0001601281024819823 +/- 0.00026554241716215623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012009607686148671 +/- 0.0006467371665893986,-0.0004403522818254846 +/- 0.0014703256743160145,-0.0005204163330664424 +/- 0.0004403522818254513,-0.0006004803843074336 +/- 0.0004820494226898338,-0.0007205764611689536 +/- 0.0012115889471914915,-0.001040832666132907 +/- 0.0005717716916367628,-0.0010408326661329292 +/- 0.0008435271219257877,-0.0011609287429944271 +/- 0.0009879073402124286,-0.001240992794235407 +/- 0.0007689901005724278,-0.0015212169735788871 +/- 0.000776249777008249,-0.0020016012810248674 +/- 0.0007595542818659174,-0.002682145716573314 +/- 0.0007606084867894159,-0.004603682946357113 +/- 0.0012563935009187494,-0.009167333867093697 +/- 0.0015238483835607825,-0.012730184147317868 +/- 0.0019919704250800285,-0.018254603682946402 +/- 0.0014455940820870942
