,accy_mean,accy_pct_95,accz_min,accy_sum,accy_perm_entropy,accz_pct_5,accy_n_sign_changes,accz_rms,accx_svd_entropy,accx_energy,accx_perm_entropy,scl_entropy,scl_rms,hrv_rms,accz_pct_95,accy_pct_5,scl_lineintegral,scl_pct_5,accz_lineintegral,accy_n_below_mean,accy_min,scr_rms,accy_iqr,scr_svd_entropy,accy_max,accy_iqr_5_95,accx_skewness,scr_perm_entropy,accy_ptp,accx_rms,accz_sum,bvp_n_sign_changes,accx_pct_5,bvp_energy,bvp_n_above_mean,accx_iqr,scr_pct_95,accx_iqr_5_95,bvp_lineintegral,accz_n_below_mean,accz_svd_entropy,scl_sum,accx_kurtosis,bvp_n_below_mean,accz_perm_entropy,bvp_pct_5,accy_rms,scr_iqr,scl_skewness,hrv_pct_5,accz_mean,scl_svd_entropy,hrv_iqr,scr_lineintegral,scr_kurtosis,bvp_peaks,accz_ptp,hrv_skewness,bvp_min,accz_iqr_5_95,hrv_ptp,accy_energy,bvp_std,bvp_sum,bvp_mean,accx_min,bvp_entropy,scl_n_below_mean,scl_peaks,accx_n_below_mean,scr_energy,scr_peaks,hrv_kurtosis,hrv_sum,hrv_n_above_mean,hrv_n_sign_changes,bvp_max,scr_entropy,scr_skewness,scr_n_sign_changes,scr_iqr_5_95,scr_min,scl_n_sign_changes,accx_max,scl_ptp,scl_kurtosis,hrv_iqr_5_95,hrv_min,accz_kurtosis,hrv_perm_entropy,scl_perm_entropy,scr_max,accz_iqr,accy_kurtosis,accz_skewness,scr_n_above_mean,scr_n_below_mean,scl_min,hrv_mean,hrv_std,accx_std,accx_entropy,accx_n_above_mean,accz_energy,hrv_n_below_mean,accx_ptp,accy_skewness,accx_sum,scr_pct_5,bvp_perm_entropy,accz_max,accz_peaks,accz_n_sign_changes,hrv_entropy,bvp_skewness,bvp_kurtosis,scl_n_above_mean,accx_lineintegral,scl_iqr_5_95,scr_sum,accy_n_above_mean,accy_entropy,scr_std,bvp_iqr,accz_n_above_mean,accy_lineintegral,scl_iqr,bvp_ptp,scr_ptp,hrv_energy,bvp_rms,scl_pct_95,bvp_pct_95,accx_mean,hrv_max,accx_pct_95,scl_std,scl_mean,scl_energy,accz_std,hrv_pct_95,accx_n_sign_changes,scl_max,accy_svd_entropy,hrv_peaks,accy_std,scr_mean,bvp_iqr_5_95,accy_peaks,accz_entropy,hrv_lineintegral,bvp_svd_entropy,hrv_svd_entropy,accx_peaks
0,0.009483843894250976 +/- 0.0013688213537809558,0.007133864876206497 +/- 0.001904625382779722,0.013638271086865328 +/- 0.002150010651691055,0.0023499790180445236 +/- 0.0011749895090222182,0.010742761225346264 +/- 0.0017423868646266605,0.01989089383130511 +/- 0.0025881903390867554,0.0017624842635334149 +/- 0.0006446618336440336,-0.00906420478388581 +/- 0.001638205731929776,0.003986571548468343 +/- 0.0016171085915230878,-0.0020142677297523724 +/- 0.0013506904691087812,0.014477549307595506 +/- 0.002498527175258797,-0.0018044481745698392 +/- 0.0007518452734859272,0.0023919429290810367 +/- 0.0007973143096936594,0.0012169534200587972 +/- 0.00043811609353379156,-0.0044481745698698675 +/- 0.001189882239090034,0.002727654217373099 +/- 0.0008445074191144664,-0.00012589173310948443 +/- 0.0007034433325321205,-0.0069240453210238865 +/- 0.0014806780330992204,0.0003776751993286198 +/- 0.0006621793469601033,0.0010910616869492795 +/- 0.0008006203956499815,-0.000377675199328531 +/- 0.0014469945152804449,-0.00020981955518248885 +/- 0.0006294586655476368,0.002391942929081026 +/- 0.0020647779437923002,-0.00012589173310950663 +/- 0.0004217320864926736,0.017456986991187605 +/- 0.002419393253109463,0.004490138480906447 +/- 0.0015707064433246234,0.0005455308434746508 +/- 0.0005949411195450444,0.0 +/- 0.0,0.00041963911036514424 +/- 0.0009751531715167739,-0.01741502308015106 +/- 0.0013949450389084681,0.015526647083508227 +/- 0.0018766831535877572,0.0003357112882921287 +/- 0.0009155444494029115,-0.008644565673520732 +/- 0.0013688213537809447,-0.0009651699538396619 +/- 0.0007973143096936589,0.00348300461603025 +/- 0.0013668902622662488,0.0031472933277381767 +/- 0.000885229673089757,-0.000839278220730133 +/- 0.00037533663071755244,-0.0003776751993285421 +/- 0.0010355822643099606,0.0005874947545111753 +/- 0.0010649246781745283,0.00020981955518257768 +/- 0.00038688814340300003,0.004783885858162029 +/- 0.0007783146030629941,-0.00830885438522867 +/- 0.0007917734898914404,0.00016785564414607547 +/- 0.0003357112882920676,-0.003147293327738121 +/- 0.0014445584958504806,0.027192614351657617 +/- 0.0017179596718807338,0.00012589173310956214 +/- 0.0006514550858690709,-0.004993705413344496 +/- 0.0016192850509085077,0.0008812421317667352 +/- 0.0006066652242887541,4.196391103651331e-05 +/- 0.00012589173310953994,0.00025178346621911317 +/- 0.0005374002717107068,0.005665127989928687 +/- 0.0014199684696339632,0.00020981955518257768 +/- 0.000600831769335995,8.392782207304883e-05 +/- 0.00045196515376707435,0.0010910616869492906 +/- 0.0005374002717106964,0.0 +/- 0.0,0.005287452790600134 +/- 0.0014439488488531432,0.0006294586655476886 +/- 0.0008651081883377357,0.0003357112882921065 +/- 0.00016785564414605327,-0.01053294167016361 +/- 0.0009832458677180218,0.001804448174569917 +/- 0.0010287579246438265,0.000713386487620693 +/- 0.0006238383863750982,0.007469576164498582 +/- 0.0019394410420967218,-0.007763323541754052 +/- 0.0013694644458313425,4.196391103651331e-05 +/- 0.00012589173310953992,8.392782207304883e-05 +/- 0.0003658328949677548,0.00016785564414607547 +/- 0.0009420874662460744,0.0 +/- 0.0,-8.392782207300442e-05 +/- 0.00016785564414600884,0.0 +/- 0.0,0.0010910616869492906 +/- 0.0005374002717106791,0.0024758707511540632 +/- 0.0009467489863767062,-0.001007133864876164 +/- 0.0006280583108307085,3.3306690738754695e-17 +/- 0.0004196391103650887,0.0035669324381032764 +/- 0.0009974707783470126,4.196391103651331e-05 +/- 0.00012589173310953992,0.0 +/- 0.0,0.0029374737725556322 +/- 0.0015813213328927367,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001174989509022195 +/- 0.000524129080855942,0.0 +/- 0.0,0.0010910616869492685 +/- 0.000628058310830713,0.0022660511959715192 +/- 0.0008223213572079348,-0.0017205203524968237 +/- 0.0005455308434746303,0.00020981955518256656 +/- 0.00020981955518256656,0.002266051195971486 +/- 0.0005374002717106739,-0.0011330255979856818 +/- 0.0007034433325321054,-0.00041963911036504433 +/- 0.000530806153616176,0.0 +/- 0.0,0.0005455308434746398 +/- 0.0006514550858690816,0.000251783466219091 +/- 0.0008006203956499919,-0.00012589173310949552 +/- 0.0014901620566147421,0.00260176248426357 +/- 0.0008137104250803716,0.0008812421317667352 +/- 0.0005455308434746252,0.00012589173310953994 +/- 0.00019230279878121507,-4.196391103649111e-05 +/- 0.00022598257688351758,-0.0010490977759126773 +/- 0.0011453918643689602,0.001300881242131835 +/- 0.0006350292048015644,-8.392782207297111e-05 +/- 0.0006446618336440149,0.00037767519932864203 +/- 0.0006066652242887601,-0.0032731850608476386 +/- 0.0012700584096031655,-8.392782207297111e-05 +/- 0.0004893790931469063,-0.001300881242131724 +/- 0.0011330255979857514,0.0 +/- 0.0,0.0012169534200588083 +/- 0.0005455308434746072,0.0034830046160302607 +/- 0.001287273323556684,-0.002517834662190499 +/- 0.001453672519990674,-0.0002937473772555155 +/- 0.00019230279878116417,-0.004532102391942894 +/- 0.0009894944290853196,0.010784725136382733 +/- 0.0008812421317666733,4.1963911036535516e-05 +/- 0.0013196966171646106,0.000419639110365122 +/- 0.0016252552858612706,0.0019303399076794348 +/- 0.0012893236672880642,0.00020981955518261096 +/- 0.0008651081883377492,-0.00025178346621901326 +/- 0.0005692261840642225,0.00012589173310953994 +/- 0.00026870013585537423,0.0010071338648762306 +/- 0.001031322343889593,0.003063365505665183 +/- 0.0006779477306506008,-0.0021401594628619124 +/- 0.00047661840921530644,0.0014267729752413527 +/- 0.0007071883989237044,-0.0013428451531682373 +/- 0.000587494754511142,-0.0017205203524968348 +/- 0.0006882593145974308,0.0007973143096937085 +/- 0.001704065506021559,0.0005455308434746508 +/- 0.000564566682630061,-0.00020981955518249994 +/- 0.0013822634571548976,-0.0028955098615190632 +/- 0.0008891993327913008,-4.19639110364578e-05 +/- 0.0006621793469601208,-0.0005455308434745732 +/- 0.0007034433325321021,-0.00046160302140154654 +/- 0.0007611564056742479,-0.008015107007973133 +/- 0.001085397998856701,-0.0017624842635333149 +/- 0.0010748005434213902,0.0003357112882921287 +/- 0.0005874947545111261,-0.007007973143096901 +/- 0.0009010033803434298,0.00025178346621910206 +/- 0.0004279496024836712,-0.0015526647083507817 +/- 0.0015367044417625465,-4.1963911036480005e-05 +/- 0.0005455308434746073,-0.007343684431388986 +/- 0.001419968469633955,0.0008392782207302218 +/- 0.0006766477338060121,0.0017205203524969126 +/- 0.0010184356776761735,-0.000545530843474562 +/- 0.0004982938349575195,0.00046160302140165756 +/- 0.0010355822643099543,-0.0002937473772555266 +/- 0.0007518452734858955,0.002098195551825488 +/- 0.000938341576793865,0.0003776751993286198 +/- 0.00034857842479727266,0.0037767519932857983 +/- 0.0013002042286890257,-0.001468736886277744 +/- 0.0005707708983942683,-0.008938313050776293 +/- 0.0013408766520076041,0.001804448174569917 +/- 0.0007973143096936548,-0.00016785564414600884 +/- 0.0005035669324380913,0.004028535459504878 +/- 0.0010141037325719477,0.001007133864876264 +/- 0.000755350398657141,-0.0007973143096936308 +/- 0.0007133864876206277,-0.001007133864876153 +/- 0.0006818328497386537
