,accy_pct_95,accy_mean,accz_perm_entropy,accy_iqr,accz_iqr,accx_perm_entropy,accy_n_sign_changes,accy_sum,accx_ptp,bvp_svd_entropy,scr_iqr_5_95,accy_min,accz_pct_95,accy_pct_5,accz_rms,accy_lineintegral,scl_pct_5,accy_iqr_5_95,accx_entropy,accz_ptp,accz_sum,accx_peaks,accx_skewness,scr_max,accy_n_above_mean,scl_energy,accz_min,accz_n_sign_changes,scr_std,accy_entropy,hrv_pct_95,accx_iqr_5_95,hrv_pct_5,accz_skewness,accz_max,bvp_n_below_mean,accx_energy,accz_energy,hrv_min,hrv_mean,scr_kurtosis,accy_n_below_mean,accy_svd_entropy,scr_svd_entropy,bvp_max,scl_skewness,accx_n_sign_changes,bvp_energy,hrv_skewness,hrv_iqr_5_95,accy_skewness,accz_peaks,accx_n_above_mean,accx_min,bvp_kurtosis,accz_svd_entropy,accx_kurtosis,hrv_svd_entropy,accz_pct_5,accz_n_above_mean,scl_perm_entropy,scl_max,scl_iqr,scl_n_below_mean,accx_iqr,accz_kurtosis,scl_sum,bvp_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_peaks,hrv_max,hrv_std,scr_min,scr_n_sign_changes,scr_peaks,scr_entropy,scr_n_below_mean,scl_n_above_mean,scr_pct_5,bvp_entropy,scr_mean,hrv_kurtosis,accy_ptp,scr_perm_entropy,bvp_sum,scl_n_sign_changes,scl_peaks,scl_mean,scl_entropy,scr_n_above_mean,hrv_entropy,scl_pct_95,accz_n_below_mean,hrv_n_above_mean,scr_energy,accy_energy,bvp_rms,bvp_perm_entropy,accx_n_below_mean,scl_kurtosis,hrv_energy,scl_ptp,scl_min,bvp_peaks,accx_rms,hrv_rms,hrv_sum,accz_std,bvp_skewness,hrv_iqr,accx_pct_95,accy_std,accx_svd_entropy,scl_std,bvp_ptp,accx_std,accz_mean,scr_skewness,accz_entropy,hrv_ptp,accx_pct_5,bvp_iqr,accy_kurtosis,accx_mean,accx_max,scr_iqr,bvp_pct_95,accz_lineintegral,accy_peaks,scr_sum,scl_iqr_5_95,scr_pct_95,bvp_pct_5,bvp_n_sign_changes,bvp_n_above_mean,bvp_iqr_5_95,accx_sum,bvp_min,bvp_std,accy_rms,scl_svd_entropy,accz_iqr_5_95,scr_lineintegral,accy_max,scr_rms,scl_lineintegral,accy_perm_entropy,bvp_lineintegral,hrv_lineintegral,accx_lineintegral,scr_ptp,scl_rms
0,-0.004654088050314409 +/- 0.001897940511154086,0.0087631027253669 +/- 0.00185104738403724,0.0072536687631027715 +/- 0.0029591698094077784,0.0137106918238994 +/- 0.0032803698103259717,0.002473794549266284 +/- 0.0012217024976380149,-0.005786163522012544 +/- 0.0019378146764429834,0.0069182389937107345 +/- 0.0009607076928628642,0.004779874213836521 +/- 0.0018004956439063996,0.0016771488469601858 +/- 0.0007500437660376672,0.006331236897274661 +/- 0.001907180782481202,0.0006708595387840965 +/- 0.0007999490158632554,0.007337526205450762 +/- 0.0018491469242096254,0.029769392033543007 +/- 0.001523346090111939,0.011488469601677187 +/- 0.0024606122853033513,0.004570230607966486 +/- 0.0011005790145414323,-0.010649895178197043 +/- 0.0027634812667981716,0.0009224318658281105 +/- 0.0016855137310055925,-0.001802935010482154 +/- 0.001339752227142195,-0.0011320754716980686 +/- 0.000727436124649792,0.0010901467505241348 +/- 0.0018391372913594342,0.040838574423480115 +/- 0.0033762385139115016,-0.002054507337526179 +/- 0.0017333355646620226,-0.00067085953878403 +/- 0.001525652444332086,-0.0015932914046121072 +/- 0.000587002096436067,0.00041928721174007145 +/- 0.00135216062864546,0.011069182389937138 +/- 0.0015598385943595898,0.013542976939203377 +/- 0.0014770578577617205,-0.008846960167714834 +/- 0.0023825698356688186,0.0012159329140461472 +/- 0.0005764246157177229,0.00029350104821807 +/- 0.00046121593291405374,0.00125786163522017 +/- 0.001728765461474889,-0.0017610062893081424 +/- 0.0010062893081761123,0.00524109014675056 +/- 0.0016587036012454916,0.002389937106918294 +/- 0.0006509087922960117,-0.0025157232704402068 +/- 0.0016771488469601748,0.007463312368972774 +/- 0.0022091303769089287,0.007421383647798796 +/- 0.00107798407817044,-0.00029350104821799226 +/- 0.0011866642933404492,0.0006289308176101183 +/- 0.0017005702130543658,0.0033542976939203717 +/- 0.0005929616613723773,-0.001970649895178156 +/- 0.0009384917939454614,0.0017190775681341975 +/- 0.001584994395927538,0.0018867924528302104 +/- 0.0015827745147318217,-8.385744234798987e-05 +/- 0.0006441212367185366,-0.001970649895178156 +/- 0.0015805515157208162,0.0005870020964361067 +/- 0.0003354297693920233,0.00041928721174008257 +/- 0.0011710054544041197,0.004737945492662499 +/- 0.0012997903563941224,0.0006708595387840965 +/- 0.0006275316371947963,0.0013836477987421603 +/- 0.0017190775681341583,0.004192872117400459 +/- 0.0016560517952311524,-0.00020964360586998022 +/- 0.0005048886615845749,0.0029769392033543117 +/- 0.0009080254854384675,-8.385744234796766e-05 +/- 0.001891910133782555,0.00041928721174007145 +/- 0.0008992708842568941,-8.385744234796766e-05 +/- 0.0012267286237591327,-0.00067085953878403 +/- 0.0006275316371947933,-0.0024318658280921834 +/- 0.0013364677107345294,0.025157232704402545 +/- 0.002618447798070612,0.00041928721174008257 +/- 0.0007262267536976423,8.385744234803427e-05 +/- 0.0002515723270440473,-0.010775681341719046 +/- 0.0011566552808497939,0.006540880503144686 +/- 0.0008427568655027918,0.0006708595387841188 +/- 0.00020540794488746006,0.003144654088050347 +/- 0.0013937752736767146,0.002725366876310331 +/- 0.0010812408350715003,-0.005241090146750482 +/- 0.0022364168307076916,0.0 +/- 0.0,0.001677148846960208 +/- 0.001155895073550537,0.0 +/- 0.0,0.000712788259958097 +/- 0.00046121593291403965,0.00012578616352205697 +/- 0.0006773792210231996,-0.0034800838574423065 +/- 0.0014038296891223058,0.001174004192872169 +/- 0.0011977238454579145,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005870020964360955 +/- 0.0005988619227289678,0.0002935010482180811 +/- 0.0003274737809604618,-0.00037735849056598215 +/- 0.00047621872920756503,0.0 +/- 0.0,-0.0018867924528301549 +/- 0.0006562882952829629,0.000461215932914083 +/- 0.0004377487005832479,0.0023060796645702707 +/- 0.001537704052066436,0.0 +/- 0.0,4.1928721174011584e-05 +/- 0.00012578616352203477,0.0007547169811321197 +/- 0.0007911095288936479,0.0 +/- 0.0,0.005073375262054547 +/- 0.000783293152715698,-0.0013836477987420825 +/- 0.001125846673551158,-0.00029350104821800337 +/- 0.0005320158297882365,0.0025995807127882965 +/- 0.0010738992431753216,-0.00016771488469597974 +/- 0.0012324476693248655,0.0002935010482180589 +/- 0.0007512147952691417,0.0002935010482180589 +/- 0.0004213784327514124,0.007295597484276772 +/- 0.00042759073489247374,0.0019706498951782446 +/- 0.0019759952482931976,-0.0015094339622641062 +/- 0.0010804275661823962,-0.006834381551362656 +/- 0.002154744680508113,0.0018867924528302217 +/- 0.0006289308176100664,0.0012578616352201476 +/- 0.0002651805165759764,-0.0019287211740041555 +/- 0.0011589329107828195,0.002557651991614296 +/- 0.00057642461571771,0.0019706498951782224 +/- 0.001156655280849792,0.008008385744234825 +/- 0.0012916496268972272,0.004444444444444496 +/- 0.0029778248896544742,0.0027672955974843093 +/- 0.0012180997103844128,0.01513626834381555 +/- 0.0014457811026890315,-0.0033962264150942945 +/- 0.0018029350104821749,0.0033542976939203496 +/- 0.0016020941865444733,0.000545073375262084 +/- 0.0010106474459701355,0.00821802935010485 +/- 0.001490682501855848,0.0040670859538784465 +/- 0.0015006733893646327,0.004947589098532523 +/- 0.001137497691090195,0.0031027253668763468 +/- 0.0005369496215876716,0.0011740041928721468 +/- 0.0015998980317265359,-0.001551362683438129 +/- 0.0011866642933404542,0.040712788259958096 +/- 0.003277152709378478,0.0019287211740042331 +/- 0.0009224318658280843,0.0037735849056604208 +/- 0.0012295914715819867,0.001257861635220159 +/- 0.0017489856280598914,-0.0038155136268343435 +/- 0.0018415254722010763,-0.0008385744234800541 +/- 0.0017389049352895378,-0.00125786163522007 +/- 0.0004593061278869418,-0.0015932914046121183 +/- 0.0014006954371899509,-0.0020964360587001794 +/- 0.0010097773231691589,-0.005031446540880458 +/- 0.0008992708842568941,-0.0025157232704402397 +/- 0.0019486708660163123,-0.004318658280922394 +/- 0.0023943465887243877,0.003228511530398348 +/- 0.0011566552808498038,8.385744234804538e-05 +/- 0.000587002096436056,0.00037735849056608206 +/- 0.0007605181193801681,-0.0007127882599580193 +/- 0.0004213784327513881,-0.0029769392033542454 +/- 0.0016070245615712113,0.0064989517819706855 +/- 0.0012889246246490132,0.0125786163522013 +/- 0.0022423047307540468,-0.005241090146750482 +/- 0.0013292132062178057,0.0037316561844864204 +/- 0.0012501510705136738,0.0012997903563941482 +/- 0.0013185899533346855,-0.005450733752620518 +/- 0.0010097773231691636,-0.011194968553459084 +/- 0.0020199898482928125,0.001341719077568171 +/- 0.0016217257531080545,0.0026834381551362973 +/- 0.001548527070240622,-0.004737945492662421 +/- 0.0007512147952691393,-0.01194968553459116 +/- 0.0035192661748835643,-0.003857442348008333 +/- 0.0010406434923262828,0.008343815513626862 +/- 0.0011925754845558054,0.0040670859538784465 +/- 0.0017292738471531336,0.0012997903563941593 +/- 0.0012072268384811715,0.00519916142557657 +/- 0.0014788421038614914,0.0009643605870021555 +/- 0.0008805031446540794,0.0034800838574423954 +/- 0.0011717558584890798,-0.001970649895178156 +/- 0.0019309985643051538
