,hrv_rms,bvp_rms,accz_perm_entropy,bvp_std,hrv_iqr_5_95,hrv_pct_95,hrv_sum,hrv_mean,hrv_iqr,accy_pct_5,accy_pct_95,accx_energy,hrv_svd_entropy,hrv_std,accx_n_below_mean,accz_energy,accx_pct_5,scl_pct_5,accy_perm_entropy,scr_rms,accz_mean,accz_sum,bvp_n_sign_changes,bvp_pct_5,bvp_lineintegral,scl_max,scl_perm_entropy,accy_energy,scl_entropy,accy_skewness,scl_std,accx_lineintegral,accy_n_above_mean,accz_n_above_mean,accx_pct_95,scl_min,bvp_energy,hrv_kurtosis,hrv_peaks,scr_std,hrv_ptp,scl_energy,accx_perm_entropy,bvp_iqr_5_95,scr_pct_5,scr_iqr,scr_max,accx_peaks,scr_ptp,scr_min,accy_std,hrv_pct_5,bvp_ptp,accy_iqr_5_95,scl_lineintegral,scr_energy,accy_ptp,hrv_n_sign_changes,bvp_entropy,scl_peaks,bvp_perm_entropy,bvp_sum,bvp_mean,scr_lineintegral,scl_skewness,hrv_skewness,accx_n_sign_changes,scr_n_below_mean,scr_n_above_mean,accy_iqr,accz_std,scr_kurtosis,accz_skewness,scr_n_sign_changes,scl_kurtosis,accz_pct_95,accz_lineintegral,accz_min,scr_skewness,accy_n_sign_changes,accx_svd_entropy,scl_n_sign_changes,scr_peaks,accy_kurtosis,scr_entropy,bvp_min,scl_ptp,accz_iqr,accz_iqr_5_95,scl_n_above_mean,scl_n_below_mean,hrv_n_above_mean,bvp_n_below_mean,bvp_n_above_mean,scl_iqr,accz_n_sign_changes,accz_pct_5,hrv_lineintegral,scr_perm_entropy,bvp_peaks,accy_sum,accy_mean,scr_pct_95,accx_kurtosis,accx_min,accz_ptp,accz_max,accy_max,scr_iqr_5_95,accz_n_below_mean,accx_ptp,accx_iqr_5_95,scl_pct_95,accy_min,hrv_perm_entropy,scr_svd_entropy,hrv_n_below_mean,bvp_kurtosis,accy_peaks,accx_iqr,accy_n_below_mean,accy_entropy,bvp_pct_95,scr_sum,scr_mean,scl_sum,scl_mean,accx_std,accx_mean,accx_sum,accz_entropy,accx_max,accx_entropy,accy_svd_entropy,hrv_entropy,bvp_max,accy_rms,accz_kurtosis,scl_iqr_5_95,scl_svd_entropy,hrv_min,accx_skewness,bvp_svd_entropy,bvp_skewness,hrv_max,hrv_energy,bvp_iqr,accx_n_above_mean,accz_svd_entropy,accz_rms,accz_peaks,accy_lineintegral,scl_rms,accx_rms
0,0.25460368294635705 +/- 0.004651301056293938,0.23210568454763805 +/- 0.00770405906364126,0.12662129703763006 +/- 0.005712248836997387,0.09951961569255399 +/- 0.007502561259739089,0.07077662129703759 +/- 0.004410068648173084,0.06417133706965568 +/- 0.006036877246966709,0.058366693354683696 +/- 0.0057812676376415364,0.058366693354683696 +/- 0.0057812676376415364,0.01433146517213767 +/- 0.0030265905798936457,0.012850280224179288 +/- 0.002816218148432586,0.012449959967974355 +/- 0.0015957671279419308,0.011889511609287395 +/- 0.001826180100553551,0.011409127301841427 +/- 0.001995587442852605,0.011048839071256967 +/- 0.005999998076924017,0.009807846277021581 +/- 0.0018967746582037109,0.009767814251401075 +/- 0.0012036266115590972,0.009207365892714137 +/- 0.002264553342470925,0.007365892714171296 +/- 0.0011766964336828475,0.0071257005604483115 +/- 0.0019758146804248456,0.006925540432345845 +/- 0.001601781346976953,0.006725380304243356 +/- 0.0010561173705582784,0.006725380304243356 +/- 0.0010561173705582784,0.00576461168935144 +/- 0.004015992379178381,0.00576461168935144 +/- 0.0022940830715603502,0.005244195356284976 +/- 0.0019236211011583661,0.005004003202562002 +/- 0.0010926616544400705,0.0043234587670135435 +/- 0.0024205310580994463,0.0040832666132905706 +/- 0.0022702076667346274,0.003442754203362619 +/- 0.0004803843074459469,0.003442754203362619 +/- 0.0011065072026489166,0.00336269015212165 +/- 0.001603281376661398,0.002882305844675692 +/- 0.0021468515096544362,0.002722177742193699 +/- 0.0009439412427983468,0.0018815052041632919 +/- 0.0007172327008474198,0.0017614091273018052 +/- 0.0016231493140683255,0.0017213771016813095 +/- 0.0007813939670113184,0.001200960768614856 +/- 0.0010591478426999995,0.0010008006405123893 +/- 0.0003690770399236468,0.0010008006405123893 +/- 0.0005142206796903469,0.0009607686148918937 +/- 0.00040824815961510645,0.0008406725380303848 +/- 0.002151698102542297,0.0007205764611689202 +/- 0.0007116248532678467,0.0006405124099279291 +/- 0.000543020815302252,0.0006004803843074113 +/- 0.0012816501676206746,0.0005204163330664424 +/- 0.00031266011512836244,0.00048038430744594683 +/- 0.0006405124099279291,0.0004403522818254513 +/- 0.0005503493628849974,0.0004003202562049557 +/- 0.00040032025620495576,0.0004003202562049446 +/- 0.0006201734741725335,0.0003202562049639646 +/- 0.00024019215372297344,0.00020016012810245565 +/- 0.0017288088776372449,0.00020016012810244454 +/- 0.0010926616544400668,0.0001601281024819823 +/- 0.00026554241716215623,0.00012009607686148671 +/- 0.00036028823058446017,4.003202562049557e-05 +/- 0.00021557905552979954,4.003202562049557e-05 +/- 0.00012009607686148671,4.003202562049557e-05 +/- 0.00021557905552979954,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.003202562051778e-05 +/- 0.0007478599556553194,-8.006405124099114e-05 +/- 0.00024019215372297344,-8.006405124099114e-05 +/- 0.00024019215372297344,-8.006405124099114e-05 +/- 0.00029957224874090186,-8.006405124103556e-05 +/- 0.0010561173705583055,-0.00024019215372298453 +/- 0.000599144497481829,-0.0002802241793434912 +/- 0.0003126601151283994,-0.00036028823058449345 +/- 0.00037766137438180063,-0.00036028823058449345 +/- 0.00037766137438180063,-0.0004403522818254846 +/- 0.000680544435548475,-0.00048038430744600235 +/- 0.0006650619586003592,-0.0005604483586869935 +/- 0.0005717716916367723,-0.0005604483586869935 +/- 0.0010469733251098747,-0.0005604483586869935 +/- 0.0007844642891219436,-0.0006004803843075001 +/- 0.0008632449420675956,-0.0006805444355484803 +/- 0.00031266011512841215,-0.0007205764611689757 +/- 0.0015791099218027361,-0.000720576461168998 +/- 0.0009773062942941542,-0.0007606084867894825 +/- 0.0007478599556553302,-0.0008406725380304625 +/- 0.0013088697137127376,-0.0008406725380304625 +/- 0.00267616411743126,-0.0008807045636510136 +/- 0.0001601281024819823,-0.0009607686148920047 +/- 0.0003668995752566649,-0.0010008006405124669 +/- 0.0007435618743397696,-0.0010408326661329515 +/- 0.0009507079333097008,-0.0012409927942354404 +/- 0.0019236211011583633,-0.0012409927942354626 +/- 0.0004546764087910659,-0.001281024819855947 +/- 0.001025320134096544,-0.0012810248198559583 +/- 0.0005883482168414479,-0.0012810248198559693 +/- 0.0003489911083699426,-0.0012810248198559693 +/- 0.0003489911083699426,-0.0013210568454764316 +/- 0.0029637220206372474,-0.0016813450760608916 +/- 0.0009268083989423987,-0.0016813450760608916 +/- 0.0009268083989423987,-0.001681345076060914 +/- 0.0007553227487635482,-0.0017213771016814205 +/- 0.0007606084867894159,-0.0019215372297838984 +/- 0.0006650619586003125,-0.002041633306645385 +/- 0.004016989868669714,-0.0020816653322658697 +/- 0.001040832666132903,-0.0022017614091273674 +/- 0.0007854850628642187,-0.002321857485988843 +/- 0.001157472561633378,-0.002321857485988843 +/- 0.001157472561633378,-0.0023618895116093385 +/- 0.0009031636647460806,-0.0024019215372298452 +/- 0.0005661383356177206,-0.0024819855884708254 +/- 0.0015063961346858782,-0.0026821457165733032 +/- 0.0013283154542063247,-0.002682145716573314 +/- 0.0006945296866652167,-0.002802241793434801 +/- 0.0006933750230459734,-0.0030824659727782698 +/- 0.0008779708646701704,-0.003162530024019261 +/- 0.0009879073402123948,-0.003242594075260252 +/- 0.0015653494632519838,-0.003562850280224217 +/- 0.0013803794755457414,-0.00380304243394719 +/- 0.0008632449420675493,-0.00380304243394719 +/- 0.0010778952776489977,-0.0038030424339472015 +/- 0.0014125123109989847,-0.004083266613290659 +/- 0.0009268083989423528,-0.0041633306645316726 +/- 0.00348163569338012,-0.004603682946357113 +/- 0.0010778952776490163,-0.004603682946357135 +/- 0.002475844050611078,-0.004683746997598126 +/- 0.0014659594414412032,-0.00528422738190556 +/- 0.0013373333137302063,-0.005364291433146584 +/- 0.001904784187889569,-0.00556445156124904 +/- 0.0017763577047505104,-0.005804643714972013 +/- 0.001016687357822304,-0.005804643714972013 +/- 0.001016687357822304,-0.0059247397918335 +/- 0.0013131480758092082,-0.0059247397918335 +/- 0.0013131480758092082,-0.005924739791833522 +/- 0.0021091977377613266,-0.006084867894315516 +/- 0.0017246324442384366,-0.006084867894315516 +/- 0.0017246324442384366,-0.00620496397117698 +/- 0.0019632025356668206,-0.0063250600480384885 +/- 0.002093946650219701,-0.00676541232986394 +/- 0.0012332203203162186,-0.006925540432345922 +/- 0.0012409927942354016,-0.007165732586068918 +/- 0.00082915593183379,-0.007926341072858334 +/- 0.0014741355195774094,-0.008326661329063312 +/- 0.0031306989265039555,-0.008446757405924788 +/- 0.0012461475113108935,-0.00888710968775025 +/- 0.0016290624459067776,-0.009087269815852738 +/- 0.0013283154542063377,-0.01008807045636515 +/- 0.0028464994130714513,-0.010808646917534092 +/- 0.0013516367506913052,-0.010888710968775073 +/- 0.0020079961895891887,-0.011088871096877539 +/- 0.002607004028048818,-0.011889511609287483 +/- 0.0036473108022075664,-0.012690152121697395 +/- 0.0034855459649383823,-0.014611689351481227 +/- 0.0036875123991318747,-0.017574059247397987 +/- 0.001380379475545767,-0.020056044835868758 +/- 0.002344181901033998,-0.02041633306645322 +/- 0.0023750835827368163,-0.02277822257806248 +/- 0.004412430033618398,-0.026501200960768634 +/- 0.0010711840000207909,-0.04631705364291437 +/- 0.00248746779550137,-0.054323458767013666 +/- 0.003712633164006917
