,accx_lineintegral,accy_pct_95,bvp_iqr_5_95,accx_perm_entropy,accy_perm_entropy,accz_mean,accz_svd_entropy,accy_iqr_5_95,accx_svd_entropy,accz_perm_entropy,accy_mean,accx_energy,scl_perm_entropy,hrv_svd_entropy,accy_iqr,scl_entropy,accy_pct_5,accx_sum,bvp_lineintegral,scl_energy,scl_pct_5,accz_min,accx_n_below_mean,scl_pct_95,accy_n_sign_changes,accy_sum,accy_max,bvp_svd_entropy,accz_skewness,bvp_min,bvp_n_sign_changes,accy_kurtosis,accz_peaks,hrv_pct_95,accy_skewness,scl_rms,bvp_kurtosis,scl_lineintegral,scl_n_below_mean,hrv_std,scl_n_above_mean,accz_entropy,hrv_iqr,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,hrv_entropy,hrv_perm_entropy,hrv_mean,accz_pct_95,hrv_skewness,hrv_kurtosis,hrv_min,hrv_ptp,hrv_peaks,hrv_rms,hrv_n_above_mean,accz_n_above_mean,accx_skewness,accx_ptp,accy_lineintegral,accy_peaks,accy_n_below_mean,accz_std,accy_svd_entropy,accy_rms,accz_rms,accz_lineintegral,accx_entropy,accx_rms,accx_n_sign_changes,accx_pct_5,accy_std,accy_ptp,scr_svd_entropy,accx_mean,accx_max,accx_min,accx_std,accx_peaks,accz_kurtosis,accz_energy,accy_entropy,accz_ptp,accz_sum,accz_pct_5,accz_n_below_mean,accz_iqr_5_95,accz_iqr,accz_n_sign_changes,bvp_std,bvp_pct_5,bvp_entropy,bvp_n_below_mean,bvp_n_above_mean,scl_n_sign_changes,scl_sum,scr_perm_entropy,accx_n_above_mean,accx_kurtosis,scr_lineintegral,scr_rms,scr_entropy,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_mean,scr_std,scr_min,scr_max,scl_svd_entropy,scl_iqr_5_95,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_mean,bvp_energy,bvp_max,bvp_ptp,bvp_iqr,bvp_rms,bvp_peaks,scl_peaks,scl_min,scl_max,scl_mean,scl_std,bvp_perm_entropy,scl_ptp,scl_kurtosis,scl_skewness,accx_iqr,hrv_max,bvp_sum,bvp_skewness,hrv_sum,accx_iqr_5_95,accy_energy,hrv_lineintegral,accy_min,hrv_energy,accx_pct_95,accy_n_above_mean,bvp_pct_95,accz_max,hrv_pct_5,scl_iqr
0,0.0 +/- 0.0,0.21006685017695634 +/- 0.0037709703797835143,0.0 +/- 0.0,0.0640581989775855 +/- 0.004038864525429662,0.02713330711757762 +/- 0.0020051197458091897,-0.00011797090051122173 +/- 0.00018020352713159273,0.00043255996854105747 +/- 0.0003709784165181363,0.01793157687770347 +/- 0.0006626936510559263,0.013881242626818701 +/- 0.001583234143861365,0.02241447109712935 +/- 0.0021029873310453805,0.00562327959103417 +/- 0.0012441440833312037,0.028509634290208398 +/- 0.0024948048644218334,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02209988202909946 +/- 0.0013136683514345378,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0027919779787652144 +/- 0.0007132661088170208,0.0005112072355485386 +/- 0.0003071273958280249,0.0 +/- 0.0,-0.00755013763271728 +/- 0.00102241447109712,0.01761698780967357 +/- 0.0022848350839691626,0.00955564294140775 +/- 0.0014507170071330336,0.0011403853716083101 +/- 0.0006205164702343375,0.0 +/- 0.0,0.009319701140385338 +/- 0.001696394385381269,0.0 +/- 0.0,-0.00023594180102243234 +/- 0.00043788945047815706,0.0 +/- 0.0,-0.00031458906802992457 +/- 0.0001572945340149623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006920959496657453 +/- 0.0010132991527113523,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005348014156508018 +/- 0.001115017450157909,0.0 +/- 0.0,-0.00031458906802992457 +/- 0.0001572945340149623,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008965788438851718 +/- 0.0011638732667675047,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005898545025560086 +/- 0.0003625459873099741,0.11671254423908765 +/- 0.0031102980626480903,0.0 +/- 0.0,0.0 +/- 0.0,0.0005112072355485386 +/- 0.0003071273958280249,0.016358631537554024 +/- 0.0021837897564946592,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003932363350373946 +/- 0.0004652835063389403,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013370035391269575 +/- 0.0006389334175883672,0.0 +/- 0.0,0.002949272512780143 +/- 0.0010588212361648467,0.0 +/- 0.0,0.0014156508061344386 +/- 0.0010726057174192507,0.12713330711757762 +/- 0.004386127831953536,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006213134093590223 +/- 0.00042352849446592383,0.000550530869052257 +/- 0.00040102394916182306,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003067243413291354 +/- 0.000975986916711827,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0039323633503736246 +/- 0.00161178934580567,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.022414471097129317 +/- 0.0023659628716462813,0.024459300039323596 +/- 0.0022369583410661383,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008769170271333037 +/- 0.0020055053086905166,0.004561541486433296 +/- 0.0014734560751234799,0.0 +/- 0.0,0.0010617381046008178 +/- 0.0007045408127081772,0.00035391270153358747 +/- 0.0003709784165181304,0.0 +/- 0.0,0.0 +/- 0.0,0.007432166732206025 +/- 0.001321297492442913,-7.864726700749226e-05 +/- 0.00034281548907121734,0.012308297286669257 +/- 0.0029534640551514427,0.0008651199370821594 +/- 0.0005505308690523077,7.864726700744784e-05 +/- 0.00023594180102239903,0.0 +/- 0.0
