,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_sum,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,scl_mean,scl_std,scl_min,scl_max,scl_ptp,scl_sum,scl_energy,scl_skewness,scl_kurtosis,scl_peaks,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr,scl_iqr_5_95,scl_pct_5,scl_pct_95,scl_entropy,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_std,scr_min,scr_max,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_kurtosis,scr_peaks,scr_rms,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_perm_entropy,scr_svd_entropy,accx_mean,accx_std,accx_min,accx_max,accx_ptp,accx_sum,accx_energy,accx_skewness,accx_kurtosis,accx_peaks,accx_rms,accx_lineintegral,accx_n_above_mean,accx_n_below_mean,accx_n_sign_changes,accx_iqr,accx_iqr_5_95,accx_pct_5,accx_pct_95,accx_entropy,accx_perm_entropy,accx_svd_entropy,accy_mean,accy_std,accy_min,accy_max,accy_ptp,accy_sum,accy_energy,accy_skewness,accy_kurtosis,accy_peaks,accy_rms,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_iqr_5_95,accy_pct_5,accy_pct_95,accy_entropy,accy_perm_entropy,accy_svd_entropy,accz_mean,accz_std,accz_min,accz_max,accz_ptp,accz_sum,accz_energy,accz_skewness,accz_kurtosis,accz_peaks,accz_rms,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_5,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy
Linea eval Iter 0,0.0,-0.07906686848900368,0.0002671177989493345,-0.0002967975543881618,-0.0002671177989493345,2.9679755438799527e-05,-5.935951087762681e-05,0.00011871902175525362,0.0003264773098269613,-5.935951087762681e-05,-0.12759326863146647,-0.0004748760870210422,-0.285370848544208,-0.31695010833110737,2.9679755438799527e-05,-0.005134597690915038,0.00011871902175525362,-0.0002967975543881618,0.00023743804351050724,0.0,-0.000237438043510535,-0.0006826343750927499,-0.1536224141513074,-0.1688778084468584,-0.12323034458196064,-0.24622325112041077,-0.18840708752559882,-0.15053571958567064,-0.009082005164277457,-0.0002077582880717077,-5.935951087762681e-05,0.0,-0.011575104621137922,-0.1389606149645327,2.9679755438799527e-05,0.0,-2.9679755438827282e-05,-0.15397857121657316,-0.17873148725254506,-0.1485174962158312,-0.218888196361262,0.00011871902175525362,-0.0002077582880717077,-2.9679755438827282e-05,-0.00560947377793608,-0.006351467663906457,-0.000771673641409204,0.0004748760870210422,0.0003264773098269613,-0.005728192799691334,-0.000771673641409204,0.00023743804351050724,5.935951087762681e-05,0.0,-0.007330899593387369,-0.003947407473362419,-5.935951087762681e-05,-0.00011871902175528137,5.935951087762681e-05,0.0004155165761434154,-0.0005935951087763236,0.00023743804351050724,-0.0004451963315822427,5.935951087762681e-05,-0.00017807853263290818,-0.0002077582880717077,-0.0003264773098269613,-0.0010684711957973658,0.0004748760870210422,2.9679755438799527e-05,-8.903926631645409e-05,0.0001483987771940809,-0.05514498560531861,-0.0004748760870210422,0.00038583682070458813,-0.0026414982340545456,-0.0011278307066749926,-0.006737304484611045,-0.0006826343750927499,0.0007123141305315495,0.0,2.9679755438799527e-05,0.0002077582880717077,-0.007479298370581422,-0.0001483987771940809,8.903926631642634e-05,-0.007568337636897876,-0.0005935951087763236,0.0010981509512361654,0.0,-0.0006826343750927499,0.0002077582880717077,-8.903926631645409e-05,0.001216869972991419,-0.06499866441100527,0.0,8.903926631642634e-05,-0.00011871902175528137,0.0004155165761434154,0.0,2.9679755438799527e-05,0.00029679755438813404,-0.0004748760870210422,-0.000237438043510535,-0.0006529546196539504,0.0015136675273795808,0.0007123141305315495,-0.0001483987771940809,0.0003264773098269613,0.0005639153533374686,-0.000771673641409204,-0.004541002582138742,0.00023743804351050724,0.0,-0.0011575104621137922,-0.0005045558424598695,0.0025524589677380916,-0.00011871902175528137,0.00044519633158221494,0.0005935951087762958,-0.007271540082509714,-0.0018104650817677426,2.9679755438799527e-05,-0.00017807853263290818,0.0003264773098269613,5.935951087762681e-05,-0.002819576766687454,0.00029679755438813404,-0.0010684711957973658,-0.0005639153533374963,0.0001483987771940809,-0.0029382957884427074
Linea eval Iter 1,0.0,-0.07734544267355237,0.0002671177989493345,-0.0004748760870210422,0.00023743804351050724,2.9679755438799527e-05,-2.9679755438827282e-05,0.00029679755438813404,0.0001483987771940809,-2.9679755438827282e-05,-0.12872109933814146,-0.0003858368207046159,-0.28231383373401003,-0.3181669783040988,0.00011871902175525362,-0.004333244294067035,-2.9679755438827282e-05,5.935951087762681e-05,0.00017807853263288043,0.0,-0.00011871902175528137,-0.0003264773098269613,-0.14982340545513906,-0.16418840708752558,-0.12925533493604013,-0.24752916035971867,-0.18739797584067908,-0.1505060398302318,-0.009289763452349165,-0.00017807853263290818,-5.935951087762681e-05,0.0,-0.013830766034487879,-0.1359926394206512,0.0,-2.9679755438827282e-05,-5.935951087762681e-05,-0.15388953195025673,-0.17638678657287865,-0.14828005817232065,-0.2177010061437094,0.0001483987771940809,-0.0001483987771940809,2.9679755438799527e-05,-0.005728192799691334,-0.006410827174784084,-0.0006826343750927499,0.00038583682070458813,0.0003561570652657886,-0.005817232066007788,-0.0008607129077256581,-8.903926631645409e-05,5.935951087762681e-05,0.0,-0.008013533968480119,-0.0036209301635354574,-0.0001483987771940809,-8.903926631645409e-05,0.00017807853263288043,0.0005045558424598418,-0.0006232748642151231,0.0003264773098269613,-0.0005045558424598695,0.0001483987771940809,-0.000534235597898669,-0.0002671177989493345,0.0001483987771940809,-0.0006826343750927499,0.0002077582880717077,2.9679755438799527e-05,-8.903926631645409e-05,0.0,-0.05674769239901464,-0.0006826343750927499,0.0003264773098269613,-0.0030866945656367883,-0.0010684711957973658,-0.0069153830172439534,-0.0009497521740420845,0.00044519633158221494,0.0,0.0,0.00038583682070458813,-0.007598017392336703,-0.0004155165761434154,-5.935951087762681e-05,-0.008310331522868253,-0.0009497521740420845,0.0010981509512361654,-0.00011871902175528137,-0.0006232748642151231,0.0001483987771940809,8.903926631642634e-05,0.0009497521740420845,-0.06211972813344019,-2.9679755438827282e-05,0.00011871902175525362,-0.00011871902175528137,0.00044519633158221494,0.0,-0.00011871902175528137,0.00023743804351050724,-0.0006232748642151231,-0.00011871902175528137,-0.0006826343750927499,0.0014839877719407535,0.0008013533968480036,0.00011871902175525362,0.0005045558424598418,0.0004155165761434154,-0.0006529546196539504,-0.004392603804944661,0.0008310331522868308,0.0,-0.0011575104621137922,-0.0007419938859703767,0.00290861603300388,-0.0001483987771940809,0.00044519633158221494,0.00029679755438813404,-0.007479298370581422,-0.0016323865491348344,-0.00017807853263290818,-0.0002671177989493345,0.00038583682070458813,0.00011871902175525362,-0.0030866945656367883,0.0003264773098269613,-0.0007123141305315772,-0.0005639153533374963,8.903926631642634e-05,-0.0033241326091472956
Linea eval Iter 2,0.0,-0.08046181699462795,0.0003561570652657886,-8.903926631645409e-05,8.903926631642634e-05,2.9679755438799527e-05,0.0,-8.903926631645409e-05,0.0001483987771940809,-0.00011871902175528137,-0.12735583058795596,-0.0003561570652657886,-0.28065176742943637,-0.31614875493425937,0.00011871902175525362,-0.005045558424598584,-0.00017807853263290818,0.0001483987771940809,0.0003264773098269613,0.0,-0.0002967975543881618,-0.0002967975543881618,-0.15118867420532456,-0.1675125396966729,-0.1270590330335678,-0.24963642299587452,-0.187249577063485,-0.15383017243937913,-0.009942718072003087,-0.0001483987771940809,0.0,0.0,-0.012910693615884622,-0.1375656664589084,0.0,-2.9679755438827282e-05,-2.9679755438827282e-05,-0.1546018460807883,-0.17606030926305166,-0.15053571958567064,-0.21508918766509366,0.00017807853263288043,-0.00017807853263290818,-2.9679755438827282e-05,-0.00560947377793608,-0.006618585462855792,-0.0008310331522868308,0.0003561570652657886,0.00044519633158221494,-0.0056985130442525345,-0.0008310331522868308,0.00038583682070458813,2.9679755438799527e-05,0.0,-0.007924494702163665,-0.002819576766687454,-5.935951087762681e-05,-5.935951087762681e-05,-0.0001483987771940809,0.0005045558424598418,-0.0005935951087763236,0.0002671177989493345,-0.000534235597898669,-8.903926631645409e-05,-0.0002077582880717077,-0.0003264773098269613,-0.00011871902175528137,-0.0008903926631644576,0.00038583682070458813,8.903926631642634e-05,-0.00017807853263290818,-0.0002967975543881618,-0.05541210340426794,-0.0001483987771940809,0.0003264773098269613,-0.0022556614133499575,-0.0004451963315822427,-0.0075386578814590766,-0.0007123141305315772,0.0004748760870210422,0.0,0.0,0.0002671177989493345,-0.007271540082509714,-0.0002967975543881618,0.0001483987771940809,-0.008132252990235372,-0.0002967975543881618,0.0009200724186032572,0.0,-0.0006529546196539504,8.903926631642634e-05,8.903926631642634e-05,0.000979431929480884,-0.06455346807942303,0.0,2.9679755438799527e-05,-5.935951087762681e-05,0.0007419938859703767,5.935951087762681e-05,-2.9679755438827282e-05,0.0004155165761434154,-0.0004155165761434154,-8.903926631645409e-05,-0.000534235597898669,0.0019588638589617957,0.0009200724186032572,-5.935951087762681e-05,0.00023743804351050724,0.0008903926631644576,-0.0008310331522868308,-0.004214525272311753,0.00023743804351050724,0.0,-0.0010091116849197113,-0.0006529546196539504,0.0031757338319532147,-5.935951087762681e-05,0.000534235597898669,0.0006826343750927499,-0.007360579348826168,-0.002374380435105211,-8.903926631645409e-05,-0.0004155165761434154,0.00029679755438813404,0.00029679755438813404,-0.0035615706526578306,0.0003264773098269613,-0.0008013533968480036,-0.0005935951087763236,0.0,-0.002285341168788785
Linea eval Iter 3,2.9679755438799527e-05,-0.07912622799988128,0.0001483987771940809,-0.0002077582880717077,-5.935951087762681e-05,-2.9679755438827282e-05,-2.9679755438827282e-05,0.00023743804351050724,5.935951087762681e-05,-5.935951087762681e-05,-0.12711839254444546,-8.903926631645409e-05,-0.2832339061526133,-0.32149111091324606,0.00017807853263288043,-0.005431395245303172,-0.00011871902175528137,0.0002077582880717077,-5.935951087762681e-05,0.0,-0.0002077582880717077,-0.0003858368207046159,-0.15314753806428638,-0.16588015314753807,-0.12655447719110796,-0.24773691864779035,-0.18659662244383107,-0.15127771347164098,-0.00973495978393138,-0.0001483987771940809,-8.903926631645409e-05,0.0,-0.011604784376576749,-0.13649719526311105,8.903926631642634e-05,2.9679755438799527e-05,0.0,-0.15581871605377973,-0.17721781972516548,-0.1473599857537174,-0.21547502448579825,0.0001483987771940809,-0.00011871902175528137,0.0,-0.005401715489864373,-0.00632178790846763,-0.0006826343750927499,0.00029679755438813404,0.0005045558424598418,-0.005757872555130161,-0.0008310331522868308,0.00017807853263288043,8.903926631642634e-05,0.0,-0.008310331522868253,-0.003205413587392042,8.903926631642634e-05,-0.0001483987771940809,0.0001483987771940809,0.0002077582880717077,-0.000534235597898669,0.00017807853263288043,-0.0005935951087763236,-0.00011871902175528137,-0.0004155165761434154,-0.0004155165761434154,0.0005045558424598418,-0.0013355889947467003,0.0004155165761434154,5.935951087762681e-05,5.935951087762681e-05,-0.0005935951087763236,-0.055323064137951516,-0.0002671177989493345,0.0003264773098269613,-0.002582138723176919,-0.0006826343750927499,-0.007241860327070915,-0.0010387914403585385,0.0006529546196539227,0.0,-2.9679755438827282e-05,0.0004155165761434154,-0.008132252990235372,-0.0001483987771940809,-0.00011871902175528137,-0.008250972011990626,-0.0005639153533374963,0.0013949485056242994,0.0001483987771940809,-0.0006826343750927499,0.00011871902175525362,8.903926631642634e-05,0.001068471195797338,-0.06413795150327961,0.0,0.0001483987771940809,-0.0006232748642151231,0.0001483987771940809,-5.935951087762681e-05,-0.00017807853263290818,2.9679755438799527e-05,-0.0002671177989493345,-0.0001483987771940809,-0.0003264773098269613,0.0017214258154512607,0.000534235597898669,5.935951087762681e-05,0.0002077582880717077,0.00038583682070458813,-0.0006529546196539504,-0.005253316712670292,0.0002077582880717077,0.0,-0.001305909239307873,-0.0002077582880717077,0.0025524589677380916,-0.0002967975543881618,0.0004155165761434154,0.0006529546196539227,-0.007924494702163665,-0.0024634197014216652,-8.903926631645409e-05,-0.0002077582880717077,0.0004748760870210422,-8.903926631645409e-05,-0.0032350933428308692,0.00044519633158221494,-0.0007419938859703767,-0.000534235597898669,8.903926631642634e-05,-0.002671177989493373
Linea eval Iter 4,2.9679755438799527e-05,-0.07740480218443002,0.00038583682070458813,-0.00011871902175528137,-0.00011871902175528137,-2.9679755438827282e-05,-2.9679755438827282e-05,0.0,-0.00011871902175528137,2.9679755438799527e-05,-0.12919597542516248,-0.0003264773098269613,-0.2806220876739976,-0.31650491199952513,0.0,-0.005045558424598584,-5.935951087762681e-05,-0.00011871902175528137,0.0,0.0,-0.0003264773098269613,-0.0004451963315822427,-0.15047636007479298,-0.16932300477844064,-0.12889917787077437,-0.248597631555516,-0.1890303623898139,-0.1546612055916659,-0.008696168343572869,-2.9679755438827282e-05,-8.903926631645409e-05,0.0,-0.011960941441842537,-0.1371798296382038,-2.9679755438827282e-05,0.0,0.0,-0.15531416021131988,-0.177455257768676,-0.14828005817232065,-0.218086842964414,0.00011871902175525362,0.0,-5.935951087762681e-05,-0.005579794022497253,-0.0062327486421512035,-0.0007419938859703767,0.00038583682070458813,0.00029679755438813404,-0.005668833288813707,-0.0009200724186032849,-8.903926631645409e-05,0.0,0.0,-0.006262428397590003,-0.0027008577449322,-0.00011871902175528137,-0.0001483987771940809,-0.0001483987771940809,0.0004748760870210422,-0.0006232748642151231,0.00011871902175525362,-0.0005639153533374963,0.0,-2.9679755438827282e-05,-0.00011871902175528137,-0.0003561570652657886,-0.0005935951087763236,0.0007716736414091763,2.9679755438799527e-05,-2.9679755438827282e-05,-0.0005639153533374963,-0.05529338438251269,-0.0004451963315822427,0.00029679755438813404,-0.0021072626361558766,-0.0009794319294809117,-0.00700442228356038,-0.0004748760870210422,0.0006232748642151231,0.0,2.9679755438799527e-05,0.00011871902175525362,-0.007241860327070915,-0.0003264773098269613,2.9679755438799527e-05,-0.008013533968480119,-0.0003858368207046159,0.0012465497284302185,5.935951087762681e-05,-0.0008013533968480036,0.00011871902175525362,-2.9679755438827282e-05,0.0008607129077256304,-0.06443474905766777,5.935951087762681e-05,5.935951087762681e-05,-0.00011871902175528137,0.000534235597898669,5.935951087762681e-05,-0.00011871902175528137,0.00029679755438813404,-0.0002671177989493345,-2.9679755438827282e-05,-0.0004155165761434154,0.001840144837206542,0.0006232748642151231,-2.9679755438827282e-05,0.00038583682070458813,0.0002077582880717077,-0.0004748760870210422,-0.004897159647404503,0.0004155165761434154,0.0,-0.0008607129077256581,-0.0008013533968480036,0.00204790312527825,-0.0002077582880717077,0.00038583682070458813,0.00029679755438813404,-0.007508978126020249,-0.002671177989493373,0.00011871902175525362,0.0,0.0006529546196539227,5.935951087762681e-05,-0.0031757338319532424,0.0001483987771940809,-0.0008013533968480036,-0.0003264773098269613,0.0,-0.0032647730982696688
Linea eval Iter 5,0.0,-0.0767518475647761,0.00023743804351050724,-8.903926631645409e-05,-0.0002967975543881618,-2.9679755438827282e-05,-2.9679755438827282e-05,2.9679755438799527e-05,5.935951087762681e-05,-0.0001483987771940809,-0.12789006618585463,-0.0004451963315822427,-0.2837384619950732,-0.3179888997714659,-2.9679755438827282e-05,-0.0050158786691597845,0.0,8.903926631642634e-05,0.0001483987771940809,0.0,-8.903926631645409e-05,-0.0003858368207046159,-0.14937820912355682,-0.16748285994123407,-0.12548600599531062,-0.24675748671830944,-0.18796189119401657,-0.14848781646039239,-0.008666488588134041,-0.0001483987771940809,-0.00011871902175528137,0.0,-0.012287418751669499,-0.13498352773573147,2.9679755438799527e-05,8.903926631642634e-05,-2.9679755438827282e-05,-0.15626391238536197,-0.17840500994271807,-0.14917045083548514,-0.2175229276110765,0.0001483987771940809,-0.0002967975543881618,-2.9679755438827282e-05,-0.005757872555130161,-0.006470186685661711,-0.0007123141305315772,0.00038583682070458813,0.00044519633158221494,-0.005757872555130161,-0.0008607129077256581,0.00011871902175525362,0.00011871902175525362,0.0,-0.008310331522868253,-0.003799008696168338,-5.935951087762681e-05,-2.9679755438827282e-05,-8.903926631645409e-05,0.0006232748642151231,-0.0005045558424598695,0.00029679755438813404,-0.000534235597898669,-0.00017807853263290818,-8.903926631645409e-05,-0.0003561570652657886,5.935951087762681e-05,-0.0013949485056243272,0.0005935951087762958,-5.935951087762681e-05,-0.00011871902175528137,-0.0006232748642151231,-0.051731813729854886,-5.935951087762681e-05,0.00038583682070458813,-0.002136942391594704,-0.0008607129077256581,-0.0067669842400498725,-0.0006826343750927499,0.0010387914403585108,0.0,-2.9679755438827282e-05,0.0,-0.007924494702163665,-0.0004748760870210422,8.903926631642634e-05,-0.009141364675155084,-0.0003264773098269613,0.0008013533968480036,0.0,-0.0008310331522868308,0.00029679755438813404,-8.903926631645409e-05,0.0009497521740420845,-0.06387083370433028,2.9679755438799527e-05,0.0001483987771940809,-0.0003264773098269613,0.0006826343750927499,5.935951087762681e-05,0.0001483987771940809,0.0003264773098269613,-0.0004155165761434154,-2.9679755438827282e-05,-0.0009794319294809117,0.001751105570890088,0.0006232748642151231,0.0,0.0005935951087762958,0.000534235597898669,-0.0008310331522868308,-0.004630041848455169,0.0003561570652657886,0.0,-0.0011278307066749926,-0.0006232748642151231,0.002285341168788757,-0.0002671177989493345,0.0004748760870210422,0.0005639153533374686,-0.009794319294809006,-0.0021072626361558766,-0.0001483987771940809,-0.0001483987771940809,0.00029679755438813404,0.0001483987771940809,-0.003294452853708496,0.00038583682070458813,-0.0008310331522868308,-0.000534235597898669,2.9679755438799527e-05,-0.0025524589677381193
Linea eval Iter 6,0.0,-0.07900750897812603,0.0002077582880717077,-0.0003264773098269613,-8.903926631645409e-05,8.903926631642634e-05,-5.935951087762681e-05,0.0002671177989493345,8.903926631642634e-05,-2.9679755438827282e-05,-0.12539696672899414,-0.0004155165761434154,-0.2771495562876562,-0.3164455524886475,-0.00011871902175528137,-0.004659721603893996,8.903926631642634e-05,-0.0002077582880717077,0.0002077582880717077,0.0,-0.0002967975543881618,-0.0004451963315822427,-0.15053571958567064,-0.1686403704033479,-0.12676223547917964,-0.24657940818567653,-0.18757605437331198,-0.15104027542813048,-0.010209835870952422,0.0,5.935951087762681e-05,0.0,-0.012198379485353045,-0.13922773276348205,-5.935951087762681e-05,5.935951087762681e-05,-8.903926631645409e-05,-0.15495800314605407,-0.1789986050514944,-0.1446294482533464,-0.21921467367108893,0.00011871902175525362,2.9679755438799527e-05,-5.935951087762681e-05,-0.005223636957231492,-0.006440506930222911,-0.0008607129077256581,0.0003561570652657886,0.0003264773098269613,-0.005253316712670292,-0.0008903926631644576,0.0002671177989493345,0.0001483987771940809,0.0,-0.008132252990235372,-0.0030273350547591615,-2.9679755438827282e-05,-2.9679755438827282e-05,8.903926631642634e-05,0.000534235597898669,-0.0006232748642151231,0.00023743804351050724,-0.000534235597898669,-5.935951087762681e-05,-0.0003858368207046159,-0.0002967975543881618,-0.0002967975543881618,-0.0012465497284302463,0.0005639153533374686,5.935951087762681e-05,-5.935951087762681e-05,-0.0005045558424598695,-0.0549372273172469,-0.0005639153533374963,0.00038583682070458813,-0.0024930994568604925,-0.0005639153533374963,-0.007063781794438034,-0.0005935951087763236,0.0009497521740420845,0.0,5.935951087762681e-05,-0.0002077582880717077,-0.006885703261805126,-0.0002671177989493345,0.00011871902175525362,-0.008161932745674172,-0.000534235597898669,0.0010981509512361654,5.935951087762681e-05,-0.0007419938859703767,0.00011871902175525362,0.0002671177989493345,0.0012762294838690458,-0.06511738343276052,-8.903926631645409e-05,0.0001483987771940809,-0.0004748760870210422,5.935951087762681e-05,2.9679755438799527e-05,-5.935951087762681e-05,0.00017807853263288043,-0.0003561570652657886,-0.0002077582880717077,-0.0006529546196539504,0.0014839877719407535,0.0007716736414091763,0.00011871902175525362,0.0004155165761434154,0.0002671177989493345,-0.0002967975543881618,-0.004570682337577542,0.0007716736414091763,0.0,-0.0010981509512361654,-0.000771673641409204,0.0031757338319532147,-5.935951087762681e-05,0.00038583682070458813,0.00023743804351050724,-0.007776095924969584,-0.002285341168788785,8.903926631642634e-05,-0.0003561570652657886,0.0002671177989493345,0.0002077582880717077,-0.0036209301635354574,0.0003264773098269613,-0.0008013533968480036,-0.0005935951087763236,0.0002671177989493345,-0.002671177989493373
Linea eval Iter 7,2.9679755438799527e-05,-0.07832487460303328,0.0002671177989493345,-0.000534235597898669,8.903926631642634e-05,2.9679755438799527e-05,-5.935951087762681e-05,0.00011871902175525362,5.935951087762681e-05,-5.935951087762681e-05,-0.12821654349568162,-0.0003858368207046159,-0.28210607544593835,-0.3164455524886475,8.903926631642634e-05,-0.005757872555130161,-0.00011871902175528137,-2.9679755438827282e-05,0.0003264773098269613,0.0,-0.0002077582880717077,-0.00017807853263290818,-0.15335529635235806,-0.1649600807289348,-0.12797910545217106,-0.24886474935446534,-0.18632950464488174,-0.1535630546404298,-0.007865135191286038,-0.00011871902175528137,-2.9679755438827282e-05,0.0,-0.01193126168640371,-0.13551776333363014,5.935951087762681e-05,5.935951087762681e-05,-0.00011871902175528137,-0.15350369512955214,-0.17647582583919508,-0.14964532692250615,-0.21805716320897517,0.00011871902175525362,-0.0001483987771940809,-5.935951087762681e-05,-0.0054610750007419995,-0.006559225951978165,-0.0006529546196539504,0.00038583682070458813,0.00023743804351050724,-0.005520434511619626,-0.0008310331522868308,0.00011871902175525362,0.00023743804351050724,0.0,-0.008221292256551826,-0.0029976552993203343,-0.0002077582880717077,-0.00017807853263290818,0.00017807853263288043,0.0005639153533374686,-0.000534235597898669,0.00029679755438813404,-0.0005935951087763236,-0.00011871902175528137,-0.00011871902175528137,-8.903926631645409e-05,-0.000534235597898669,-0.0014839877719407535,0.0004155165761434154,2.9679755438799527e-05,-0.0003264773098269613,-0.000237438043510535,-0.05514498560531861,-0.0004155165761434154,0.0003264773098269613,-0.0021666221470335034,-0.0013949485056243272,-0.006856023506366327,-0.0005639153533374963,0.0011278307066749649,0.0,0.0,-0.00011871902175528137,-0.008547769566378788,0.0,-5.935951087762681e-05,-0.008161932745674172,-0.0008607129077256581,0.0008013533968480036,0.0002077582880717077,-0.000534235597898669,0.0001483987771940809,5.935951087762681e-05,0.0008607129077256304,-0.06410827174784081,2.9679755438799527e-05,5.935951087762681e-05,-0.00011871902175528137,0.000534235597898669,2.9679755438799527e-05,-5.935951087762681e-05,-2.9679755438827282e-05,-0.000237438043510535,-2.9679755438827282e-05,-0.0005045558424598695,0.0015730270382572076,0.0007123141305315495,-8.903926631645409e-05,0.0005045558424598418,0.0005935951087762958,-0.0006529546196539504,-0.004897159647404503,-5.935951087762681e-05,0.0,-0.0010387914403585385,-0.0008310331522868308,0.0017807853263289153,0.00011871902175525362,0.00029679755438813404,0.00038583682070458813,-0.007479298370581422,-0.0016917460600124612,-5.935951087762681e-05,-0.0002671177989493345,0.00029679755438813404,5.935951087762681e-05,-0.0033241326091472956,0.000534235597898669,-0.0010387914403585385,-0.0006529546196539504,0.0,-0.002522779212299292
Linea eval Iter 8,0.0,-0.07592081441248927,8.903926631642634e-05,-0.0004748760870210422,-5.935951087762681e-05,2.9679755438799527e-05,0.0,0.0002077582880717077,0.00017807853263288043,0.0,-0.12783070667497698,-0.0005639153533374963,-0.28338230492980737,-0.31947288754340664,-8.903926631645409e-05,-0.00563915353337488,-0.0003264773098269613,-0.0002967975543881618,-0.0002077582880717077,0.0,-0.000237438043510535,-0.0004155165761434154,-0.15332561659691923,-0.16932300477844064,-0.12984893004481646,-0.24782595791410678,-0.18552815124803373,-0.15012020300952722,-0.008696168343572869,-0.0002671177989493345,-2.9679755438827282e-05,0.0,-0.013059092393078675,-0.13335114118659663,2.9679755438799527e-05,-5.935951087762681e-05,-2.9679755438827282e-05,-0.15483928412429881,-0.17807853263289108,-0.14860653548214764,-0.21603893983913575,0.00011871902175525362,-0.00017807853263290818,-2.9679755438827282e-05,-0.005668833288813707,-0.006618585462855792,-0.0007123141305315772,0.0003264773098269613,0.0003264773098269613,-0.005579794022497253,-0.0008310331522868308,2.9679755438799527e-05,0.00017807853263288043,0.0,-0.00700442228356038,-0.003799008696168338,0.0001483987771940809,2.9679755438799527e-05,0.0,0.0004748760870210422,-0.0006232748642151231,0.00017807853263288043,-0.0005639153533374963,-8.903926631645409e-05,-0.000237438043510535,-0.000237438043510535,-0.0004155165761434154,-0.0008310331522868308,0.0002077582880717077,0.0,-5.935951087762681e-05,-0.00011871902175528137,-0.057252248241474485,-0.000237438043510535,0.00029679755438813404,-0.0024337399459828657,-0.0002967975543881618,-0.007182500816193288,-0.0008607129077256581,0.0007419938859703767,0.0,0.0,0.0003264773098269613,-0.00768705665865313,-0.0004451963315822427,-5.935951087762681e-05,-0.009230403941471538,-0.000237438043510535,0.0010091116849197113,2.9679755438799527e-05,-0.0005045558424598695,0.0002077582880717077,0.0,0.000979431929480884,-0.06384115394889148,-2.9679755438827282e-05,8.903926631642634e-05,-0.0005639153533374963,0.0007123141305315495,-2.9679755438827282e-05,-0.0001483987771940809,0.00023743804351050724,-0.0003858368207046159,-0.00011871902175528137,-0.0007419938859703767,0.0015136675273795808,0.0007419938859703767,-8.903926631645409e-05,0.0004155165761434154,0.00044519633158221494,-0.0009794319294809117,-0.004481643071261088,0.0008013533968480036,0.0,-0.0013949485056243272,-0.0007123141305315772,0.00290861603300388,-8.903926631645409e-05,0.0003561570652657886,0.0005935951087762958,-0.006143709375834749,-0.0028492565221262534,5.935951087762681e-05,0.0,0.0004155165761434154,0.00011871902175525362,-0.002285341168788785,0.00011871902175525362,-0.0009200724186032849,-0.0005045558424598695,0.0002077582880717077,-0.0024930994568604925
