,accx_mean,accz_energy,accx_sum,accx_energy,accy_energy,accx_rms,accz_perm_entropy,accy_pct_5,accy_perm_entropy,accz_lineintegral,accx_max,accx_n_above_mean,accy_n_below_mean,accy_kurtosis,accy_n_above_mean,accz_svd_entropy,accz_skewness,accz_kurtosis,accx_kurtosis,accz_max,accy_iqr_5_95,accx_n_sign_changes,accy_ptp,accy_pct_95,accy_skewness,accy_entropy,accx_min,accy_lineintegral,accy_sum,accy_mean,accx_ptp,accz_n_below_mean,accy_peaks,accy_n_sign_changes,accy_std,accz_std,accx_iqr_5_95,accx_iqr,accz_n_sign_changes,accz_pct_5,accz_iqr,accx_peaks,accz_ptp,accy_svd_entropy,accz_peaks,accz_n_above_mean,accx_lineintegral,accx_skewness,accz_entropy,accx_pct_95,accy_iqr,accy_min,accy_rms,accy_max,accz_iqr_5_95,accx_entropy,accz_min,accx_std,accz_mean,accz_sum,accz_pct_95,accx_perm_entropy,accx_n_below_mean,accx_svd_entropy,accx_pct_5,accz_rms
0,0.3990067286126242 +/- 0.007108556960391277,0.40169817366228777 +/- 0.007857629619677897,0.12694649150913176 +/- 0.005993982011648879,0.1090035245113746 +/- 0.006293102824577195,0.14178148029477736 +/- 0.005632751673831857,0.015379685998077586 +/- 0.0030430528857632246,0.15930791413008658 +/- 0.005651947417192469,0.042966997757129186 +/- 0.003933221892262065,0.19663569368792058 +/- 0.006417887586662297,0.11800704902274917 +/- 0.002974986873807386,0.033867350208266624 +/- 0.0021061939672598223,0.03059916693367516 +/- 0.0020124714831710544,0.0007689842999039409 +/- 0.0013457225248317928,0.0001922460749760213 +/- 0.000644016380719055,0.0004806151874399589 +/- 0.0006121426842211831,0.015315603973085578 +/- 0.004517214623153388,-0.0005126561999358569 +/- 0.0003567936150483783,0.0012816404998398424 +/- 0.0007306475008645581,3.204101249605351e-05 +/- 0.0007907057147871177,0.0008651073373919127 +/- 0.001043671738218652,-0.0011214354373597635 +/- 0.0011395975164228641,-0.0012495994873437555 +/- 0.0006789368824228647,0.0009612303748798845 +/- 0.0011728936377906575,0.017590515860301213 +/- 0.0033557511645708506,0.007753925024030772 +/- 0.0018781609599170638,6.40820249920515e-05 +/- 0.0006376080981138345,0.0013457225248318383 +/- 0.0006376080981138032,0.09397628965075301 +/- 0.00251087897449088,0.004517782761935307 +/- 0.0014145299618483907,0.004517782761935307 +/- 0.0014145299618483907,0.01861582826017306 +/- 0.001642863664632409,0.0018904197372637266 +/- 0.0009553381298222153,0.006119833386735074 +/- 0.0038833125538253353,0.0014418455623198324 +/- 0.0004587574836038351,-0.0013457225248317273 +/- 0.0006990523623604909,0.05892342198013463 +/- 0.004403628914216697,-0.0002883691124639043 +/- 0.0003911104010167754,0.0017942966997757548 +/- 0.0016966616206182266,0.03617430310797827 +/- 0.0011232648601703504,9.61230374880384e-05 +/- 0.0016340916372957494,0.008202499198974733 +/- 0.0013303774105752483,-0.004325536686959275 +/- 0.0015972372419884179,0.04761294456904843 +/- 0.002844982105789575,0.008715155398910657 +/- 0.00249344139164932,0.00301185517462359 +/- 0.0024827133134008895,0.0002883691124640042 +/- 0.0008410384330923761,0.12342198013457231 +/- 0.003666701570245426,0.0006728612624159247 +/- 0.0011048343255089079,0.009740467798782482 +/- 0.0026273630246715905,0.010221082986222407 +/- 0.0011323676415938811,0.0007369432874079207 +/- 0.0007171749210381341,0.0013136815123358293 +/- 0.00133230521539837,0.005959628324255106 +/- 0.001750272384972466,0.0001922460749759991 +/- 0.0002936607302118542,0.0012816404998398424 +/- 0.0018181686586493,0.008330663248958725 +/- 0.001990672805768562,0.046908042294136545 +/- 0.003265040487755691,-9.61230374879385e-05 +/- 0.00043106773620870255,0.006888817686638937 +/- 0.002179024432671477,0.006888817686638937 +/- 0.002179024432671477,0.001826337712271775 +/- 0.0009510299314101774,0.04658763216917661 +/- 0.0014836061394156055,0.044761294456904875 +/- 0.0032708522691356147,0.020794617109900715 +/- 0.003982505808764334,0.01297661006087798 +/- 0.0013612717581703126,0.10365267542454348 +/- 0.006161962384517452
