,accy_pct_95,accy_perm_entropy,accx_ptp,accx_perm_entropy,accz_sum,accz_ptp,accx_rms,accz_min,accx_min,accx_sum,accy_min,accx_energy,accz_max,accy_iqr_5_95,accy_ptp,accy_max,accz_entropy,accx_svd_entropy,accx_n_sign_changes,accx_peaks,accx_max,accy_pct_5,accy_rms,accy_svd_entropy,accz_svd_entropy,accz_iqr,accx_skewness,accy_mean,accz_std,accz_pct_95,accz_rms,accz_lineintegral,accy_iqr,accx_kurtosis,accx_iqr_5_95,accx_n_above_mean,accy_skewness,accz_skewness,accz_n_below_mean,accy_peaks,accx_pct_5,accy_n_below_mean,accx_mean,accx_iqr,accz_mean,accy_entropy,accx_entropy,accz_n_sign_changes,accy_energy,accy_kurtosis,accx_std,accx_pct_95,accy_std,accy_sum,accx_n_below_mean,accz_iqr_5_95,accy_n_above_mean,accz_kurtosis,accz_perm_entropy,accz_n_above_mean,accz_pct_5,accy_lineintegral,accz_energy,accy_n_sign_changes,accx_lineintegral,accz_peaks
0,0.1522950300728078 +/- 0.00548007497103972,0.07673314339981005 +/- 0.005079118992119431,-0.000664767331434013 +/- 0.00017047055419862692,0.07594175371953146 +/- 0.0037360298999382048,0.04476100031655587 +/- 0.004497322098177407,-0.0037037037037037424 +/- 0.0017399058035658436,0.023140234251345336 +/- 0.0015729355174175302,0.020544476100031617 +/- 0.0022714951821348884,0.0 +/- 0.0,0.03349161126938902 +/- 0.003490163077515091,0.017853751187084498 +/- 0.001337050464193916,-0.0007913896802785869 +/- 0.0004532390333420916,-0.005539727761950009 +/- 0.0012522975906839192,-0.002247546691991187 +/- 0.000670769867059752,0.015542893320671092 +/- 0.0014742805979354227,0.011617600506489356 +/- 0.0024603947517344905,0.0 +/- 0.0,0.003070591959480806 +/- 0.0010114938467028058,0.0021525799303576563 +/- 0.0007328798292364797,0.001076289965178856 +/- 0.0004293972765511242,-0.007439062994618595 +/- 0.0009523019282362319,0.0228869895536562 +/- 0.0022564461395627538,-0.0011079455523900327 +/- 0.0015969608427514475,0.005128205128205121 +/- 0.0007328798292364798,-0.00015827793605571738 +/- 0.0007786244935896879,-0.004368471035137688 +/- 0.0005627220270538644,6.331117442228695e-05 +/- 0.0001266223488445739,0.02706552706552704 +/- 0.002465277299453958,0.0063311174422285175 +/- 0.0014297676214797212,0.007470718581829683 +/- 0.002003075912574403,0.011680911680911643 +/- 0.001162669684850061,0.014150047483380801 +/- 0.0009501950629822077,0.04520417853751184 +/- 0.004080502195459828,0.0 +/- 0.0,0.0007597340930674101 +/- 0.0010129787907565504,-0.0004115226337448652 +/- 0.0004258823693280789,-0.001804368471035156 +/- 0.002591314845300135,0.0028173472617916582 +/- 0.0007000109017884292,0.0022792022792022305 +/- 0.0005802564982533446,0.005381449825894236 +/- 0.001570066067443767,-0.0038303260525483053 +/- 0.0010446343779676858,0.0029123140234250887 +/- 0.0013036568712867654,0.016999050332383657 +/- 0.001639074829502943,0.002374169040835683 +/- 0.0015652719613898241,0.051566951566951534 +/- 0.004564226348109041,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001266223488445739 +/- 0.00047377744688496684,0.00031655587211143477 +/- 0.000510431006539964,0.012535612535612506 +/- 0.002095972821430448,-0.0011396011396011651 +/- 0.0007779807361471847,0.004146881924659685 +/- 0.001005532141454191,0.0004115226337448652 +/- 0.00047059413571759543,-0.0014878125989237433 +/- 0.0006339026399019067,-0.003925292814181691 +/- 0.0002099794105954482,0.0012345679012345733 +/- 0.0002629510561227392,-0.00018993352326686087 +/- 0.0006362694283710741,-0.002215891104780032 +/- 0.0008953552151776406,0.0014878125989236767 +/- 0.00037588927151113537,-3.1655587211143474e-05 +/- 0.00017047055419862692,0.013580246913580219 +/- 0.0015407525829234426,0.0026907249129471066 +/- 0.0010330591245381832,0.0 +/- 0.0,-0.0026274137385248865 +/- 0.0015894131320839833,0.08860398860398858 +/- 0.0030607859137037744,0.020734409623298478 +/- 0.002987220878338372
