,accx_mean,accz_energy,accx_sum,accx_energy,accy_energy,accx_rms,accz_perm_entropy,accy_pct_5,accy_perm_entropy,accz_lineintegral,accx_max,accx_n_above_mean,accy_n_below_mean,accy_kurtosis,accy_n_above_mean,accz_svd_entropy,accz_skewness,accz_kurtosis,accx_kurtosis,accz_max,accy_iqr_5_95,accx_n_sign_changes,accy_ptp,accy_pct_95,accy_skewness,accy_entropy,accx_min,accy_lineintegral,accy_sum,accy_mean,accx_ptp,accz_n_below_mean,accy_peaks,accy_n_sign_changes,accy_std,accz_std,accx_iqr_5_95,accx_iqr,accz_n_sign_changes,accz_pct_5,accz_iqr,accx_peaks,accz_ptp,accy_svd_entropy,accz_peaks,accz_n_above_mean,accx_lineintegral,accx_skewness,accz_entropy,accx_pct_95,accy_iqr,accy_min,accy_rms,accy_max,accz_iqr_5_95,accx_entropy,accz_min,accx_std,accz_mean,accz_sum,accz_pct_95,accx_perm_entropy,accx_n_below_mean,accx_svd_entropy,accx_pct_5,accz_rms
0,0.2648004948963811 +/- 0.009815861844700811,0.24314877822455924 +/- 0.0095930564542768,0.12957005876894528 +/- 0.008955532991298785,0.12774512836374885 +/- 0.007763625362209179,0.07522424992267245 +/- 0.004847000982356681,0.03219919579338075 +/- 0.004214912405240227,0.014444788122486873 +/- 0.007171796609461053,0.012465202598205993 +/- 0.0025206412288127917,0.009433962264150952 +/- 0.006769938409399278,0.008444169502010513 +/- 0.0040801995056754595,0.005567584287039906 +/- 0.002264522761240091,0.0028147231673368413 +/- 0.0029456015272638636,0.0005567584287040183 +/- 0.00041034640152866195,0.0004021033096195725 +/- 0.0002783792143519956,0.0002783792143520203 +/- 0.00044716462402726227,-3.093102381688251e-05 +/- 0.0022238093990743827,-9.279307145064753e-05 +/- 0.00041613436582350265,-0.0003402412619857631 +/- 0.0007757461307754311,-0.0003402412619857631 +/- 0.0004021033096195708,-0.0004021033096195392 +/- 0.0012831715751742336,-0.0005258274048870915 +/- 0.0007194372625804615,-0.0005876894525208565 +/- 0.0008577435585439076,-0.0009897927621404178 +/- 0.0008276577890665017,-0.0011753789050417685 +/- 0.0030362860975708,-0.0015156201670275316 +/- 0.0012173627376526267,-0.001546551190844425 +/- 0.0010070411751376192,-0.0023816888339004082 +/- 0.0005184984415168543,-0.0025982060006186193 +/- 0.0013210118468334378,-0.0029075162387875108 +/- 0.0020007375971291467,-0.0029075162387875108 +/- 0.0020007375971291467,-0.0032168264769563805 +/- 0.0020292260398214394,-0.004608722548716348 +/- 0.0014927223646166012,-0.004670584596350136 +/- 0.0020114680467539746,-0.00522734302505411 +/- 0.0011105056029084963,-0.005784101453758117 +/- 0.001165980626351423,-0.005845963501391905 +/- 0.0027681106244145303,-0.007299721620785649 +/- 0.0020712241314919024,-0.00832044540674296 +/- 0.0016334977948049458,-0.008351376430559842 +/- 0.0009483272327099245,-0.00841323847819363 +/- 0.002190650319780487,-0.008598824621094969 +/- 0.001737651952389502,-0.00881534178781318 +/- 0.0023198267862666053,-0.008908134859263839 +/- 0.0027275481206369984,-0.009062789978348284 +/- 0.0016831138707593851,-0.009495824311784718 +/- 0.0016252774086507294,-0.010330961954840701 +/- 0.002532569067795698,-0.01060934116919271 +/- 0.002558315432323193,-0.011506340859882457 +/- 0.0023426039256123085,-0.011537271883699341 +/- 0.0028181201311211017,-0.01193937519331888 +/- 0.0012693030948767825,-0.013269409217445094 +/- 0.001271186055554267,-0.013888029693782855 +/- 0.0018112484963757887,-0.015496442932261045 +/- 0.0029746898056106927,-0.01574389112279615 +/- 0.0017302030647630086,-0.016115063408598817 +/- 0.0024175716708529898,-0.016393442622950817 +/- 0.001990189661880033,-0.01645530467058458 +/- 0.002538606189753551,-0.01691927002783792 +/- 0.0023800814850863765,-0.01865140736158365 +/- 0.0018301654429306632,-0.01865140736158365 +/- 0.0018301654429306632,-0.020569130838230754 +/- 0.0019623534705303764,-0.022022888957624498 +/- 0.0023710198449411438,-0.023198267862666256 +/- 0.0037091443770915626,-0.025610887720383547 +/- 0.0023911101874528554,-0.03591091865140737 +/- 0.003268898537669379,-0.05381998144138569 +/- 0.003795830239812542
