,accy_pct_95,accy_perm_entropy,accx_ptp,accx_perm_entropy,accz_sum,accz_ptp,accx_rms,accz_min,accx_min,accx_sum,accy_min,accx_energy,accz_max,accy_iqr_5_95,accy_ptp,accy_max,accz_entropy,accx_svd_entropy,accx_n_sign_changes,accx_peaks,accx_max,accy_pct_5,accy_rms,accy_svd_entropy,accz_svd_entropy,accz_iqr,accx_skewness,accy_mean,accz_std,accz_pct_95,accz_rms,accz_lineintegral,accy_iqr,accx_kurtosis,accx_iqr_5_95,accx_n_above_mean,accy_skewness,accz_skewness,accz_n_below_mean,accy_peaks,accx_pct_5,accy_n_below_mean,accx_mean,accx_iqr,accz_mean,accy_entropy,accx_entropy,accz_n_sign_changes,accy_energy,accy_kurtosis,accx_std,accx_pct_95,accy_std,accy_sum,accx_n_below_mean,accz_iqr_5_95,accy_n_above_mean,accz_kurtosis,accz_perm_entropy,accz_n_above_mean,accz_pct_5,accy_lineintegral,accz_energy,accy_n_sign_changes,accx_lineintegral,accz_peaks
0,0.09038769625120159 +/- 0.010474471131284765,-0.02749118872156355 +/- 0.001947924915548953,-0.00144184556231971 +/- 0.0012995385960059983,0.031143864146107057 +/- 0.0018998996578498638,0.00602371034924708 +/- 0.0007135872300967825,0.021787888497276565 +/- 0.0022290967165557217,0.0 +/- 0.0,0.005703300224287122 +/- 0.0035988775602945147,0.005831464274271114 +/- 0.0012309755022299842,6.408202499201821e-05 +/- 0.0003450922657567756,-0.008106376161486661 +/- 0.001933377102408917,0.0 +/- 0.0,0.009836590836270465 +/- 0.002120766516292573,-0.0038449214995193493 +/- 0.0025552581912690673,0.10448574174943932 +/- 0.004061632791813922,0.008234540211470742 +/- 0.0016590315239986531,0.0 +/- 0.0,-0.009452098686318444 +/- 0.0052203256563690325,0.0064402435116950206 +/- 0.0019248623256489241,-0.0009612303748797957 +/- 0.0009286367668176608,0.0 +/- 0.0,0.0928548542133932 +/- 0.00552333527248102,0.0020185837872477297 +/- 0.0015100123893557337,-0.0008971483498877997 +/- 0.0013729115851091541,-0.007529637936558742 +/- 0.002364314106295829,0.000128164049983992 +/- 0.00021253603270462822,0.004517782761935307 +/- 0.0010765970917277522,0.00064082024991996 +/- 0.0007306475008645581,0.012143543735982098 +/- 0.000955338129822223,-0.008298622236462638 +/- 0.0018375457813443925,0.0 +/- 0.0,-0.001858378724767662 +/- 0.001487752228932259,0.00240307593719965 +/- 0.0006121426842211744,0.002371034924703663 +/- 0.0009308451807967911,-0.019160525472604883 +/- 0.002148420969463667,0.0 +/- 0.0,-0.0005446972124318661 +/- 0.0007313497091004869,0.007529637936558841 +/- 0.0009313964661165409,0.000704902274911956 +/- 0.0008925593256766412,-0.004037167574495304 +/- 0.0013070219836187956,-0.0005446972124318661 +/- 0.0007589054330232035,0.0007049022749119449 +/- 0.0005873214604237,0.01505927587311764 +/- 0.0015499374075549895,0.0005446972124319438 +/- 0.0004763238944991632,0.012047420698494104 +/- 0.0028013448246580522,0.0 +/- 0.0,0.0 +/- 0.0,0.007529637936558841 +/- 0.0013837118155520054,0.005190644024351221 +/- 0.0017942966997757219,0.0 +/- 0.0,0.0 +/- 0.0,-0.013264979173341828 +/- 0.0014556637861711534,-0.004902274911887172 +/- 0.0014475305348384013,0.010124959948734424 +/- 0.002001986459700536,0.000256328099967984 +/- 0.00019224607497598799,-0.013040692085869842 +/- 0.0018014345141775794,0.000192246074975988 +/- 0.000256328099967984,0.000608779237423962 +/- 9.612303748799399e-05,0.0021147068247357017 +/- 0.0009197500861523522,0.0 +/- 0.0,-0.0034604293495673955 +/- 0.002200356900146023,6.40820249920515e-05 +/- 0.0007418030697078057,-0.0010573534123677786 +/- 0.000380465943192492,0.013200897148349933 +/- 0.0009906840649625329,-0.0008651073373918128 +/- 0.0007027142646414976,0.008779237423902641 +/- 0.00146970137022489
