,accy_pct_95,accy_max,accz_min,accz_max,accy_mean,accx_max,accy_std,accy_sum,accy_iqr,accy_pct_5,accy_perm_entropy,accy_min,accx_pct_95,accz_lineintegral,accx_entropy,accz_svd_entropy,accx_svd_entropy,accy_svd_entropy,accx_mean,accy_ptp,accx_min,accy_lineintegral,accx_ptp,accz_perm_entropy,accy_skewness,accx_n_sign_changes,accz_n_sign_changes,accx_iqr_5_95,accx_kurtosis,accz_pct_95,accx_rms,accx_std,accz_ptp,accx_iqr,accy_peaks,accz_skewness,accz_entropy,accy_n_above_mean,accx_n_above_mean,accy_n_sign_changes,accy_kurtosis,accz_n_below_mean,accy_rms,accz_iqr_5_95,accx_lineintegral,accz_iqr,accx_energy,accx_n_below_mean,accy_energy,accz_std,accy_n_below_mean,accz_n_above_mean,accx_skewness,accz_kurtosis,accz_pct_5,accz_peaks,accx_sum,accy_entropy,accz_mean,accx_peaks,accz_sum,accz_rms,accx_perm_entropy,accx_pct_5,accz_energy,accy_iqr_5_95
0,0.011882669859323625 +/- 0.0011518635980181855,0.005148159233762417 +/- 0.001627330406353599,0.00047889853337323984 +/- 0.0013331970937635442,-0.0010176593834181347 +/- 0.0007712719980080861,0.006973959892247916 +/- 0.0014105802655430275,0.0020951810835079243 +/- 0.0011745834702393603,0.0006884166417240323 +/- 0.001227177491768927,0.009338521400778288 +/- 0.0010264249146652012,-0.0002993115833582749 +/- 0.0010105922188646556,0.005148159233762428 +/- 0.0019249248956376707,0.0019155941334929815 +/- 0.002083174216259268,0.005028434600419107 +/- 0.0009998978203226902,0.0006884166417240323 +/- 0.0007695276942342051,0.005237952708769899 +/- 0.0015158883282970095,-8.979347500748247e-05 +/- 0.00040268255154365945,-0.0009877282250823072 +/- 0.0005017376418509474,-0.0011074528584256171 +/- 0.0009181599311689861,0.0003591739000299299 +/- 0.000789638189660154,0.004340017958695053 +/- 0.001346902125112284,-0.00023944926668661992 +/- 0.0005956225304439487,0.0006884166417240323 +/- 0.0009749474693147126,0.001287039808440582 +/- 0.0012842524964336941,0.0006584854833882048 +/- 0.00047889853337323984,0.002993115833582771 +/- 0.0011118931829396674,-0.0011673151750972721 +/- 0.00038910505836575737,0.0014366956001197195 +/- 0.0005803866934949192,0.0020353187668362693 +/- 0.0005647399660015907,0.0006285543250523773 +/- 0.0006342298743016167,0.0019455252918287869 +/- 0.0005559465914698187,0.0022149057168512343 +/- 0.0009389037498568133,0.002065249925172108 +/- 0.0011931237011670191,0.0011972463334330996 +/- 0.000535424837473758,0.0022747680335228893 +/- 0.000794163373925265,0.00047889853337323984 +/- 0.0007356004625827275,-0.0009278659084106522 +/- 0.0010320825890192521,-0.0008380724334031697 +/- 0.0006929564144142583,0.00020951810835079243 +/- 0.000519286188952332,0.0002993115833582749 +/- 0.000613406211670731,0.0009278659084106522 +/- 0.0005903347178484272,0.0011972463334330996 +/- 0.001135807600180198,-0.00014965579167913745 +/- 0.0005872917351196802,0.0020353187668362693 +/- 0.00043989639199937193,-5.986231667165498e-05 +/- 0.0005320679088485817,0.0008979347500748247 +/- 0.0007805091176537115,0.003561807841963527 +/- 0.0011471875424566044,0.0010176593834181347 +/- 0.0004275024500773915,0.006854235258904606 +/- 0.001419443963050504,0.0020951810835079243 +/- 0.0007689453803451112,-0.001586351391798857 +/- 0.0006961809847119405,0.0007782101167315147 +/- 0.0003591739000299299,0.0013768332834480645 +/- 0.000698108577652832,0.002065249925172097 +/- 0.0006053202159879261,2.993115833582749e-05 +/- 0.0009507560714916813,0.0023346303501945442 +/- 0.0004972537481543278,0.005208021550434061 +/- 0.0017462977726207774,-0.0010475905417539622 +/- 0.0008059211025343438,-0.0006884166417240323 +/- 0.0009278659084106522,0.0035019455252918497 +/- 0.0010372776684324536,0.003292427416941046 +/- 0.0008674873837886762,0.0029332535169111053 +/- 0.0010940237583057448,0.008799760550733393 +/- 0.001392361969423881,-0.0011673151750972721 +/- 0.0010829124522673138,0.00595630050882977 +/- 0.0012300941387629386,0.00847051780903929 +/- 0.0019260880626394627,0.004968572283747474 +/- 0.0005551402870694804,0.004669260700389155 +/- 0.0011607733869898823
