,accy_pct_95,accy_max,accz_min,accz_max,accy_mean,accx_max,accy_std,accy_sum,accy_iqr,accy_pct_5,accy_perm_entropy,accy_min,accx_pct_95,accz_lineintegral,accx_entropy,accz_svd_entropy,accx_svd_entropy,accy_svd_entropy,accx_mean,accy_ptp,accx_min,accy_lineintegral,accx_ptp,accz_perm_entropy,accy_skewness,accx_n_sign_changes,accz_n_sign_changes,accx_iqr_5_95,accx_kurtosis,accz_pct_95,accx_rms,accx_std,accz_ptp,accx_iqr,accy_peaks,accz_skewness,accz_entropy,accy_n_above_mean,accx_n_above_mean,accy_n_sign_changes,accy_kurtosis,accz_n_below_mean,accy_rms,accz_iqr_5_95,accx_lineintegral,accz_iqr,accx_energy,accx_n_below_mean,accy_energy,accz_std,accy_n_below_mean,accz_n_above_mean,accx_skewness,accz_kurtosis,accz_pct_5,accz_peaks,accx_sum,accy_entropy,accz_mean,accx_peaks,accz_sum,accz_rms,accx_perm_entropy,accx_pct_5,accz_energy,accy_iqr_5_95
0,0.008876869233216678 +/- 0.003264744371577563,0.003022589882278104 +/- 0.0019780185863658368,0.005122494432071301 +/- 0.0019481093878258476,0.008781419026407899 +/- 0.001148932235779048,0.002640789055042969 +/- 0.0010934037720292582,6.363347120585949e-05 +/- 0.0009199384215590721,0.004549793191218598 +/- 0.00164126253598841,0.006872414890232281 +/- 0.000856100798413847,-0.010213172128539593 +/- 0.0019219520598840734,0.007604199809099621 +/- 0.0011244414283851252,0.008590518612790343 +/- 0.0016775598251942926,0.005345211581291776 +/- 0.0016520209972315744,0.0005408845052497724 +/- 0.0010652668815006893,0.0029589564110722444 +/- 0.0012730670711894822,0.0019726376073815 +/- 0.0006489366227925985,-0.00044543429844096094 +/- 0.0009775559335499168,-0.0031498568246897674 +/- 0.0006741845402614466,0.0027362392618517474 +/- 0.0008561007984138677,-0.0004136175628380423 +/- 0.0011993685539274845,-0.002481705377028298 +/- 0.0009088677605527097,0.0030544066178810336 +/- 0.0008908685968819695,0.004645243398027377 +/- 0.0008908685968819528,0.00884505249761377 +/- 0.0012710775918191508,0.010722239898186459 +/- 0.0018932962833995207,0.0026089723194400506 +/- 0.0013999363665288139,-0.006204263442570778 +/- 0.0014458247238309497,0.0005727012408527022 +/- 0.0011094874816520897,0.0005727012408527132 +/- 0.00044543429844098154,0.002449888641425424 +/- 0.0006831342842374834,-0.00044543429844097205 +/- 0.0008198599253404306,-0.0008272351256760846 +/- 0.0016605775820171685,0.0012408526885141712 +/- 0.0004136175628380543,0.001622653515749295 +/- 0.0010784887850256632,-0.0006363347120585284 +/- 0.0006970697518360485,0.0008590518612790476 +/- 0.0007928689655982849,-0.00019090041361755628 +/- 0.0010761396452617193,0.00019090041361757848 +/- 0.0009878571235291127,0.00038180082723513473 +/- 0.00037104370950335596,6.363347120588169e-05 +/- 0.0006169493932441946,-0.0038180082723512365 +/- 0.001505842770117628,0.0010817690104995448 +/- 0.0005547437408260517,0.0013999363665287978 +/- 0.0007420874190067377,0.0037543748011454325 +/- 0.001062888519789378,-0.00168628698695511 +/- 0.0008302887910085813,0.004899777282850804 +/- 0.0012742592678651448,-0.001463569837734624 +/- 0.0006999681832643877,-0.004995227489659549 +/- 0.0010652668815006776,0.0003818008272351237 +/- 0.0007085923465262479,0.004804327076042026 +/- 0.0010878346164351666,-0.00031816735602925307 +/- 0.000996021370823956,-0.000763601654470214 +/- 0.0006704202197169844,0.0013999363665287978 +/- 0.00043158319968983924,0.0012090359529112304 +/- 0.0009939865957246889,0.0011135857461024746 +/- 0.0006078578801954472,0.004899777282850792 +/- 0.0016787662689497814,0.00031816735602928635 +/- 0.0008655087819749109,-0.0005090677696468204 +/- 0.001183650985538546,0.0014317531021317497 +/- 0.0006711747728199032,0.00499522748965957 +/- 0.0015719528255851794,0.00015908367801467093 +/- 0.0013886829680429618,0.004167992363983475 +/- 0.0010690612546237013,-0.0027998727330575735 +/- 0.0009629491537016584,0.004549793191218588 +/- 0.0015590200445434375,-0.0039134584791600145 +/- 0.0017545422435841231,0.0004136175628380756 +/- 0.0007262304938283893,-0.0024498886414253684 +/- 0.0017429648011202516
