,bvp_rms,hrv_rms,hrv_mean,hrv_sum,bvp_std,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,scl_pct_95,scl_pct_5,bvp_n_above_mean,bvp_n_below_mean,hrv_n_above_mean,hrv_iqr_5_95,scl_svd_entropy,bvp_skewness,bvp_n_sign_changes,scr_svd_entropy,bvp_perm_entropy,bvp_ptp,bvp_min,scr_lineintegral,bvp_iqr_5_95,bvp_pct_95,hrv_lineintegral,bvp_pct_5,hrv_entropy,scl_iqr,hrv_max,hrv_peaks,scr_perm_entropy,scl_sum,scl_mean,bvp_lineintegral,scr_kurtosis,scl_peaks,scl_perm_entropy,hrv_min,bvp_svd_entropy,scr_entropy,bvp_peaks,hrv_skewness,scl_skewness,hrv_perm_entropy,hrv_n_sign_changes,bvp_entropy,bvp_kurtosis,scr_pct_5,bvp_max,scr_n_below_mean,scr_n_above_mean,bvp_mean,bvp_sum,scr_skewness,scl_n_sign_changes,scr_min,hrv_iqr,scl_n_above_mean,scl_n_below_mean,scr_n_sign_changes,hrv_kurtosis,scl_std,scl_energy,scl_max,scl_kurtosis,scr_pct_95,hrv_svd_entropy,scl_rms,scr_iqr_5_95,bvp_energy,scl_min,scr_rms,scr_energy,bvp_iqr,scr_peaks,scr_iqr,scr_max,scr_std,scr_ptp,hrv_energy,scl_ptp,hrv_ptp,scl_lineintegral,scl_iqr_5_95,hrv_std,scr_sum,scr_mean,scl_entropy
0,0.30163934426229505 +/- 0.01069855780215269,0.3003402412619858 +/- 0.006042247050825748,0.08642128054438603 +/- 0.004635940363797133,0.08642128054438603 +/- 0.004635940363797133,0.10862975564491184 +/- 0.010454319996080732,0.19959789669038047 +/- 0.006329986981287513,0.21957933807609029 +/- 0.005062587546926427,0.10590782554902567 +/- 0.006266414736602516,0.008258583359109183 +/- 0.0017168808025212476,-0.004856170739251486 +/- 0.0011494527792181952,0.025425301577482184 +/- 0.0022210112058170363,0.025425301577482184 +/- 0.0022210112058170363,0.11698113207547171 +/- 0.005635561238052951,-0.024497370862975577 +/- 0.005971850773758294,0.003557067738942166 +/- 0.003354982515193809,0.009836065573770491 +/- 0.002017878927349222,0.017073925146922353 +/- 0.0017865176712890459,-0.001268171976492427 +/- 0.001779273370648871,0.010207237859573148 +/- 0.0027665548747290948,0.01484689143210638 +/- 0.0026499783471207925,0.04280853696257344 +/- 0.004191581717657896,-0.004825239715434593 +/- 0.002818629322584472,0.016362511599133923 +/- 0.0027438102114005713,0.036313021961026905 +/- 0.003890921173774541,0.15815032477575008 +/- 0.006935795005037338,0.003990102072378587 +/- 0.0022832459677031465,0.004887101763068347 +/- 0.0007676878222079007,-0.0009588617383235687 +/- 0.000724737056223936,0.044509743272502324 +/- 0.0054397286293112815,0.0011444478812248748 +/- 0.0008754080852511735,-0.0022270337148159736 +/- 0.0014756400175535253,-0.0002474481905351378 +/- 0.00026965041407614996,-0.0002474481905351378 +/- 0.00026965041407614996,0.03538509124652024 +/- 0.004664742968514419,0.0024435508815341843 +/- 0.0010018023347170902,0.0 +/- 0.0,0.002041447571914634 +/- 0.0009800791535882934,-0.008475100525827417 +/- 0.004439868076955916,0.004268481286730597 +/- 0.003039435446096678,-0.0010516548097742162 +/- 0.001458685570374469,0.009495824311784728 +/- 0.004645938623724658,0.0010207237859573338 +/- 0.0012906060034039682,0.004237550262913703 +/- 0.0016370081809340261,0.00219610269099908 +/- 0.0008236020387067459,0.0 +/- 0.0,0.0 +/- 0.0,0.003959171048561705 +/- 0.0009955754370201617,-6.186204763378723e-05 +/- 0.00012372409526757442,0.00021651716671821085 +/- 0.0005711780177117159,0.0003093102381688695 +/- 0.001016497168274375,0.0003093102381688695 +/- 0.001016497168274375,-0.0002474481905351267 +/- 0.0006605059234167285,-0.0002474481905351267 +/- 0.0006605059234167285,0.00043303433343641065 +/- 0.000734571115808124,-1.1102230246251566e-17 +/- 0.0001383277437364534,6.186204763375391e-05 +/- 0.00018558614290131725,-0.01289823693164246 +/- 0.002314872532269423,-0.00018558614290136165 +/- 0.00015153045114652618,-0.00018558614290136165 +/- 0.00015153045114652618,0.001391896071759957 +/- 0.001419124002097691,0.0015774822146612966 +/- 0.0012329806017936744,-0.005629446334673683 +/- 0.001998823930888156,0.0008660686668728656 +/- 0.0006458587385654792,-0.0066192390968141225 +/- 0.0012693030948767905,-0.00046396535725334864 +/- 0.0008884260201883615,-0.0005258274048871248 +/- 0.00034024126198578124,-0.01252706464583978 +/- 0.002839090589342068,0.001639344262295095 +/- 0.0007060137463973696,-0.0006186204763377945 +/- 0.0003093102381688917,0.013238478193628212 +/- 0.003401850191120955,0.0010516548097742162 +/- 0.0005212588786375954,0.007268790596968766 +/- 0.0014978410161216493,6.186204763376501e-05 +/- 0.00012372409526753003,0.01623878750386638 +/- 0.0018622942435497004,-0.00012372409526757445 +/- 0.0003711722858026586,0.001206309928858651 +/- 0.0011935528228626728,0.004268481286730586 +/- 0.0011556784220395611,-0.006990411382616779 +/- 0.001661085256059096,0.004175688215279927 +/- 0.0011999483291847105,0.06396535725332508 +/- 0.0036304115684803306,-0.004639653572533253 +/- 0.001564999769956508,0.061676461490875335 +/- 0.004290836531731474,0.006402721930095878 +/- 0.0014642499695075428,0.010083513764305597 +/- 0.001614350553751918,0.2070522734302505 +/- 0.006312051219035359,-0.0006804825239715706 +/- 0.00023146658748988578,-0.0006804825239715706 +/- 0.00023146658748988578,-0.0006186204763377945 +/- 0.0003093102381688917
