,scl_mean,bvp_n_below_mean,bvp_lineintegral,scl_svd_entropy,scr_iqr,scl_iqr,bvp_max,hrv_svd_entropy,scl_pct_5,bvp_svd_entropy,hrv_energy,hrv_std,bvp_n_above_mean,bvp_pct_95,scr_energy,scr_svd_entropy,hrv_min,bvp_pct_5,scr_pct_95,scl_lineintegral,hrv_lineintegral,bvp_ptp,hrv_pct_5,scl_std,scl_n_below_mean,hrv_skewness,hrv_perm_entropy,scr_entropy,scr_n_below_mean,scl_energy,hrv_iqr_5_95,scl_skewness,hrv_n_below_mean,scl_kurtosis,hrv_peaks,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,scr_perm_entropy,bvp_entropy,bvp_energy,bvp_sum,scr_mean,scr_peaks,scl_n_sign_changes,scl_peaks,scl_ptp,scr_std,scl_n_above_mean,scl_iqr_5_95,scr_kurtosis,scr_rms,scr_sum,scr_n_sign_changes,scr_n_above_mean,scr_iqr_5_95,bvp_mean,scr_min,hrv_pct_95,scr_pct_5,bvp_rms,scl_pct_95,hrv_sum,bvp_skewness,bvp_std,scr_max,hrv_kurtosis,bvp_iqr,scr_skewness,scr_ptp,hrv_mean,scl_max,scl_rms,scl_min,scl_sum,bvp_kurtosis,scl_perm_entropy,hrv_rms,hrv_iqr,hrv_max,scl_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_min,hrv_ptp,scr_lineintegral,bvp_peaks,bvp_perm_entropy
0,-0.019517476028456493 +/- 0.0012484030974704977,-0.0014846891432106156 +/- 0.0009563640478651432,0.004175688215279971 +/- 0.001028194874023774,-0.02681719764924214 +/- 0.0020519651457620905,0.023971543458088506 +/- 0.0029122836052846053,-0.0005876894525208454 +/- 0.0008797688000821431,-0.00018558614290129505 +/- 0.0007970367291509561,-0.005165480977420311 +/- 0.0013973841012157792,-0.009433962264150908 +/- 0.0026254955586651444,-0.0009897927621403846 +/- 0.0020554590443348083,0.0 +/- 0.0,0.014692236313022022 +/- 0.0014850113064222377,0.05026291370244358 +/- 0.005379242088644629,0.0029075162387875663 +/- 0.0008322687316469724,0.0 +/- 0.0,0.00021651716671825528 +/- 0.000416134365823487,-0.004794308691617644 +/- 0.0011999483291847248,-0.0022579647386328006 +/- 0.0014901564454619027,0.0004948963810702423 +/- 0.00044178338561973006,-0.0008042066192390562 +/- 0.0005736850291058272,0.051190844416950244 +/- 0.002665278060565119,-0.00018558614290130614 +/- 0.00044178338561971455,0.010300030931023874 +/- 0.001062965683726547,0.0 +/- 0.0,0.0 +/- 0.0,0.0033405505722239994 +/- 0.0011639274804965177,-0.00046396535725330424 +/- 0.0003973161948241554,-0.0012681719764923826 +/- 0.0006255412439268987,0.0 +/- 0.0,9.279307145068083e-05 +/- 0.00014174375796339688,6.186204763379833e-05 +/- 0.0004330343334364376,9.279307145068083e-05 +/- 0.00014174375796339688,-0.001113516857407948 +/- 0.0002474481905351072,0.0012063099288586842 +/- 0.0005941655648716203,0.00021651716671826636 +/- 0.0008862696431731857,-0.003433343643674558 +/- 0.000543717780118986,0.0 +/- 0.0,-0.0020414475719145895 +/- 0.0002834875159267453,0.0 +/- 0.0,0.0 +/- 0.0,0.002629137024435557 +/- 0.0009998904964580563,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00046396535725338193 +/- 0.002201324262129063,0.0 +/- 0.0,-0.003773584905660299 +/- 0.00043303433343642333,0.002412619857717324 +/- 0.0023138390608431923,-0.0022579647386328006 +/- 0.0004385229470695451,0.0 +/- 0.0,0.0006804825239715706 +/- 0.0003607146238691809,0.0 +/- 0.0,0.00043303433343645504 +/- 0.0004417833856197145,0.0008969996906897815 +/- 0.0002165171667182204,0.0 +/- 0.0,0.0003093102381689139 +/- 0.0008857297286283003,0.00918651407361588 +/- 0.0019564942283784043,0.0003093102381689361 +/- 0.0,0.0 +/- 0.0,-0.012527064645839747 +/- 0.0008884260201883692,0.00528920507268793 +/- 0.0009528562821372977,0.005815032477575055 +/- 0.0014362124053503395,-0.0023507578100834593 +/- 0.000960357234535106,-0.013269409217445061 +/- 0.0026298647125270833,0.0 +/- 0.0,-0.04197339931951742 +/- 0.0032647985020541515,-0.0010207237859572893 +/- 0.0007194372625804477,0.0013609650479431302 +/- 0.0006369087622014844,-0.02437364676770797 +/- 0.001748629016406139,0.050448499845344906 +/- 0.0038245807580889277,0.0002474481905351267 +/- 0.00023146658748988578,-0.0024744819053510226 +/- 0.0022645227612400893,0.009495824311784761 +/- 0.0014707693693744044,-0.0011444478812248303 +/- 0.0005184984415168509,-0.0003711722858026345 +/- 0.000454591353439515,-0.0034642746674914517 +/- 0.0014821093165123397,0.0033096195484070947 +/- 0.0009687881078481814,0.015496442932261111 +/- 0.0020444915397043687,0.0011135168574080035 +/- 0.0014120274927947349,0.0 +/- 0.0,-0.021435199505103565 +/- 0.0027073040101619674,0.002783792143520003 +/- 0.000978124856222812,0.003402412619857764 +/- 0.0010891937433751284,0.0 +/- 0.0,-0.05078874110733063 +/- 0.0024347254753052075,0.004423136405815075 +/- 0.003936998110855678
