,bvp_perm_entropy,scl_min,bvp_iqr_5_95,scr_lineintegral,scr_max,bvp_peaks,scr_ptp,bvp_pct_95,bvp_lineintegral,bvp_svd_entropy,bvp_energy,scl_max,bvp_pct_5,scr_rms,scl_sum,bvp_rms,bvp_std,scl_pct_95,scl_iqr,bvp_n_below_mean,scl_entropy,bvp_skewness,bvp_max,bvp_iqr,hrv_iqr_5_95,scl_std,hrv_lineintegral,scl_ptp,scr_mean,scl_skewness,hrv_n_below_mean,hrv_n_above_mean,bvp_kurtosis,scr_iqr_5_95,scr_energy,scr_svd_entropy,hrv_svd_entropy,scr_sum,scl_svd_entropy,scr_skewness,hrv_kurtosis,scl_lineintegral,scr_entropy,hrv_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scr_n_sign_changes,scl_kurtosis,scr_min,bvp_sum,scl_n_sign_changes,bvp_mean,hrv_mean,hrv_skewness,scl_n_below_mean,scl_n_above_mean,scl_pct_5,scr_perm_entropy,scr_pct_95,scr_iqr,scl_perm_entropy,hrv_iqr,hrv_perm_entropy,scr_pct_5,hrv_rms,hrv_peaks,hrv_std,scr_n_above_mean,hrv_pct_5,scr_n_below_mean,hrv_sum,scr_kurtosis,hrv_entropy,hrv_min,hrv_ptp,bvp_ptp,scl_iqr_5_95,hrv_pct_95,scr_std,bvp_n_sign_changes,hrv_energy,scl_mean,bvp_n_above_mean,bvp_min,hrv_max,scl_energy,scl_rms
0,0.01289782244556117 +/- 0.0039046803411930107,-0.009112227805695127 +/- 0.0021282921506557487,0.0003685092127303613 +/- 0.0015238278613794473,0.00572864321608042 +/- 0.0012304433951227471,-0.0005360134003350003 +/- 0.001299210682054631,0.023517587939698527 +/- 0.004276575784853035,-0.001273031825795612 +/- 0.0012153003113713095,0.010385259631490807 +/- 0.0017342953575269508,0.008777219430485771 +/- 0.001569899432343052,0.001105527638190984 +/- 0.0007934820289666549,0.011758793969849291 +/- 0.0016510849621911652,0.0008710217755444116 +/- 0.002565385556995201,0.005996649916247931 +/- 0.001813073249947703,0.0002680067001675335 +/- 0.001726512392190988,-0.009212730318257922 +/- 0.0026175711699319855,0.005963149078726993 +/- 0.0015770321334592846,-3.350083752093891e-05 +/- 0.0008793571020708231,0.003986599664991641 +/- 0.0020891741142604796,0.004020100502512591 +/- 0.0014054389925228083,0.009246231155778916 +/- 0.002819648296482515,0.006264656616415421 +/- 0.001528240499558729,0.004120603015075408 +/- 0.002301826919437454,-0.00703517587939696 +/- 0.0016343465216282264,0.018626465661641577 +/- 0.002302558161130918,0.0016080402010050453 +/- 0.0014510155998464119,0.0058626465661641754 +/- 0.0012822552233839003,0.007102177554438882 +/- 0.00270424603961281,-0.000603015075376867 +/- 0.0010465996215620243,0.006097152428810759 +/- 0.0017003118982176861,0.0006365159128978393 +/- 0.0007255077999232257,-0.0005025125628140503 +/- 0.0006400326021622112,0.00046901172529314474 +/- 0.0006733585005776318,0.004388609715242897 +/- 0.002056689511312672,0.00043551088777222803 +/- 0.001253934155592147,0.008375209380234528 +/- 0.0014906931632353237,-0.00016750418760467234 +/- 0.001007812995409801,0.0016080402010050453 +/- 0.00138775981086821,0.0022110552763819568 +/- 0.0013747594324075678,0.004087102177554469 +/- 0.001639830921342773,0.0003350083752093891 +/- 0.0008341641271684463,-0.00010050251256281673 +/- 0.0002616499053905146,0.003752093802345069 +/- 0.0009686319795511464,6.700167504187781e-05 +/- 0.00029205353055549674,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00184254606365164 +/- 0.0006573338985041575,0.00023450586264657237 +/- 0.0001535201237841193,0.00026800670016751126 +/- 0.0002506973123466694,0.0016080402010050677 +/- 0.0004923597472931142,0.00010050251256281673 +/- 0.00021451002470462371,-0.005427135678391937 +/- 0.0014197400402289387,0.00023450586264657237 +/- 0.0006873797162038101,-0.00026800670016751126 +/- 0.00032823983152874275,0.00040201005025127803 +/- 0.0008448589757399319,-0.019899497487437155 +/- 0.0026767148214992425,3.350083752093891e-05 +/- 0.000826731167789172,0.0009715242881072284 +/- 0.0012575091711305834,0.009648241206030184 +/- 0.0016329725436454213,0.0004020100502512669 +/- 0.0006832856969638753,0.003752093802345069 +/- 0.0011090750658121853,0.0004355108877722058 +/- 0.0007498502273232825,0.00046901172529314474 +/- 0.00047848766690405616,-0.013098827470686737 +/- 0.0014637220954742637,0.0011725293132328618 +/- 0.0006222504395647303,0.004790619765494153 +/- 0.0019935109610468246,0.00030150753768847237 +/- 0.0010641460753278657,-0.0047906197654941085 +/- 0.0017981556985352978,0.002814070351758835 +/- 0.0009380234505862506,-0.0068676716917922655 +/- 0.001469843280970222,-0.0005695142378559171 +/- 0.001038525963149066,0.00663316582914576 +/- 0.0012153003113713145,-0.006733668341708532 +/- 0.001831549337733563,0.004723618090452275 +/- 0.0016374337567638152,0.001407035175879412 +/- 0.00147403685092127,-0.006298157453936315 +/- 0.0010989091770088224,-0.0012730318257956341 +/- 0.0022562758111199766,-0.0018760469011725011 +/- 0.0014149890842172716,0.001038525963149095 +/- 0.0016442735265404624,-0.008140703517587911 +/- 0.0016346898356791933,-0.017386934673366817 +/- 0.0012304433951227426,0.01855946398659968 +/- 0.00191980553191216,0.009112227805695173 +/- 0.0010782899121896908,0.0022445561139028624 +/- 0.0018655485148845415,0.004857621440536031 +/- 0.002530366847675941,-0.005829145728643181 +/- 0.001454106158406077
