,scl_mean,bvp_n_below_mean,bvp_lineintegral,scl_svd_entropy,scr_iqr,scl_iqr,bvp_max,hrv_svd_entropy,scl_pct_5,bvp_svd_entropy,hrv_energy,hrv_std,bvp_n_above_mean,bvp_pct_95,scr_energy,scr_svd_entropy,hrv_min,bvp_pct_5,scr_pct_95,scl_lineintegral,hrv_lineintegral,bvp_ptp,hrv_pct_5,scl_std,scl_n_below_mean,hrv_skewness,hrv_perm_entropy,scr_entropy,scr_n_below_mean,scl_energy,hrv_iqr_5_95,scl_skewness,hrv_n_below_mean,scl_kurtosis,hrv_peaks,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,scr_perm_entropy,bvp_entropy,bvp_energy,bvp_sum,scr_mean,scr_peaks,scl_n_sign_changes,scl_peaks,scl_ptp,scr_std,scl_n_above_mean,scl_iqr_5_95,scr_kurtosis,scr_rms,scr_sum,scr_n_sign_changes,scr_n_above_mean,scr_iqr_5_95,bvp_mean,scr_min,hrv_pct_95,scr_pct_5,bvp_rms,scl_pct_95,hrv_sum,bvp_skewness,bvp_std,scr_max,hrv_kurtosis,bvp_iqr,scr_skewness,scr_ptp,hrv_mean,scl_max,scl_rms,scl_min,scl_sum,bvp_kurtosis,scl_perm_entropy,hrv_rms,hrv_iqr,hrv_max,scl_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_min,hrv_ptp,scr_lineintegral,bvp_peaks,bvp_perm_entropy
0,0.0030820770519263464 +/- 0.0034484714860858337,6.700167504187781e-05 +/- 0.00013400335008375563,-0.013601340033500785 +/- 0.0018543855950549958,-0.010653266331658251 +/- 0.0035161518963891304,0.02455611390284762 +/- 0.0038868190861793767,0.01460636515912903 +/- 0.0014228985314301641,0.008743718592964866 +/- 0.0014483059511703365,0.0320268006700168 +/- 0.0027141881541747318,-0.004455611390284708 +/- 0.0008742370754237524,-0.0056616415410384755 +/- 0.004249327367698139,0.0 +/- 0.0,0.0 +/- 0.0,0.04046901172529317 +/- 0.0060576332608620175,0.009882747068676756 +/- 0.0006039449372636657,0.0 +/- 0.0,0.02398659966499168 +/- 0.0024027364927358304,-0.003149078726968124 +/- 0.0025871671124030647,0.0 +/- 0.0,-0.0050251256281406585 +/- 0.0010803695475106773,-0.004589614740368464 +/- 0.0007646708348752388,0.05587939698492468 +/- 0.003159752394653686,-0.021139028475711842 +/- 0.0025223705841314653,-0.0008375209380234061 +/- 0.002307670365064586,-0.005360134003350026 +/- 0.0011009498643319842,0.00010050251256281673 +/- 0.0001535201237841193,-0.00415410385259628 +/- 0.0014463673798943244,0.0031155778894473183 +/- 0.00036850921273032803,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010050251256281673 +/- 0.0001535201237841193,0.00522613065326637 +/- 0.0012552759795775486,0.00010050251256281673 +/- 0.0001535201237841193,-0.00358458961474033 +/- 0.0023548491485145687,0.0 +/- 0.0,0.0 +/- 0.0,0.00026800670016751126 +/- 0.00013400335008375563,0.0 +/- 0.0,0.0 +/- 0.0,-0.02720268006700164 +/- 0.0021230123306874124,0.00010050251256281673 +/- 0.00026164990539051454,0.044355108877721997 +/- 0.003300130078666575,-0.00020100502512561126 +/- 0.00026800670016747244,0.0 +/- 0.0,0.0 +/- 0.0,0.0056951423785595034 +/- 0.0009593179941893957,0.0 +/- 0.0,0.0007035175879397171 +/- 0.00027827885637917235,-0.006499162479061948 +/- 0.0013417074971189807,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003886097152428769 +/- 0.0009847194945862012,0.0 +/- 0.0,0.0 +/- 0.0,0.012428810720268035 +/- 0.0012664025575501287,0.0 +/- 0.0,0.027035175879397032 +/- 0.001970863126309235,0.0076381909547739045 +/- 0.0013467170011552143,-0.002211055276381857 +/- 0.00026800670016751126,-0.0014070351758793565 +/- 0.0020089332463068686,0.022948073701842597 +/- 0.002297923033787943,0.0026130653266332347 +/- 0.00046901172529314474,0.0055611390284757475 +/- 0.0009732555474930877,0.01782244556113909 +/- 0.0022810109923683997,-0.0014740368509212232 +/- 0.0017226077229055032,0.0 +/- 0.0,-0.00700167504187601 +/- 0.0007408155573700692,0.007604690117252977 +/- 0.0020545056089061324,0.00405360134003353 +/- 0.0010535467466342516,-0.0017420435510887345 +/- 0.003789594838828622,0.0017420435510888232 +/- 0.000730901984230218,0.008341708542713622 +/- 0.0026098421043299572,0.004991624790619808 +/- 0.0012575091711305541,-0.001842546063651529 +/- 0.00016750418760469452,0.07306532663316587 +/- 0.004233450878906689,0.002646566164154163 +/- 0.003637425845989156,0.014673366834170887 +/- 0.0016870590702866403,0.0022780569514238348 +/- 0.0008040201005025098,-0.010887772194304823 +/- 0.0016013961008666058,-0.008207705192629755 +/- 0.0020880994361470663,0.0015075376884422509 +/- 0.0007820849266284127,0.05731993299832501 +/- 0.003776690139593899,0.06318257956448917 +/- 0.005535652278923903,-0.008308207705192593 +/- 0.002658202267990271
