,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_n_sign_changes,scr_iqr,scr_ptp,scr_mean,scr_energy,scl_max,scr_pct_95,scl_energy,scr_lineintegral,scr_svd_entropy,scl_mean,scr_max,scr_sum,scl_svd_entropy,scl_pct_5,scl_pct_95,scl_rms,bvp_pct_95,bvp_iqr,hrv_svd_entropy,scl_iqr_5_95,scr_rms,scr_std,scr_iqr_5_95,scl_iqr,scl_min,hrv_energy,scl_entropy,bvp_kurtosis,hrv_pct_5,hrv_iqr_5_95,scl_sum,scl_lineintegral,bvp_min,hrv_ptp,hrv_peaks,hrv_max,scl_ptp,bvp_skewness,scl_n_sign_changes,hrv_sum,hrv_pct_95,bvp_iqr_5_95,scl_kurtosis,bvp_rms,hrv_std,scr_perm_entropy,scl_std,hrv_entropy,scr_skewness,hrv_lineintegral,scl_n_below_mean,hrv_mean,scl_perm_entropy,hrv_rms,scr_kurtosis,hrv_n_above_mean,bvp_sum,hrv_n_sign_changes,bvp_entropy,scl_peaks,bvp_mean,scl_n_above_mean,scr_min,scr_n_sign_changes,scr_peaks,scr_pct_5,scr_n_above_mean,hrv_perm_entropy,hrv_n_below_mean,scr_entropy,hrv_min,hrv_skewness,hrv_iqr,hrv_kurtosis,scr_n_below_mean,scl_skewness,bvp_pct_5,bvp_max,bvp_std,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_energy
0,0.01861948955916478 +/- 0.0017099075374690958,0.01751740139211142 +/- 0.0018488836949546487,0.01641531322505807 +/- 0.0011020881670533605,0.012354988399071964 +/- 0.0023353621971226642,0.011774941995359677 +/- 0.0011020881670533588,0.00991879350348034 +/- 0.0011730712538373892,0.00858468677494204 +/- 0.0012386401684491043,0.00858468677494204 +/- 0.0008524906297389445,0.008352668213457126 +/- 0.0010440835266821453,0.008236658932714669 +/- 0.001920295285063443,0.006960556844547638 +/- 0.001216715601125481,0.006612529002320233 +/- 0.0014946750263022178,0.006148491879350404 +/- 0.0005915335862636753,0.005974477958236713 +/- 0.00086230097142221,0.0056844547563805635 +/- 0.0023746507529534347,0.0056844547563805635 +/- 0.0009636454597352835,0.0055684454756380845 +/- 0.0005915335862636623,0.005104408352668277 +/- 0.0010311130414519234,0.004466357308584745 +/- 0.001993368941698312,0.004118329466357362 +/- 0.0010836161074402242,0.003944315545243671 +/- 0.0010311130414519384,0.0037122969837587562 +/- 0.0006960556844547587,0.0028422273781903095 +/- 0.0007974319654795478,0.002784222737819075 +/- 0.001094429365667822,0.00272621809744783 +/- 0.0007803726245402347,0.0023781902552204694 +/- 0.00048182272986763776,0.0017401392111369373 +/- 0.0007337071137281402,0.001566125290023257 +/- 0.0006380510440835279,0.001566125290023257 +/- 0.0006380510440835279,0.001566125290023246 +/- 0.0013239805348623207,0.0015661252900232348 +/- 0.0007359963770562292,0.0015081206496520116 +/- 0.0008681339644487125,0.0014501160092807886 +/- 0.0007889484053790821,0.0012761020881671193 +/- 0.0006247290959552821,0.0011600928074246397 +/- 0.0008603478523312829,0.0011020881670533943 +/- 0.000986078886310913,0.0010440835266821934 +/- 0.00043406698222435327,0.0008700696055684909 +/- 0.0005943706940811969,0.0008700696055684798 +/- 0.0007450830962102846,0.0007540603248260336 +/- 0.000522041763341087,0.0006960556844548104 +/- 0.0004340669822243889,0.0006380510440835874 +/- 0.0005472146828339275,0.0006380510440835762 +/- 0.00048182272986767516,0.0005800464037123421 +/- 0.00044930201232108095,0.0005800464037123421 +/- 0.00044930201232108095,0.0005800464037123421 +/- 0.00044930201232108095,0.0005220417633411189 +/- 0.0008385633581671212,0.0005220417633411079 +/- 0.00017401392111370263,0.0005220417633410967 +/- 0.0005472146828339275,0.00046403712296988475 +/- 0.000505672731269236,0.00046403712296987364 +/- 0.0003480278422274052,0.0003480278422274052 +/- 0.00038475925642177003,0.00029002320185617103 +/- 0.00029002320185617103,0.00023201856148494793 +/- 0.00046403712296985423,0.00023201856148493682 +/- 0.00028416354324633044,0.0001740139211137026 +/- 0.00037141091864462567,0.00011600928074250172 +/- 0.0005683270864926201,0.00011600928074249062 +/- 0.0005056727312692284,0.00011600928074246841 +/- 0.0002320185614849368,5.8004640371234205e-05 +/- 0.00017401392111370263,1.1102230246251566e-17 +/- 0.00025940463776099183,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.8004640371223105e-05 +/- 0.00017401392111366932,-5.8004640371223105e-05 +/- 0.00017401392111366932,-5.8004640371223105e-05 +/- 0.00017401392111366932,-0.00011600928074244621 +/- 0.00023201856148489242,-0.00011600928074244621 +/- 0.00023201856148489242,-0.000174013921113636 +/- 0.0006887669424035964,-0.00017401392111366932 +/- 0.00026581065515982126,-0.00023201856148489242 +/- 0.00028416354324627607,-0.0003480278422273497 +/- 0.00038475925642171983,-0.0008120649651971679 +/- 0.00046403712296983206,-0.0008700696055684021 +/- 0.0005943706940811644,-0.0010440835266820937 +/- 0.000348027842227383,-0.0011020881670533167 +/- 0.0010521088832492378,-0.001972157772621741 +/- 0.0006960556844547272,-0.001972157772621752 +/- 0.0009060614473209398,-0.002088167053364198 +/- 0.0007428218372891958
