,bvp_mean,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_sum,bvp_max,scl_rms,scr_svd_entropy,bvp_perm_entropy,scr_ptp,hrv_skewness,hrv_ptp,hrv_iqr,scr_pct_5,bvp_ptp,bvp_pct_5,scr_n_above_mean,hrv_std,scr_lineintegral,bvp_skewness,hrv_n_below_mean,scl_kurtosis,scr_mean,hrv_pct_95,bvp_n_sign_changes,bvp_energy,bvp_lineintegral,scr_perm_entropy,hrv_sum,hrv_peaks,hrv_max,hrv_mean,hrv_n_above_mean,hrv_lineintegral,hrv_energy,hrv_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_n_sign_changes,hrv_min,hrv_svd_entropy,scr_sum,scr_min,scr_max,scl_perm_entropy,scr_energy,scr_iqr_5_95,scr_iqr,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_rms,scr_kurtosis,scr_skewness,scr_pct_95,scr_entropy,bvp_std,bvp_rms,bvp_entropy,bvp_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_above_mean,scl_lineintegral,scr_std,scl_iqr_5_95,scl_pct_95,scl_peaks,scl_max,scl_ptp,scl_energy,scl_sum,scl_std,scl_mean,bvp_pct_95,scl_skewness,bvp_kurtosis,hrv_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_min,scl_n_below_mean,scl_pct_5,hrv_kurtosis,scl_entropy,scl_svd_entropy,hrv_rms,scl_min
0,0.06653132250580049 +/- 0.005291155188854372,0.03718097447795828 +/- 0.006605656460360432,0.03346867749419957 +/- 0.003219649439994898,0.02047563805104413 +/- 0.002461611969132597,0.01566125290023205 +/- 0.0017783885982315425,0.013225058004640433 +/- 0.0014628213704082058,0.010382830626450157 +/- 0.0021926981637396493,0.010150812064965254 +/- 0.0018570545932229897,0.009860788863109083 +/- 0.00304731450964356,0.0035962877030162764 +/- 0.0009979495669422834,0.0024941995359629154 +/- 0.0012721410788550528,0.001972157772621852 +/- 0.0010113454625384352,0.001972157772621841 +/- 0.0011658788423573887,0.0006960556844547994 +/- 0.0008524906297389399,0.00040603248259863945 +/- 0.00026581065515987216,0.00040603248259863945 +/- 0.00026581065515987216,0.00034802784222742744 +/- 0.0006459123390754269,0.00029002320185617103 +/- 0.00029002320185617103,0.00029002320185617103 +/- 0.00029002320185617103,0.00017401392111373592 +/- 0.0011615420182425292,0.00017401392111372483 +/- 0.000862300971422175,5.8004640371234205e-05 +/- 0.00017401392111370263,1.1102230246251566e-17 +/- 0.00025940463776099183,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011600928074243511 +/- 0.0005056727312692156,-0.0001740139211136582 +/- 0.0003714109186445771,-0.0006380510440834764 +/- 0.0011440303319788746,-0.0007540603248259448 +/- 0.0010063428986599391,-0.001160092807424562 +/- 0.0031128556531319555,-0.002320185614849146 +/- 0.0014443038976785123,-0.0023781902552203913 +/- 0.0005472146828339275,-0.003306264501160061 +/- 0.0005220417633410609,-0.00435034802784221 +/- 0.0012236092291026098,-0.005278422273781858 +/- 0.001914153132250571,-0.00591647331786539 +/- 0.0025653531772037237,-0.015255220417633386 +/- 0.0024063188529804508,-0.017691415313225024 +/- 0.002983153334251459
