,bvp_mean,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_sum,bvp_max,scl_rms,scr_svd_entropy,bvp_perm_entropy,scr_ptp,hrv_skewness,hrv_ptp,hrv_iqr,scr_pct_5,bvp_ptp,bvp_pct_5,scr_n_above_mean,hrv_std,scr_lineintegral,bvp_skewness,hrv_n_below_mean,scl_kurtosis,scr_mean,hrv_pct_95,bvp_n_sign_changes,bvp_energy,bvp_lineintegral,scr_perm_entropy,hrv_sum,hrv_peaks,hrv_max,hrv_mean,hrv_n_above_mean,hrv_lineintegral,hrv_energy,hrv_entropy,hrv_iqr_5_95,hrv_pct_5,hrv_n_sign_changes,hrv_min,hrv_svd_entropy,scr_sum,scr_min,scr_max,scl_perm_entropy,scr_energy,scr_iqr_5_95,scr_iqr,scr_n_below_mean,scr_n_sign_changes,scr_peaks,scr_rms,scr_kurtosis,scr_skewness,scr_pct_95,scr_entropy,bvp_std,bvp_rms,bvp_entropy,bvp_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_above_mean,scl_lineintegral,scr_std,scl_iqr_5_95,scl_pct_95,scl_peaks,scl_max,scl_ptp,scl_energy,scl_sum,scl_std,scl_mean,bvp_pct_95,scl_skewness,bvp_kurtosis,hrv_perm_entropy,bvp_iqr,bvp_svd_entropy,bvp_min,scl_n_below_mean,scl_pct_5,hrv_kurtosis,scl_entropy,scl_svd_entropy,hrv_rms,scl_min
0,0.0066233766233766865 +/- 0.000636231102021632,-0.06006493506493501 +/- 0.008261057233895079,0.0 +/- 0.0,-0.0015584415584415257 +/- 0.0051556969457868,0.0025974025974026425 +/- 0.0010865714630312673,0.006233766233766269 +/- 0.0024503847096250847,0.0 +/- 0.0,0.00824675324675329 +/- 0.0011991029423778774,6.493506493506773e-05 +/- 0.0001948051948052032,0.0 +/- 0.0,0.0011038961038961515 +/- 0.0005071590698640903,0.0 +/- 0.0,-0.0071428571428571175 +/- 0.003627075336043876,0.0 +/- 0.0,-0.010454545454545393 +/- 0.004152291500973537,0.003636363636363682 +/- 0.0013051786520936342,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.010324675324675247 +/- 0.0031202633186321947,0.0 +/- 0.0,0.0003896103896104064 +/- 0.0004307304922539666,0.0 +/- 0.0,0.0021428571428571907 +/- 0.00077106117448297,-0.03097402597402591 +/- 0.004877051358603989,0.0 +/- 0.0,-0.0011038961038960515 +/- 0.0011265812709673612,0.0 +/- 0.0,0.010129870129870178 +/- 0.003048492102417022,0.0074675324675325 +/- 0.0017241452009547763,-0.004415584415584395 +/- 0.0015584415584415526,0.0 +/- 0.0,0.0 +/- 0.0,-0.000974025974025916 +/- 0.0004355976579544984,-0.0014285714285713902 +/- 0.0008614609845079147,0.00214285714285718 +/- 0.0011634073290369463,0.0 +/- 0.0,0.022922077922077976 +/- 0.003961038961038968,0.0 +/- 0.0,-0.019155844155844103 +/- 0.0013698066954369351,0.028051948051948085 +/- 0.003421283083719365,-0.000584415584415543 +/- 0.0008927095509654166,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.493506493506773e-05 +/- 0.0001948051948052032,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015584415584416144 +/- 0.000723086280887031,0.0003896103896104064 +/- 0.00043073049225396653,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00370129870129865 +/- 0.0007710611744829897,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0015584415584415146 +/- 0.0004307304922539666,0.002922077922077937 +/- 0.00032467532467533866,0.00285714285714288 +/- 0.000723086280887023,0.0 +/- 0.0,0.0005844155844156096 +/- 0.00045454545454547417,0.0026623376623376993 +/- 0.0014935064935064936,0.0007142857142857561 +/- 0.001141454274756268,0.0025974025974026317 +/- 0.0008213708208229559,-0.0015584415584415146 +/- 0.0004307304922539666,0.001818181818181852 +/- 0.0015584415584415571,-0.017532467532467465 +/- 0.004127337294044352,0.00396103896103901 +/- 0.0007375205643896591,0.0029220779220779703 +/- 0.0014592340944314251,0.0 +/- 0.0,0.003961038961039021 +/- 0.0006125961774062994,0.0 +/- 0.0,-0.017077922077922005 +/- 0.00800599581351993,0.0007142857142857451 +/- 0.0005393911599297683,0.0 +/- 0.0,0.0 +/- 0.0
