,bvp_rms,hrv_rms,bvp_std,scl_pct_95,bvp_pct_95,scr_std,bvp_lineintegral,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,scr_lineintegral,bvp_max,bvp_ptp,bvp_iqr_5_95,hrv_min,bvp_perm_entropy,scr_sum,scr_mean,scr_peaks,scr_kurtosis,scl_kurtosis,scr_svd_entropy,scr_perm_entropy,bvp_skewness,scr_n_sign_changes,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_pct_5,scl_n_sign_changes,hrv_peaks,scr_min,scl_iqr,hrv_perm_entropy,scr_energy,scr_skewness,scr_pct_95,scl_n_above_mean,scl_n_below_mean,scr_iqr_5_95,hrv_kurtosis,scr_n_below_mean,scr_iqr,scr_n_above_mean,scl_skewness,scr_entropy,hrv_iqr,hrv_ptp,scl_min,bvp_mean,bvp_sum,hrv_skewness,scr_ptp,scr_max,scl_sum,scl_mean,scl_entropy,hrv_svd_entropy,hrv_energy,hrv_max,bvp_kurtosis,scl_ptp,scl_std,hrv_entropy,hrv_mean,hrv_sum,scl_perm_entropy,scl_pct_5,scl_svd_entropy,bvp_svd_entropy,bvp_min,scl_max,scl_energy,scl_rms,bvp_n_sign_changes,hrv_lineintegral,hrv_std,scl_iqr_5_95,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_above_mean,bvp_iqr,scl_lineintegral,hrv_pct_5,hrv_pct_95,bvp_energy,bvp_pct_5,scr_rms
0,0.386759002770083 +/- 0.005679413504512156,0.37490304709141264 +/- 0.006875388670876606,0.38055401662049854 +/- 0.00592797783933518,0.0012188365650969146 +/- 0.0017484469626658618,0.02171745152354565 +/- 0.0025604919685964286,0.07778393351800549 +/- 0.0018901631145963544,0.09867036011080327 +/- 0.003695336541972809,-0.022105263157894794 +/- 0.002236059398405614,-0.022105263157894794 +/- 0.002236059398405614,0.009307479224376669 +/- 0.004122121936340878,0.07506925207756227 +/- 0.0027728518019373358,0.03578947368421047 +/- 0.002061060968170442,0.0289750692520775 +/- 0.0030551392086343096,0.021828254847645355 +/- 0.002430106614898772,0.11894736842105261 +/- 0.00397234166653592,-0.010138504155124706 +/- 0.0016256399724234166,0.039722991689750645 +/- 0.0027372009588998445,0.039722991689750645 +/- 0.0027372009588998445,-0.004487534626038814 +/- 0.001575785335548815,-0.0006094182825485239 +/- 0.0004602007680287235,-0.0036565096952909217 +/- 0.0017378822317294404,0.009639889196675832 +/- 0.0026822644735535126,-0.006260387811634372 +/- 0.0020884295650937185,-0.0004986149584487842 +/- 0.0007202216066482107,-0.0007202216066482525 +/- 0.0006094182825484826,0.0 +/- 0.0,-0.0001108033240997397 +/- 0.0002216066481994794,0.0 +/- 0.0,0.0019944598337949815 +/- 0.0013157165747410455,0.0014958448753462305 +/- 0.001288609789430808,-0.003601108033241052 +/- 0.001114936941689665,-0.0003324099722992302 +/- 0.0003674930515629538,-0.0036011080332410406 +/- 0.0012449975099304506,-0.0008310249307479812 +/- 0.00044666247913011206,0.00260387811634345 +/- 0.001358188440125359,-0.003933518005540193 +/- 0.0011739401717682646,0.010138504155124595 +/- 0.002230562009883365,-0.0021606648199446244 +/- 0.0010349884594055164,-0.0021606648199446244 +/- 0.0010349884594055164,0.00980609418282542 +/- 0.0022167588945975177,-5.5401662049903154e-05 +/- 0.001034988459405501,0.0007202216066481637 +/- 0.0009926023749124181,-0.005817174515235513 +/- 0.0017030943101317931,0.0007202216066481637 +/- 0.0009926023749124181,0.0011634349030470337 +/- 0.0014113838451919063,0.0004432132963988589 +/- 0.0015433117204636088,0.0017174515235456656 +/- 0.0037119113573407074,-0.00016620498614962066 +/- 0.0017702543278305023,-0.003545706371191182 +/- 0.002738882458572463,-0.0019390581717451893 +/- 0.0007932310838380168,-0.0019390581717451893 +/- 0.0007932310838380168,0.0030470914127423534 +/- 0.002443332639468139,0.06033240997229913 +/- 0.002752855013585544,0.060831024930747865 +/- 0.0028009362126902027,0.0009418282548475987 +/- 0.0012645664499183553,0.0009418282548475987 +/- 0.0012645664499183553,0.008365650969529025 +/- 0.002034832983070015,0.03207756232686976 +/- 0.004851680157103911,0.10232686980609414 +/- 0.006442096115302154,0.09556786703601103 +/- 0.005705295329287729,0.0019390581717451227 +/- 0.001985977654175624,0.051080332409972264 +/- 0.0020699769188110215,0.07484764542936281 +/- 0.001794363960188566,0.03950138504155119 +/- 0.003379501385041559,0.3621052631578946 +/- 0.004398766369258552,0.3621052631578946 +/- 0.004398766369258552,0.004044321329639844 +/- 0.0012400570241329126,0.04764542936288085 +/- 0.0029000005159672913,0.00022160664819940168 +/- 0.0030465877196382343,-0.0006094182825485128 +/- 0.0014958448753462702,0.013573407202215993 +/- 0.0037185205971301447,0.003933518005540116 +/- 0.0014113838451919225,0.001828254847645372 +/- 0.0012150533074493657,-0.004321329639889238 +/- 0.0015433117204636197,-0.001052631578947416 +/- 0.0008742234813329485,-0.0007202216066482525 +/- 0.00404128448195832,0.0008310249307479034 +/- 0.0023667600402541527,0.07795013850415505 +/- 0.003692012649650119,-0.0010526315789474272 +/- 0.0015363351383780699,0.07506925207756225 +/- 0.006278990819236763,0.062382271468144 +/- 0.004937901375104085,0.015235457063711832 +/- 0.0038082346495477803,0.06066481994459829 +/- 0.0027949026605272984,0.0014404432132963606 +/- 0.0031457217876073983,-0.00581717451523549 +/- 0.003566851767937939,0.014792243767312951 +/- 0.001804598058160929,0.02066481994459829 +/- 0.0022305620098833747,0.08620498614958443 +/- 0.002761204608172221
