,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,0.22769409038238697 +/- 0.007426142947994005,0.22769409038238697 +/- 0.007426142947994005,0.21332560834298953 +/- 0.008650695842194528,0.11266898416376973 +/- 0.005307383203593811,0.1575898030127462 +/- 0.005225086619725251,0.1610660486674391 +/- 0.006534355587426032,0.07655465430668207 +/- 0.007900289877653338,0.13136346079567396 +/- 0.006229164170203613,0.060602549246813374 +/- 0.008342363680512657,0.035071456160679734 +/- 0.0032856192071281263,0.03016608729239082 +/- 0.007583584108201443,0.05612205484743138 +/- 0.006997515258289827,0.00872923908845108 +/- 0.004728047508103306,-0.005639242950946377 +/- 0.0011613206935784262,0.0013132483584395115 +/- 0.0005516746565116131,-0.0019698725376593785 +/- 0.0009990357015355325,0.0075318655851679735 +/- 0.004084942462717387,-0.018810351487060693 +/- 0.002982136446034383,0.0 +/- 0.0,0.010428736964078733 +/- 0.003692674670596253,0.013055233680957835 +/- 0.004637568488158719,-0.020973348783314062 +/- 0.002533101959377291
