,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,-0.023229246001523242 +/- 0.006252665880205265,-0.0009520182787509657 +/- 0.004052512691125818,-0.0073115003808073235 +/- 0.0018795068818359725,0.00944402132520944 +/- 0.0018717754344926714,0.00019040365575019315 +/- 0.0022480536394737932,-0.002056359482102066 +/- 0.0017632653317274005,0.0 +/- 0.0,0.0022086824067021893 +/- 0.002460852158629626,0.001370906321401355 +/- 0.0016263637855340866,-0.01134805788271136 +/- 0.00169277309755467,-0.0031987814166032137 +/- 0.0019654970145565774,-0.005712109672505716 +/- 0.0021742730272079507,-0.0015993907083015958 +/- 0.002159550171935696,-0.002246763137852248 +/- 0.0011975769378154352,0.006854531607006842 +/- 0.0018183299902990626,-0.004874333587204882 +/- 0.0017182809097758445,0.007197258187357181 +/- 0.0031926554331642206,-0.00666412795125666 +/- 0.0024985719272390414,-0.0020563594821020547 +/- 0.003173292712261949,-0.0051789794364051735 +/- 0.0026062358921962866,-0.004645849200304653 +/- 0.002443109662200377,-0.0036557501904036726 +/- 0.002504079546500154
