,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.061986301369863016 +/- 0.008011587979704343,-0.01423135464231352 +/- 0.0027868848437748077,0.002853881278538828 +/- 0.004190014373201132,0.0056316590563166066 +/- 0.005247279810026845,0.08500761035007612 +/- 0.008309233794616658,0.015449010654490114 +/- 0.004193295985983532,-0.008675799086757963 +/- 0.0016304631115394732,0.018759512937595146 +/- 0.003903041323579628,0.013850837138508387 +/- 0.0027868848437747995,0.001902587519025889 +/- 0.001473737955177871,0.011681887366818888 +/- 0.002382720274650414,0.0027016742770167522 +/- 0.003012824081707387,0.0 +/- 0.0,1.1102230246251566e-17 +/- 0.0007219812009516876,0.0014459665144596957 +/- 0.003123026564487566,-0.010502283105022802 +/- 0.0031341339850797633,0.005098934550989365 +/- 0.0015428565397803211,0.010958904109589074 +/- 0.002338248325074159,-0.009246575342465747 +/- 0.003824342894749545,0.0030060882800609146 +/- 0.0013010137745265251,0.0007990867579908967 +/- 0.0015822391846492952,0.013394216133942182 +/- 0.006614440665948477
