,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,0.00567786790266509 +/- 0.003854955948371971,0.006952491309385855 +/- 0.00198458595267133,-0.010428736964078833 +/- 0.0021505462969602213,0.016647354190807217 +/- 0.0027227166548593547,-0.012514484356894584 +/- 0.0018620271600145013,0.0007724990343761617 +/- 0.0022719878207574764,0.0 +/- 0.0,-0.0027423715720355847 +/- 0.0019804470827801046,0.0006952491309385467 +/- 0.002085747392815747,-0.01220548474314409 +/- 0.0029273534679793646,-0.003939745075318679 +/- 0.002316209246900726,-0.0018539976825029392 +/- 0.0014939420321215587,-0.0060641174198532545 +/- 0.002670713621176126,-0.003785245268443449 +/- 0.0028945529540664473,0.009694862881421374 +/- 0.0017051942877283966,-0.00656624179219778 +/- 0.002752959394546993,0.020702974121282313 +/- 0.002823587003862044,0.001004248744689029 +/- 0.0033503666963617374,-0.0024719969100039153 +/- 0.0026547455044325166,-0.0005793742757821852 +/- 0.005745258702450183,-0.02027809965237548 +/- 0.0035495048711958817,-0.011587485515643137 +/- 0.0041095206112847695
