,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,0.03778713629402762 +/- 0.005876566932800886,-0.014356814701378229 +/- 0.0022986850003488715,-0.010911179173047425 +/- 0.0017228177641653802,-0.008078101071975452 +/- 0.002241870746088428,0.003024502297090381 +/- 0.002810482718565519,-0.0038667687595711486 +/- 0.0010049314508733987,0.0 +/- 0.0,-0.008231240428790153 +/- 0.0015808440139404873,-0.009418070444104087 +/- 0.0016529121856755742,-0.004058192955589524 +/- 0.0019081065535034082,-0.005704441041347574 +/- 0.0018316805074893802,-0.011370597243491532 +/- 0.0029259737831983804,-0.0032542113323123733 +/- 0.0023491422598227365,-0.0035987748851454503 +/- 0.001938589418249952,-0.011140888208269483 +/- 0.001992651405769221,-0.0059341500765696335 +/- 0.0027567742767832764,-0.015505359877488457 +/- 0.0029519075844106043,-0.005819295558958604 +/- 0.0029096477794793413,0.000612557427258853 +/- 0.004359095046704536,-0.0027182235834609103 +/- 0.003255112027411952,-0.010911179173047436 +/- 0.0015621903340814192,-0.01006891271056658 +/- 0.002131953413832426
