,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,-0.009714285714285686 +/- 0.0028559764382915707,-0.009306122448979558 +/- 0.0030148873979786773,-0.007918367346938748 +/- 0.0016038271595419107,-0.013836734693877518 +/- 0.002666840199823609,-0.002530612244897923 +/- 0.00195577935521809,-0.004448979591836688 +/- 0.001616759373088843,0.0 +/- 0.0,-0.004122448979591786 +/- 0.0017739848009878103,-0.009265306122448958 +/- 0.0018529893000516103,-0.009836734693877502 +/- 0.0023831282574685473,-0.004040816326530572 +/- 0.0013219701829143957,0.0024081632653061512 +/- 0.001736013903521387,-0.003959183673469346 +/- 0.0026580800253330566,-0.0028979591836734266 +/- 0.0014074236448625593,0.0014693877551020696 +/- 0.0017622067873406416,-0.003877551020408121 +/- 0.0017436742337382613,-0.0001224489795918049 +/- 0.002874872106602494,-0.01024489795918363 +/- 0.0024520389054490635,-0.014897959183673426 +/- 0.0026904740404370933,-0.018448979591836702 +/- 0.003413963047563508,0.0007346938775510403 +/- 0.0017489212478064078,-0.003306122448979554 +/- 0.0020526189323559286
