,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,0.0935102040816327 +/- 0.007980505193304384,0.0935102040816327 +/- 0.007980505193304384,0.09771428571428574 +/- 0.004527485591465145,0.07110204081632657 +/- 0.005478518117734697,0.08902040816326534 +/- 0.007480531444169849,0.08102040816326535 +/- 0.0045129274260195945,0.11216326530612249 +/- 0.00892898541314306,0.060244897959183696 +/- 0.0036743763052822535,0.10624489795918372 +/- 0.009214099259080342,0.033183673469387796 +/- 0.0036600662513946326,0.08620408163265311 +/- 0.008838973181152114,0.013428571428571479 +/- 0.0036935956595563115,0.0352244897959184 +/- 0.0020896205283542973,0.0718367346938776 +/- 0.006037505987624692,0.0 +/- 0.0,0.0001224489795918382 +/- 0.00044897959183674006,-0.0024081632653060736 +/- 0.001935658073694576,-0.008857142857142819 +/- 0.00543654470465365,0.0 +/- 0.0,0.010897959183673511 +/- 0.0028979591836734704,0.010653061224489812 +/- 0.0014654141282462415,0.004653061224489852 +/- 0.0008979591836734801
