,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.11254125412541253 +/- 0.005530902687415985,0.00784745141180786 +/- 0.0019761193377788666,0.025045837917125037 +/- 0.0028736535677983143,0.014778144481114797 +/- 0.005173117130845516,0.04096076274294096 +/- 0.0062791990595487575,0.0013568023469013423 +/- 0.0020288340584705437,-0.006563989732306564 +/- 0.0013764814359459707,0.024715804913824725 +/- 0.005810136360935341,-0.0032269893656032165 +/- 0.0018683885886112386,-0.001723505683901716 +/- 0.0013627359131692103,0.01250458379171251 +/- 0.001922658852793303,-0.0012834616795012743 +/- 0.0020760073127566022,0.0 +/- 0.0,0.009534286762009524 +/- 0.002169446198423042,0.006343967730106348 +/- 0.002629291055407898,0.0034836817015034714 +/- 0.0027108778259297664,-0.005463879721305453 +/- 0.0005549228437998444,0.0024935826916024917 +/- 0.00048648695128059515,0.009057572423909055 +/- 0.005387045509109464,0.008727539420608698 +/- 0.002786945361202792,-0.0027502750275027465 +/- 0.001666383244224696,-0.0015401540154015402 +/- 0.0034392003190886044
