,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,0.3855283307810107 +/- 0.0065533088700703325,0.3855283307810107 +/- 0.0065533088700703325,0.36274885145482394 +/- 0.0070328530600437325,0.17021439509954056 +/- 0.005884418394131969,0.2933384379785605 +/- 0.008460516366511267,0.335375191424196 +/- 0.008121440825266628,0.057312404287901984 +/- 0.007082281350432461,0.15390505359877488 +/- 0.006058205342986972,0.026071975497702893 +/- 0.0063981515148535915,0.009686064318529853 +/- 0.004701559074893145,0.01967840735068912 +/- 0.0067215792794348425,0.11845329249617147 +/- 0.005349475796235403,0.023698315467075026 +/- 0.0036095518151613927,0.02859877488514546 +/- 0.003143322859893724,0.003330781010719741 +/- 0.0016247392935622386,-0.00011485451761104049 +/- 0.0008904826454527562,-0.00126339969372129 +/- 0.0027128259935768626,0.024540581929555882 +/- 0.0030215931887252277,0.0 +/- 0.0,0.26692189892802454 +/- 0.007793198523899248,0.014701378254211316 +/- 0.005851947566396786,0.006470137825421107 +/- 0.002208939010222312
