,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,0.2787290715372907 +/- 0.01017662033509614,0.2787290715372907 +/- 0.01017662033509614,0.23238203957382036 +/- 0.008966093820026904,0.21579147640791474 +/- 0.008677885006524682,0.3061263318112633 +/- 0.008976100624279755,0.1404490106544901 +/- 0.006689861341486715,0.23443683409436833 +/- 0.009845701988652865,0.17252663622526634 +/- 0.007349407705027623,0.2124809741248097 +/- 0.007595495395993159,0.039117199391171996 +/- 0.0043645208398598746,0.13687214611872145 +/- 0.007695584341222888,0.05932267884322677 +/- 0.004173394136642024,0.09824961948249618 +/- 0.005563368914002144,-0.004490106544901085 +/- 0.0013159525468638231,-0.00022831050228311334 +/- 0.000618267762909913,-3.805175038051889e-05 +/- 0.0005758274714772491,0.007952815829528137 +/- 0.0025209105137065277,0.009056316590563152 +/- 0.003684541381098999,0.0 +/- 0.0,0.15171232876712326 +/- 0.007035047292072168,0.03683409436834091 +/- 0.002673389356202477,0.004071537290715343 +/- 0.0014344046289932176
