,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.0885145482388974 +/- 0.007778137733856949,0.054058192955589626 +/- 0.0034828684274254553,0.04437212863705975 +/- 0.006500422973052542,0.07243491577335377 +/- 0.008287230776354633,0.04559724349157736 +/- 0.0038834114878965233,0.010987748851454848 +/- 0.0008396520750176535,-0.009571209800918811 +/- 0.0015785243589654149,0.043874425727411945 +/- 0.004382569072359633,0.017955589586523747 +/- 0.0030167384407491548,-0.010260336906584955 +/- 0.000934652037958179,-0.007120980091883611 +/- 0.0016350808961763078,-0.008690658499234283 +/- 0.0019069539671381567,0.0 +/- 0.0,0.018415007656967852 +/- 0.0017498307629443346,0.00555130168453295 +/- 0.0017731295829876586,-0.0032924961715160572 +/- 0.003547085703491711,0.0 +/- 0.0,-0.004058192955589579 +/- 0.0014139498707978117,0.0028330781010719843 +/- 0.0022791540683211654,0.01726646248085758 +/- 0.002530567055078224,-0.005130168453292483 +/- 0.0021602964746808475,0.09012251148545178 +/- 0.004375875057344434
