,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,0.03244579688094333 +/- 0.006914105553519038,0.004488398630658047 +/- 0.0029746998548523668,0.003841764929631053 +/- 0.0019279309087066212,0.0029288702928870424 +/- 0.002231268067868011,0.0012932674020540269 +/- 0.0025185158398245474,0.000760745530620005 +/- 0.0016316173898461247,0.0 +/- 0.0,-0.00045644731837199415 +/- 0.0019305557307644832,-0.0004944845949029942 +/- 0.002314029847737564,-0.0017497147204260043 +/- 0.001404806794417599,-0.0023963484214530205 +/- 0.0021249871013257413,-0.0028908330163560205 +/- 0.0014652993749911189,-0.0038417649296310307 +/- 0.0025767272049357056,-0.003955876759224042 +/- 0.0015328597702251704,-0.004412324077596041 +/- 0.0024008723983354047,-0.005325218714340047 +/- 0.0015775155080507933,-0.006390262457208057 +/- 0.002725975331634674,-0.01255230125523012 +/- 0.0031550310161015923,-0.020806390262457196 +/- 0.0035684155596411226,-0.02305058957778623 +/- 0.004076204891477758,-0.0409661468238874 +/- 0.002800587315968033,-0.05869151768733357 +/- 0.004357053389592406
