,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.10514089870525514 +/- 0.006999917921476792,0.0029322162985529255 +/- 0.005034871774584965,0.0787890327494288 +/- 0.009289591235979805,0.03217821782178219 +/- 0.004467796526135019,0.011690784463061677 +/- 0.006199210868530319,0.013594821020563596 +/- 0.0017203894894252353,0.007311500380807301 +/- 0.00200638840400905,0.008187357197258183 +/- 0.001644540965856,0.007654226961157651 +/- 0.0021301395690703604,0.0006092916984006159 +/- 0.0011700145845953596,0.005978674790555971 +/- 0.0016603373462750403,-0.0028560548362528636 +/- 0.0017304749074640914,0.0 +/- 0.0,-0.0012185833968012094 +/- 0.0026591150419034535,0.001066260472201075 +/- 0.003370951405381673,0.0031607006854531662 +/- 0.0018266846847237402,-0.006016755521706019 +/- 0.001800699225824362,0.0017136329017517049 +/- 0.0027261654728248956,-0.012338156892612317 +/- 0.0020662086772658904,0.005521706016755501 +/- 0.0019732286988623907,-0.007844630616907844 +/- 0.0016961963024615416,0.012642802741812653 +/- 0.003934681295686058
