,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,-0.05830159939070826 +/- 0.0044424074141952135,-0.05830159939070826 +/- 0.0044424074141952135,-0.08427265803503423 +/- 0.008053061789144167,0.0367479055597868 +/- 0.0031135510013006037,0.1186595582635187 +/- 0.0076012802363556835,-0.09257425742574252 +/- 0.00781991314395844,0.28278750952018283 +/- 0.0038504873297074064,0.07817974105102823 +/- 0.008801593055725221,0.24554455445544562 +/- 0.004993660310064136,0.032749428789032795 +/- 0.005049108619639666,0.22041127189642046 +/- 0.006061418964530546,0.029893373952779946 +/- 0.005171834370547529,0.02250571210967255 +/- 0.0038211883823065303,0.06230007616146234 +/- 0.004073748399182415,-0.0021325209444020944 +/- 0.001920718996636477,0.0007996953541508534 +/- 0.0006907219020265519,-0.0021706016755521306 +/- 0.0015613099771515644,-0.013747143945163687 +/- 0.0030864191801907408,0.0 +/- 0.0,-0.031150038080731114 +/- 0.004047320717619625,-0.019116527037319066 +/- 0.002899141859965623,-0.004607768469154549 +/- 0.0009701248440865949
