,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_lineintegral,hrv_min,hrv_rms,hrv_n_above_mean,hrv_pct_5,hrv_iqr,hrv_pct_95,hrv_ptp,hrv_entropy,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_svd_entropy,hrv_n_sign_changes,hrv_std,hrv_iqr_5_95,hrv_perm_entropy
0,0.20232027386839108 +/- 0.008248828721392714,0.20232027386839108 +/- 0.008248828721392714,0.15979459870673265 +/- 0.008541803805691101,0.13826550019018646 +/- 0.0070163053426004875,0.1347280334728034 +/- 0.006411961203714104,0.1220616203879803 +/- 0.0065208140868201064,0.11715481171548121 +/- 0.007410926665930825,0.096690756941803 +/- 0.005643891058498725,0.0855458349182199 +/- 0.007380505981812546,0.0641308482312667 +/- 0.006962380335426437,0.06306580448839867 +/- 0.0051478363395107375,0.06112590338531767 +/- 0.007209142715620408,0.03290224419931535 +/- 0.0028780422119478225,0.014492202358311213 +/- 0.00488138462228677,0.00205401293267411 +/- 0.000965277865382228,0.001179155572461088 +/- 0.0010818914152398752,0.0008368200836820661 +/- 0.002242586987140943,0.0007607455306200772 +/- 0.0029315859821982143,0.0 +/- 0.0,-0.00022822365918594433 +/- 0.004054852178390701,-0.0048307341194369965 +/- 0.0016409018341668135,-0.018181818181818098 +/- 0.001907940084288219
