,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.05656143020159754 +/- 0.006590555037278543,0.05275770254849751 +/- 0.003419337484666269,0.039102320273868375 +/- 0.005111168362796749,0.03176112590338529 +/- 0.0042671314718670875,0.030391783948269274 +/- 0.004069988588817045,0.011487257512362093 +/- 0.0042588162806476764,0.00749334347660704 +/- 0.001329129342689734,0.006238113351084018 +/- 0.0024662708371924473,0.00498288322556103 +/- 0.002473593075373024,0.004792696842905997 +/- 0.0015975656143019988,0.001977938379611999 +/- 0.0013693419551159991,0.001255230125522999 +/- 0.0009926198821376758,0.0 +/- 0.0,-0.0020159756561430207 +/- 0.000868216980640062,-0.002320273868391043 +/- 0.0013115967782097453,-0.0030049448459490424 +/- 0.0024382457984842057,-0.0034233548877900754 +/- 0.0009918908185930558,-0.004678585013313108 +/- 0.0009009295764417562,-0.0055534423735260855 +/- 0.0039206082089692455,-0.008254089007227105 +/- 0.0015314432970100554,-0.032179535945226344 +/- 0.002832181128792133,-0.07451502472422976 +/- 0.0037169640490458005
