,hrv_lineintegral,hrv_iqr,hrv_svd_entropy,hrv_pct_95,hrv_max,hrv_energy,hrv_n_below_mean,hrv_pct_5,hrv_perm_entropy,hrv_rms,hrv_std,hrv_n_above_mean,hrv_n_sign_changes,hrv_entropy,hrv_kurtosis,hrv_ptp,hrv_peaks,hrv_mean,hrv_skewness,hrv_sum,hrv_iqr_5_95,hrv_min
0,0.05944380069524914 +/- 0.007785491164232905,0.004557744302819633 +/- 0.0044403577792815445,0.011008111239860941 +/- 0.0036977213788014288,0.01440710699111627 +/- 0.007071742403163127,0.03704132869833913 +/- 0.005823151830652255,0.002085747392815751 +/- 0.001135337076608653,-0.005755117806102749 +/- 0.002661760858095042,0.038856701429123196 +/- 0.0031530832957834772,0.028234839706450375 +/- 0.0020760686983973234,0.0384318269602163 +/- 0.0023637081932474805,0.0007338740826574042 +/- 0.001965323172376774,0.0008111239860950414 +/- 0.0013650519155714402,0.0 +/- 0.0,-0.0009269988412514251 +/- 0.0027917050598057352,0.012630359212050978 +/- 0.0036111747882989907,0.0006952491309386132 +/- 0.003127428733873651,0.0027423715720355513 +/- 0.0014702870846407272,-0.0038238702201622175 +/- 0.00298413687318943,0.01606797991502512 +/- 0.0027863559361717143,0.019969100038624964 +/- 0.005679444212496329,-0.005793742757821541 +/- 0.0012693454403364206,0.03086133642332948 +/- 0.00510214998169874
