,hrv_lineintegral,hrv_ptp,hrv_sum,hrv_iqr_5_95,hrv_perm_entropy,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_rms,hrv_mean,hrv_n_above_mean,hrv_kurtosis,hrv_iqr,hrv_n_below_mean,hrv_std,hrv_energy,hrv_svd_entropy,hrv_skewness,hrv_pct_95,hrv_max,hrv_pct_5,hrv_min
0,0.03694736842105258 +/- 0.004187216177451647,0.0053333333333332785 +/- 0.0032945107633138245,-0.006280701754386009 +/- 0.00211954221902299,-0.0025964912280702413 +/- 0.002112269044672621,0.009578947368420998 +/- 0.0027763677553962547,0.002140350877192909 +/- 0.0011034515925274647,0.0 +/- 0.0,-0.0038245614035088194 +/- 0.0017363990219871682,-0.004070175438596557 +/- 0.0022368249053346385,-0.0052280701754386484 +/- 0.0019118782773087924,-0.0035438596491228604 +/- 0.0021598194240719138,0.001719298245613976 +/- 0.0014674051695667632,-0.003122807017543916 +/- 0.0016416403600406498,-0.0028421052631579457 +/- 0.001987650391335956,-0.0007368421052632134 +/- 0.0008515551648780108,0.004350877192982383 +/- 0.0019167017942102115,-0.010666666666666724 +/- 0.0032622145401177433,-0.007122807017543908 +/- 0.0020341800758786745,0.017473684210526263 +/- 0.0022782713095786645,0.017017543859649088 +/- 0.004113651648610856,-0.03726315789473689 +/- 0.0032531444172629394,-0.037894736842105314 +/- 0.004582945085545444
